Question,Answer
"What is the current method of scoring in competitive épée fencing?
A) Visual confirmation by referees
B) A circuit is closed when a touch is made
C) Counting the number of blade engagements
D) Using a mechanical counter on the weapon",B
"Who pioneered the novel line of tactical thought in modern épée fencing?
A) Johan Harmenberg
B) Eric Sollee
C) Aldo Nadi
D) Giuseppe Mangiarotti",B
"What did Eric Sollee's strategic approach in fencing emphasize?
A) The importance of classical fencing styles
B) The ability to decide the technical level of a bout
C) The use of the most advanced weapons
D) Focusing on offensive strategies only",B
"Can the fencer with the shorter fencing distance control the distance in a bout according to the ""Sollee conjectures""?
A) Yes
B) No
C) Only in foil fencing
D) Only with specific referee approval",A
"According to the new strategic approach, is it possible to force an opponent into one's own area of greatest strength?
A) Yes
B) No
C) Only in sabre fencing
D) Only if the opponent consents",A
"What was a prerequisite for Johan Harmenberg using his strongest move?
A) Forcing the opponent to retreat
B) Making the opponent attack high
C) Waiting for the opponent to tire
D) Distracting the opponent with footwork",B
"What kind of weapons are now typically used only for practice in épée fencing?
A) Electric weapons
B) Weapons with a point d'arrêt
C) Non-electric weapons
D) Sharp-edged weapons",C
"What is the maximum weight allowed for a modern épée ready for use?
A) 770 g
B) 300 g
C) 450 g
D) 90 g",A
"What is the shape of an épée blade in cross-section?
A) Triangular
B) Rectangular
C) Circular
D) Hexagonal",A
"What is the maximum width of any side of an épée's blade?
A) 24 mm
B) 30 mm
C) 20 mm
D) 15 mm",A
"What is the shape of the guard on an épée?
A) Hemispherical
B) Rectangular
C) Oval
D) Square",A
"How deep can the guard of an épée be?
A) 1–2 cm
B) 3–5.5 cm
C) 2–4 cm
D) 5–7 cm",B
"What type of grip can be exchanged with a screw-on pommel on an épée?
A) French grip
B) Pistol grip
C) Both A and B
D) Neither A nor B",C
"What is the minimum force required to score a valid touch with an épée?
A) 500 gf
B) 750 gf
C) 1000 gf
D) 850 gf",B
"What is the purpose of the wires running down the groove in an épée blade?
A) To balance the blade
B) To connect to the scoring box
C) To make the blade more aerodynamic
D) To reinforce the blade structure",B
"What happens if a fencer manages a touch in the glue holding the wires?
A) The touch is registered
B) The touch is not registered
C) The fencer is disqualified
D) The match is paused",B
"What is the correct term for the tip of an electric épée?
A) Button
B) Blade
C) Edge
D) Foil",A
"How is the épée tip held in place?
A) Magnets
B) Grub screws
C) Welding
D) Snap-fit",B
"What is the minimum thickness of a shim that must fit between the pointe d'arrêt and the barrel of an épée tip?
A) 1.0 mm
B) 1.5 mm
C) 2.0 mm
D) 0.5 mm",B
"When a 0.5 mm shim is inserted and the épée tip is depressed, what should happen?
A) It should register a touch
B) It should not register a touch
C) The tip should break
D) The match should be stopped",B
"How many weapons and body wires are fencers required to have during competitions?
A) One of each
B) Two of each
C) Three of each
D) Four of each",B
"Compared to foil fencing, how would you describe the tempo of an épée bout?
A) Faster and more continuous
B) Slower with sudden bursts of speed
C) The same as foil fencing
D) Nonexistent; épée has no tempo",B
"What is the length of a size 5 épée blade?
A) 70 cm
B) 80 cm
C) 90 cm
D) 100 cm",C
"What is the maximum diameter of an épée's guard?
A) 10 cm
B) 11.5 cm
C) 12 cm
D) 13.5 cm",D
"What is the main distinction between an épée's blade and a foil's blade?
A) Material
B) Flexibility
C) Cross-section shape
D) Length",C
"What would happen if the épée's tip is depressed with less than 750 gf of force?
A) A touch is still registered
B) A touch is not registered
C) The weapon is disqualified
D) The bout is paused",B
"What is the name of the wire that connects the épée to the scoring box?
A) Edge wire
B) Body cord
C) Blade cable
D) Scoring tether",B
"In the United Kingdom, the Regional Youth Circuit program is aimed at encouraging students to participate in fencing. This program is similar to the _______ in the US.
A) NCAA Championship
B) USACFC National Championships
C) Leon Paul Youth Development series
D) Public Schools Fencing Championship",C
"The Public Schools Fencing Championship in the UK is unique because it is only open to _______.
A) Independent Schools
B) All secondary schools in Scotland
C) Universities
D) Primary schools",A
"The Scottish Secondary Schools Championships is distinctive because it _______.
A) is open to all secondary schools in Scotland
B) only allows individual events
C) is a regional competition
D) uses foam and plastic swords",A
"To make fencing more accessible to a wider range of schools, recent initiatives have included using _______ which require much less protective equipment.
A) Metal swords
B) Foam and plastic swords
C) Electronic scoring systems
D) Traditional fencing attire",B
"The sabre is a weapon that targets the entire body above the _______, excluding which of the following?
A) Waist
B) Feet
C) Hands
D) Head",B
"What is the maximum legal weight of a sabre?
A) 400 grams
B) 500 grams
C) 600 grams
D) 700 grams",B
"During a sabre bout, if a fencer lands a touch outside the target area, what happens?
A) The action stops and is reset.
B) The fencer receives a penalty.
C) The action continues without scoring.
D) The touch is scored as a point.",C
"In sabre fencing, how does the referee decide which fencer receives the point when both land a scoring touch simultaneously?
A) Coin toss
B) Judging the technique
C) Using ""right of way"" rules
D) Awarding the point to the more aggressive fencer",C
"What part of the sabre extends from the hilt to the point at which the blade connects to the pommel and is typically turned outwards during sport?
A) The blade
B) The grip
C) The hand guard
D) The pommel",C
"In what year did Domenico Angelo establish Angelo's School of Arms in London?
A) 1753
B) 1763
C) 1773
D) 1783",B
"What did Domenico Angelo emphasize in his book ""L'École des armes""?
A) Use of fencing as a killing art
B) Health and sporting benefits of fencing
C) Advanced attacking techniques
D) Historical significance of swordsmanship",B
"Who set down the basic conventions of fencing in the 1880s?
A) Domenico Angelo
B) Camille Prévost
C) The Amateur Fencers League of America
D) The Fédération Internationale d'Escrime",B
"When was the first regularised fencing competition held?
A) 1860
B) 1870
C) 1880
D) 1890",C
"In which year was the épée event not held at the Summer Olympics?
A) 1896
B) 1902
C) 1908
D) 1912",A
"What was the purpose of the Laurent-Pagan electrical scoring apparatus?
A) To train fencers in new techniques
B) To reduce bias in judging
C) To record fencing matches
D) To enhance the visual appeal of the sport",B
"Which of the following fencing weapons was automated last?
A) Foil
B) Épée
C) Sabre
D) None, they were all automated simultaneously",C
"The Amateur Fencing Association of Great Britain was founded in what year?
A) 1881
B) 1891
C) 1902
D) 1906",C
"The electrical scoring apparatus introduced an audible tone and a light to indicate what?
A) Start and end of the bout
B) A penalty has been awarded
C) A touch landed
D) A fencer is offside",C
"The maximum weight of a foil in fencing is _______.
A) 300 grams
B) 400 grams
C) 500 grams
D) 600 grams",C
"In foil fencing, the valid target area is the _______.
A) torso, including arms and legs
B) torso, excluding arms and legs
C) entire body
D) arms and legs only",B
"The foil's hand guard is designed to protect the hand from _______.
A) off-target touches
B) direct stabs
C) electronic scoring errors
D) the opponent's guard",B
"In foil fencing, touches are scored only with the _______.
A) flat of the blade
B) side of the blade
C) tip of the blade
D) entire blade",C
"An off-target touch in foil fencing is indicated by _______.
A) stopping the action without scoring
B) a point for the opponent
C) continuation of the action
D) a penalty",A
"If both fencers land touches within a certain timeframe, the referee decides the point by using _______.
A) the electronic scoring apparatus
B) the fencers' total score
C) the rules of ""right of way""
D) a random choice",C
"When a foil fencer's touch lands outside the target area and the other fencer scores a valid hit, _______.
A) the off-target hit has priority
B) no touch is awarded
C) both touches are awarded
D) only the valid hit is awarded",B
"The FIE is responsible for maintaining the rules used in major international fencing events. Which of the following is NOT an event where the FIE's rules are applied?
A) World Cups
B) Olympic Games
C) Annual Congress
D) World Championships",C
"During which event does the FIE handle proposals to change the rules of fencing?
A) Monthly Meetings
B) Annual Congress
C) Biannual Symposiums
D) Olympic Games",B
"What is an attack in fencing known as when the arm is extended and the opponent's target is continuously threatened?
A) Riposte
B) Lunge
C) Attack
D) Feint",C
"How many different attacks are there in fencing?
A) Three
B) Four
C) Five
D) Six",B
"In sabre, how are attacks made apart from thrusting?
A) With a kicking action
B) With a cutting action
C) With a flicking action
D) With a crossing action",B
"What is a riposte?
A) An initial offensive action
B) A false attack
C) An attack by the defender after a successful parry
D) A renewal of attack",C
"What is the purpose of a feint?
A) To gain priority
B) To provoke a reaction
C) To disturb the opponent's aim
D) To score with a single light",B
"What is the goal of a beat attack in foil and sabre?
A) To deceive a parry
B) To gain priority
C) To score with a single light
D) To provoke a reaction",B
"What is a disengage designed to do?
A) Threaten the same part of the target
B) Threaten a different part of the target
C) Score with a single light
D) Gain priority",B
"What is a compound attack?
A) An attack with multiple thrusts
B) An attack with a single feint
C) An attack preceded by one or more feints
D) A direct attack without feints",C
"What is a flick used to hit?
A) The front of the shoulder
B) The opponent's blade
C) An obscured part of the target
D) The opponent's bell guard",C
"What is a flèche?
A) A false attack
B) A defensive maneuver
C) An offensive maneuver involving running past the opponent
D) A technique involving crossing one's feet in sabre",C
"Why has the flick technique become more difficult?
A) Due to changes in blade flexibility
B) Because it is now illegal
C) Due to timing changes requiring longer point depression
D) Because of new parry techniques",C
"What is a flunge?
A) A flying lunge in épée
B) A defensive action in foil
C) A flying lunge in sabre
D) A compound attack in sabre",C
"What happens if a renewal of attack in foil or sabre is made without right of way?
A) It scores double points
B) It is considered valid
C) It is considered to have lost right of way
D) It provokes a reaction",C
"What is the result of a successful parry in foil and sabre?
A) The attacker gains priority
B) The defender has the opportunity to attack
C) The attacker can make a compound attack
D) The defender must retreat",B
"Why is crossing one's feet illegal in Sabre?
A) It is considered a defensive action
B) It is deemed too aggressive
C) It can lead to injuries
D) It is against FIE rules",D
"What action typically follows a successful parry?
A) A counterattack
B) A riposte
C) A retreat
D) A salute",B
"What is a counterattack generally combined with in épée?
A) A riposte
B) A parry
C) A retreat
D) An advance",C
"Which move can be used to evade an attacking blade in foil and sabre?
A) Circle parry
B) In Quartata
C) Passata-sotto
D) Both B and C",D
"What is the result of a point-in-line in épée if the attacker does not manage a single light?
A) The defender wins the touch
B) The attacker wins the touch
C) A double touch is scored
D) The bout is paused",A
"How can a point-in-line be used in all weapons?
A) To score a double touch
B) To slow the opponent's advance
C) To request a halt
D) Both A and B",B
"In which weapon is a counterattack more difficult to accomplish?
A) Foil
B) Sabre
C) Épée
D) All weapons equally",A
"The Fédération Internationale d'Escrime (FIE), which governs the sport of fencing, is headquartered in which city?
A) Paris
B) Rome
C) Lausanne
D) Geneva",C
"How many national federations are recognized by the FIE as the sole representatives of Olympic-style fencing in their respective countries?
A) 120
B) 155
C) 165
D) 150",B
"The épée is a thrusting weapon similar to the foil, but differs in weight. What is the maximum total weight for an épée?
A) 500 grams
B) 775 grams
C) 350 grams
D) 900 grams",B
"In épée fencing, what part of the body is considered a valid target?
A) Above the waist only
B) The torso only
C) The entire body
D) The arms and head only",C
"The hand guard of the épée is designed to protect a specific part of the body. Which part does it cover?
A) The forearm
B) The elbow
C) The hand
D) The wrist",C
"In épée, how must a hit be executed to be valid?
A) With the tip only
B) With the side of the blade only
C) With either the tip or the side of the blade
D) With the pommel",A
"What happens when a fencer accidentally strikes the floor during an épée match?
A) The action is halted
B) A point is awarded to the opponent
C) The fencer receives a penalty
D) The light and tone on the scoring apparatus are set off",D
"How is a double touch resolved if the score is tied at the last point in an épée match?
A) Both fencers receive a point
B) The point is awarded to the fencer who attacked first
C) The point is null and void
D) A sudden death bout is fought",C
"The oldest surviving treatise on western fencing, the Royal Armouries Ms. I.33, also known as the Tower manuscript, was written around what year?
A) 1200
B) 1300
C) 1400
D) 1500",B
"The Royal Armouries Ms. I.33 discusses the usage of the arming sword in combination with what other item?
A) A shield
B) A buckler
C) A cape
D) A parrying dagger",B
"Who wrote the oldest surviving Italian treatise on fencing, Fior di Battaglia?
A) Filippo Dardi
B) Fiore dei Liberi
C) Achille Marozo
D) None of the above",B
"The Bolognese school of fencing was named after its founder, who was also a Professor of Geometry at the University of Bologna. What was his name?
A) Fiore dei Liberi
B) Filippo Dardi
C) Achille Marozo
D) None of the above",B
"The Bolognese school focused primarily on the use of which weapon?
A) Longsword
B) Sidesword
C) Arming sword
D) Poleaxe",B
"Which master from the Bolognese school covered the usage of the two-handed greatsword or spadone?
A) Filippo Dardi
B) Fiore dei Liberi
C) Achille Marozo
D) None of the above",C
"The Bolognese school laid the foundation for modern fencing and spread outside of Italy, eclipsing older traditions from which two countries?
A) France and Spain
B) Germany and Italy
C) Spain and Germany
D) Italy and France",B
"The German schools of fencing were known for focusing on which type of weapons?
A) Sideswords and bucklers
B) Archaic weapons such as the longsword
C) Rapiers and smallswords
D) Modern fencing foils",B
"In which century did the mechanics of modern fencing originate?
A) 16th century
B) 17th century
C) 18th century
D) 19th century",C
"The Italian school of fencing of the Renaissance was influential in the improvement of fencing mechanics under the influence of which other school?
A) The Spanish school
B) The French school
C) The German school
D) The English school",B
"Which school of fencing stagnated and was eventually replaced by the Italian and French schools?
A) The English school
B) The German school
C) The Spanish school
D) The Bolognese school",C
"In wheelchair fencing, the participants are ________.
A) able-bodied individuals
B) individuals with disabilities
C) randomly selected
D) professional athletes only",B
"The American Fencing League is distinct from the United States Fencing Association because ________.
A) it has the same format and rules
B) it does not use swords
C) it interprets the right of way rules differently
D) it is a historical fencing society",C
"The variant of fencing that uses toy lightsabers and was featured on ESPN2 is known for ________.
A) being part of the modern pentathlon
B) earning national attention
C) being the official format for university matches
D) replacing traditional fencing in the Olympics",B
"According to FIE rules, the fabric for tournament wear must resist a force of how many newtons?
A) 400 newtons
B) 600 newtons
C) 800 newtons
D) 1000 newtons",C
"The mask bib must resist a force of how many newtons?
A) 800 newtons
B) 1200 newtons
C) 1600 newtons
D) 2000 newtons",C
"Which of the following is NOT a reason for the traditional white color of the fencer's uniform?
A) To distinguish instructors, who wear black
B) To show marks from dye, soot, or coloured chalk
C) To reflect ultraviolet light
D) To make it easier for the referee to determine the placing of the touches",C
"What is the purpose of the sous-plastron in the fencing kit?
A) To protect the chest
B) To cover the fencer's dominant arm
C) To hold the weapon
D) To resist puncture",B
"What is the main reason Kevlar can be problematic in fencing gear maintenance?
A) It shrinks when washed
B) It is degraded by ultraviolet light and chlorine
C) It loses color over time
D) It is too heavy",B
"What alternative ballistic fabric is used in fencing gear that does not degrade like Kevlar?
A) Cotton
B) Nylon
C) Leather
D) Dyneema",D
"Which color of uniforms is still NOT allowed by FIE rules?
A) White
B) Pink
C) Green
D) Black",D
"Which of the following disciplines is NOT one of the three modern fencing disciplines?
A) Foil
B) Épée
C) Sabre
D) Singlestick",D
"What is the main difference between the disciplines of modern fencing?
A) The type of protective gear used
B) The kind of blade used
C) The duration of bouts
D) The age of competitors",B
"Which school later refined the system of classical fencing that was altered by the Italian school?
A) The German school
B) The Spanish school
C) The French school
D) The British school",C
"Fencing has been featured in every modern Olympics since its inception. Which other sport shares this distinction?
A) Tennis
B) Boxing
C) Gymnastics
D) Equestrian",C
"In which year's Olympic Games was the fencing discipline of singlestick featured?
A) 1896
B) 1900
C) 1904
D) 1908",C
"Techniques or movements in fencing can be divided into two categories: ________ and defensive.
A) Aggressive
B) Offensive
C) Progressive
D) Passive",B
"In foil and sabre, holding the right of way is important when performing ________ techniques.
A) offensive
B) defensive
C) neutral
D) passive",A
"A high outside parry is a defensive action that can be followed by a ________.
A) low line riposte
B) high line riposte
C) counter-attack
D) fleche",B
"When fencer A attacks the arm of fencer B and expects a high line riposte, fencer A can make his own parry by ________.
A) extending his arm further
B) dropping his weapon to the ground
C) pivoting his blade under fencer B's weapon
D) jumping back",C
"The purpose of angulating the hand upwards after a parry is to ________.
A) disarm the opponent
B) score against the low line
C) obtain the right of way
D) prepare for a counter-attack",B
"To protect against a hit or obtain the right of way, fencers use ________ techniques.
A) only offensive
B) only defensive
C) both offensive and defensive
D) neither offensive nor defensive",C
"The body cord in electric fencing serves as the connection between the fencer and __________.
A) the opponent's weapon
B) the scoring machine
C) the reel of wire
D) the protective gear",C
"Épée body cords are unique because they consist of __________.
A) two sets of three prongs each
B) two prongs on the weapon side
C) a twist-lock bayonet connector
D) a single wire connection",A
"In foil and sabre, the third wire of the body cord connects to the fencer's __________.
A) weapon
B) mask
C) lamé
D) glove",C
"In foil, when the tip is depressed and touches the opponent's lamé, it is considered a __________.
A) valid touch
B) fault
C) off-target hit
D) disqualification",A
"In Épée fencing, a touch to the floor registers as a valid touch if __________.
A) there is no grounded strip
B) the tip is not depressed
C) the opponent jumps
D) the fencer is off-balance",A
"Sabre fencing does not require grounded strips because __________.
A) hitting anything other than the opponent's lame does nothing
B) the floor is always a valid target
C) the weapon cannot touch the floor
D) the scoring machine is calibrated differently",A
"An electric body cord for foil fencing is worn __________.
A) over the fencer's jacket
B) on the fencer's non-dominant side
C) under the fencer's jacket on his/her dominant side
D) around the fencer's waist",C
"The electric equipment of sabre is similar to that of foil, but sabre includes a __________.
A) smaller conductive lamé
B) completely conductive mask
C) non-conductive glove
D) conductive shoe cover",B
"In sabre, any contact between one's B/C line and the opponent's __________ results in a valid touch.
A) C line
B) weapon body
C) A line
D) mask",C
"The B line in a foil's electric body cord runs up a wire to the __________.
A) lamé
B) mask
C) tip of the weapon
D) glove",C
"When the tip of an Épée is depressed and touches the opponent's weapon or grounded strip, __________.
A) a valid touch is registered
B) an off-target hit is registered
C) nothing happens
D) a penalty is given",C
"A complete set of electric equipment for professional fencing competitions is __________.
A) optional
B) needed
C) provided by the opponent
D) only for foil and sabre",B
"The electric mask cord connects the conductive bib to the __________ in foil fencing.
A) weapon
B) lamé
C) glove
D) body cord",B
"A conductive glove or overlay is a piece of equipment used in __________.
A) foil
B) Épée
C) sabre
D) all weapons",C
"The A line in a sabre's electric body cord is connected to the __________.
A) weapon's tip
B) lamé
C) mask
D) glove",B
"In Épée fencing, the body cords are constructed differently because __________.
A) the target area includes the whole body
B) the lamé is not used
C) the scoring is manual
D) the weapons are heavier",B
"The electric sabre's distinct feature compared to foil is the __________.
A) use of a conductive bib
B) use of a completely conductive mask
C) connection of the A line to the lamé
D) need for a grounded strip",B
"Which film, related to fencing and directed by Klaus Härö, was nominated for the 73rd Golden Globe Awards in the Foreign Language Film Category?
A) The Swordsman
B) The Fencer
C) The Duelist
D) The Blade Master",B
"The 2015 film ""The Fencer"" is based on the life of which accomplished Estonian fencer and coach?
A) Jaan Talts
B) Nikolai Novosjolov
C) Endel Nelis
D) Heiki Nabi",C
"In modern fencing, the referee must consider the possibility of _______ when using the electrical scoring apparatus.
A) Fencer's skill level
B) Mechanical failure
C) Audience interference
D) Time constraints",B
"When a sabre hit is registered, it is indicated by _______.
A) A white light for the offending fencer
B) A red or green light specific to each fencer
C) A blue light signaling a pause in the bout
D) A yellow light for a warning",B
"An off-target hit in fencing is indicated by a _______ signal.
A) Red
B) Green
C) White
D) Blue",C
"In sabre fencing, why has the flèche attack been prohibited?
A) It was too difficult to perform.
B) It made the game too slow.
C) It involved the forward cross-over, which is now a cardable offence.
D) It was considered too dangerous.",C
"What tactical device have sabre fencers begun to use instead of the flèche?
A) The parry-riposte
B) The flunge
C) The balestra
D) The riposte",B
"Which of the following is NOT a primary parry in sabre defense?
A) Quinte
B) Tierce
C) Seconde
D) Quarte",C
"The ""Hungarian"" parry is most effective against opponents of the same ________.
A) Height
B) Skill level
C) Handedness
D) Strategy",C
"What is the main difference between sabre parries and those in foil and épée?
A) Sabre parries are more aggressive.
B) Sabre parries block rather than deflect attacks.
C) Sabre parries are taken earlier.
D) Sabre parries are only used in defense.",B
"Circle parries, such as Circle 3, 4, and 5, are designed to defend against ________.
A) Feints
B) Stabs to the body
C) Running attacks
D) Remises",B
"What is a common variation of the ""Seconde"" parry that utilizes the fencer's body?
A) Jumping into the air
B) Squatting to the floor
C) Lunging forward
D) Stepping back",A
"The tempo for sabre is characterized as ________ throughout the entire touch.
A) Slow and steady
B) Fast
C) Variable
D) Non-existent",B
"What are coaches encouraging sabre fencers to do to control the tempo?
A) Take larger steps
B) Take smaller steps
C) Increase the speed of attacks
D) Use more feints",B
"The ""flunge"" is a combination of a flèche and a ________.
A) Lunge
B) Parry
C) Riposte
D) Balestra",A
"Which secondary parry is often used instead of tierce when moving from a ""point-in-line""?
A) Prime
B) Seconde
C) Quinte
D) Sixte",B
"The ""Hungarian"" technique involves a transition from which parry to which parry?
A) From quinte to seconde
B) From prime to quinte
C) From sixte to prime
D) From tierce to quarte",B
"What is the primary purpose of a Circle parry in sabre?
A) To gain the right of way
B) To prepare for a riposte
C) To defend against stabs
D) To confuse the opponent",C
"In sabre, what has been eliminated along with the flèche attack?
A) The riposte
B) The running attack
C) The balestra
D) The counter-attack",B
"What is the debate regarding the Sixte parry in sabre?
A) Whether it should be a cardable offence
B) Whether it is distinct from a tierce parry
C) Whether it is effective against feints
D) Whether it is allowed in competition",B
"How do sabre parries differ from foil and épée in terms of timing?
A) They are taken more quickly.
B) They are taken as late as possible.
C) They are taken at the beginning of the bout.
D) They are not time-dependent.",B
"What is the benefit of jumping into the air while performing a ""Seconde"" parry?
A) It confuses the opponent.
B) It allows the defender to block an attack to the ""Tierce"" sector.
C) It provides a stronger parry.
D) It increases the chance of a double touch.",B
"Which parry is described as being taken in a sweeping motion to cover the entire inside line?
A) Prime
B) Seconde
C) Quinte
D) Sixte",A
"What is the purpose of wearing a lamé in sabre fencing?
A) To complete the circuit and register a touch to a valid target
B) To protect the fencer from injuries
C) To distinguish team members
D) To absorb sweat and prevent slipping",A
"How long after the foil did sabre make the transition to electrical equipment?
A) 32 years
B) 52 years
C) 12 years
D) 22 years",A
"What change occurred in sabre fencing immediately following the 2004 Athens Summer Olympics?
A) The target area was expanded
B) The timing for recording a touch was shortened
C) The weight of the sabre was reduced
D) The length of the bouts was increased",B
"What is NOT a difference between an electric sabre and a steam or dry sabre?
A) The blade wire
B) The pressure-sensitive tip
C) The socket
D) The blade itself",D
"Why is insulation used on the pommel and inside of the guard in an electric sabre?
A) To make the sabre lighter
B) To prevent an electrical connection with the lamé
C) To enhance the grip for the fencer
D) To make the sabre more aesthetically pleasing",B
"What was the capteur in early electric sabres designed to do?
A) Count the number of touches
B) Distinguish between a good cut and a mere touch
C) Measure the force of the attack
D) Record the speed of the blade",B
"When did the FIE announce their intention to re-introduce the capteur to sabre fencing?
A) 1988
B) 2004
C) 2019
D) 1956",C
"Why was the timing for recording a touch in sabre fencing shortened after the 2004 Olympics?
A) To make the bouts faster
B) To increase the difficulty of scoring
C) To alter the sport and method in which a touch is scored
D) To reduce the number of accidental touches",C
"The sabre is a weapon used in modern fencing that allows for scoring by _______.
A) thrusting only
B) cutting only
C) thrusting and cutting with both the cutting edge and the back of the blade
D) using the point of the blade only",C
"In sabre fencing, unlike the other modern fencing weapons, a touch can be scored with _______.
A) the point of the blade only
B) both the cutting edge and the back of the blade
C) the flat part of the blade
D) the hilt of the weapon",B
"A male fencer who participates in the discipline of sabre is informally known as a _______.
A) sabreur
B) sabreuse
C) épéist
D) foilist",A
"The lockout period in fencing is the minimum amount of time between registered touches respective of the ________.
A) Scoring technique
B) Fencer's position
C) Target area
D) Type of weapon",C
"Following the 2016 Olympic Games, the registering times for scoring apparatuses were modified from 120 ms (± 10 ms) to ________.
A) 150 ms (± 10 ms)
B) 170 ms (± 10 ms)
C) 130 ms (± 10 ms)
D) 160 ms (± 10 ms)",B
"If both hits occur within the lockout period, the final judgement of the score is determined by the ________.
A) Lockout period
B) Referee's discretion
C) Fencer's appeal
D) 'Right of way'",D
"The change in lockout timing has made the sabre fencing faster with greater emphasis on ________.
A) Strength
B) Technique
C) Footwork
D) Equipment",C
"The timing change in fencing was initially received with ________.
A) Indifference
B) Enthusiasm
C) Controversy
D) Acceptance",C
"To avoid an attacker remising, defenders may need to add an additional step ________.
A) Forward
B) Back
C) To the side
D) In place",B
"The shorter timings in fencing have encouraged techniques with ________.
A) Larger, more powerful moves
B) Smaller, neater moves
C) The same movements as before
D) No specific pattern of movement",B
"As a result of the timing changes, sabre fencing has become ________.
A) Slower and less accurate
B) Faster and more precise
C) More focused on strength
D) Less competitive",B
"The efficacy of which tactic was increased due to the narrower timings?
A) Counter-riposte
B) Attacks into preparation
C) Fleche attack
D) Defensive bind",B
"What is the main purpose of the lockout period in fencing's electrical apparatus?
A) To record the score
B) To aid judgement
C) To charge the weapons
D) To synchronize the clocks",B
"What part of the body is NOT included in the general target area for fencing?
A) The torso above the waist
B) The arms up to the wrist
C) The legs
D) The head",C
"In fencing, what is the role of the conductive lamé?
A) It protects the fencer from injury.
B) It covers the torso and arms and is used to register valid hits.
C) It extends past the waistline to cover the legs.
D) It is worn under the glove for additional safety.",B
"Where is the conductive manchette typically located?
A) On the mask
B) On the lamé
C) On the glove
D) On the legs",C
"How is the mask used in the scoring system of fencing?
A) It is worn for protection only and has no role in scoring.
B) It contains a pressure-sensitive button for registering hits.
C) It is directly connected to the lamé to register valid hits.
D) It extends the target area to include the feet.",C
"What is NOT a part of the single circuit used in fencing's scoring systems?
A) The glove's conductive manchette
B) The conductive lamé
C) The conductive mask
D) The pressure-sensitive head on the blade",D
"Which part of the fencer's equipment is usually NOT conductive?
A) The lamé
B) The manchette
C) The mask
D) The hand",D
"What is the maximum length allowed for a sabre blade?
A) 70 cm
B) 88 cm
C) 105 cm
D) 500 cm",B
"The minimum width of the sabre blade at the button must be at least:
A) 1.2 mm
B) 3 mm
C) 4 mm
D) 6 mm",C
"The blade's thickness, immediately below the button, must be at least:
A) 0.16 in
B) 1.2 mm
C) 4 mm
D) 3 mm",B
