Question,Answer
"Harai Tsurikomi Ashi is classified as a _______ technique in Judo.
A) Hand
B) Hip
C) Foot
D) Sacrifice",C
"In the traditional throwing list of Kodokan Judo, Harai Tsurikomi Ashi belongs to the _______ group.
A) First
B) Second
C) Third
D) Fourth",C
"In the Nage No Kata, when Uke strikes downward towards Tori's forehead, how does Tori respond?
A) Tori steps backward to maintain distance.
B) Tori steps forward and into Uke's armpit.
C) Tori blocks the strike with their arm.
D) Tori ducks under Uke's arm.",B
"Where does Tori place their feet while preparing to execute Ura nage in the Nage No Kata?
A) One foot past Uke's hip and the other outside Uke's legs.
B) Both feet in front of Uke.
C) One foot behind Uke and the other in front of Uke.
D) One foot past Uke's hip and the other foot inwards between Uke's legs.",D
"During the execution of Ura nage, where does Tori place their hands on Uke?
A) On the back of Uke's belt and on Uke's shoulder.
B) On Uke's wrist and on the back of Uke's belt.
C) On the back of Uke's belt and Uke's abdomen.
D) On Uke's chest and abdomen.",C
"What movement does Tori perform with their foot that is between Uke's legs during the Ura nage?
A) Tori moves the foot outward while lifting Uke.
B) Tori keeps the foot stationary and uses only the hips to lift Uke.
C) Tori moves the foot inward while dropping shoulders towards the mat.
D) Tori sweeps Uke's legs with the foot.",C
"What is Uke's responsibility during the execution of the throw in Ura nage?
A) To maintain tension in their posture to avoid drooping.
B) To assist Tori by jumping over the shoulder.
C) To relax the body completely and fall onto Tori.
D) To counter the throw and regain balance.",A
"Ura Nage is classified under which group of the traditional throwing list of Kodokan Judo?
A) First group, Ikkyo
B) Second group, Nikyo
C) Third group, Sankyo
D) Fifth group, Gokyo",D
"What type of technique is Ura Nage considered in Kodokan Judo?
A) Side sacrifice technique
B) Front sacrifice technique
C) Rear sacrifice technique
D) Standing technique",C
"In judo, the technique known as ""Uchi mata sukachi"" is primarily used as a counter to which other technique?
A) Sumi otoshi
B) Uki otoshi
C) Uchi mata
D) Floating drop",C
"The ""sumi otoshi"" technique in judo is characterized by which directional orientation?
A) Forwards oriented
B) Sideways oriented
C) Backwards oriented
D) Upwards oriented",C
"In free fight and tournaments, the technique described is considered 100% a _________ technique.
A) Leg (Ashi-Waza)
B) Hip (Koshi-Waza)
C) Hand (Te-Waza)
D) Foot (Sutemi-Waza)",C
"When performing the technique in randori, Tori can defend against Uke's hipthrows by stepping to the side, known as _________.
A) Uchi Mata
B) Kuzushi
C) Tai Sabaki
D) Tsuri Goshi",C
"During the action of tai sabaki, Tori can pull at the _________ to break Uke's balance.
A) Belt
B) Sleeves or lapel
C) Ankles
D) Neck",B
"In the context of yaku soku geiko, variations can be seen by pulling at the _________.
A) Lapels
B) Belt
C) Sleeves
D) Both A and C",D
"When Uke overcommits in hipthrows, the principle used to guide Uke to the ground is similar to that in _________.
A) Kata Guruma
B) Uchi Mata Sukashi
C) O Goshi
D) Harai Goshi",B
"Uki otoshi, or ""floating drop,"" is categorized under which group of the traditional throwing list, Gokyo-no-Nagewaza, in Kodokan Judo?
A) Dai Ikkyo
B) Dai Nikyo
C) Dai Sankyo
D) Dai Yonkyo",D
"In Kodokan Judo, how many throws are currently recognized in addition to the traditional forty throws?
A) 27
B) 67
C) 10
D) 50",A
"What type of technique is Uki otoshi classified as in Judo?
A) Koshi-waza (hip technique)
B) Ashi-waza (foot and leg technique)
C) Te-waza (hand technique)
D) Sutemi-waza (sacrifice technique)",C
"Tawara Gaeshi is classified as a _________ technique in Judo.
A) Forward throw
B) Rear sacrifice
C) Pinning
D) Striking",B
"In the 1895 Gokyo no Waza lists, Tawara Gaeshi was part of which group?
A) Dai Ikkyo
B) Dai Sankyo
C) Dai Yonkyo
D) Dai Gokyo",C
"When an opponent attempts a Morote gari, what is the defender's initial response according to the technique description?
A) The defender steps aside to avoid the attack.
B) The defender goes over the shoulders and arms to lock the opponent's body.
C) The defender counters with a striking technique.
D) The defender immediately attempts a throw.",B
"After locking the opponent's body in response to Morote gari, what does the defender do next?
A) The defender maintains the body lock without moving.
B) The defender pushes the opponent forward.
C) The defender drops his/her weight down and backwards to fling the opponent behind.
D) The defender releases the lock and transitions to a different technique.",C
"According to the technique description, what can the defender maintain all the way through to osaekomi-waza after countering Morote gari?
A) A grip on the opponent's sleeve
B) The initial stance
C) The body lock
D) The Morote gari attack",C
"Soto Makikomi belongs to which group of the traditional throwing list in Kodokan Judo?
A) Ikkyo
B) Nikyo
C) Sankyo
D) Yonkyo",D
"How many throws are part of the current Kodokan Judo syllabus that includes Soto Makikomi?
A) 40 Throws
B) 50 Throws
C) 67 Throws
D) 20 Throws",C
"What is the English alias for the judo technique also known as ""Sode Tsurikomi Goshi""?
A) Sleeve tip throw
B) Armlock throw
C) Leg sweep
D) Shoulder drop",A
"Tsurikomi Goshi is classified under which category of Judo techniques?
A) Ashi-Waza (foot techniques)
B) Koshi-Waza (hip techniques)
C) Te-Waza (hand techniques)
D) Sutemi-Waza (sacrifice techniques)",B
"In the traditional throwing list of Kodokan Judo, known as Gokyo (no waza), Tsurikomi Goshi belongs to which group?
A) Dai Ikkyo (First Group)
B) Dai Nikyo (Second Group)
C) Dai Sankyo (Third Group)
D) Dai Yonkyo (Fourth Group)",B
"How many throws are currently recognized in the Kodokan Judo syllabus, which includes Tsurikomi Goshi?
A) 40 throws
B) 67 throws
C) 20 throws
D) 100 throws",B
"In Kodokan Judo, one of the essential components is the ""Gokyo"", which is a set of _____________. What does this set consist of?
A) Philosophical principles
B) Physical exercises
C) Judo techniques
D) Mental meditation practices",C
"In Judo, where can one find exemplar videos demonstrating Danzan Ryu techniques?
A) http://www.judoinfo.com/techdraw.htm
B) http://www.judoinfo.com/gokyo1.htm
C) http://judoinfo.com/video8.htm
D) None of the above",B
"Kuchiki taoshi is categorized as a _______ in Judo.
A) Foot technique
B) Hand technique
C) Hip technique
D) Sacrifice technique",B
"The Kuchiki taoshi technique was adopted into the Kodokan's list of techniques known as _______.
A) Gokyo No Waza
B) Katame No Waza
C) Shinmeisho No Waza
D) Kyusho Waza",C
"In Kodokan Judo, one of the key components is the set of techniques that practitioners must learn. Which of the following is a recognized compilation of these techniques?
A) The Canon of Judo
B) The Judo Handbook
C) The Judo Manifesto
D) The Judo Chronicles",A
"In the judo technique known as Kuchiki taoshi, what part of the opponent's body is primarily targeted to initiate the throw?
A) The arm
B) The leg
C) The neck
D) The waist",B
"What is the literal translation of the judo technique ""Kuchiki taoshi""?
A) Gentle way
B) Dead tree drop
C) Floating reed
D) Victory by fall",B
"Uchi Mata Gaeshi is classified as which type of technique in Judo?
A) Hand technique
B) Foot technique
C) Hip technique
D) Sacrifice technique",B
"In which list is Uchi Mata Gaeshi included at the Kodokan?
A) Gokyo No Waza
B) Katame No Waza
C) Shinmeisho No Waza
D) Kyushin No Waza",C
"Sumi Otoshi is classified as which type of technique in Judo?
A) Leg technique
B) Hand technique
C) Hip technique
D) Sacrifice technique",B
"In the traditional throwing list of Kodokan Judo, Sumi Otoshi belongs to which group?
A) First group, Ikkyo
B) Second group, Nikyo
C) Third group, Sankyo
D) Fifth group, Gokyo",D
"Ouchi Gaeshi is categorized as which type of Judo technique?
A) Hand technique (Te-waza)
B) Foot technique (Ashi-waza)
C) Hip technique (Koshi-waza)
D) Sacrifice technique (Sutemi-waza)",B
"What is the primary purpose of the Ouchi Gaeshi technique in Judo?
A) To initiate an attack
B) To pin the opponent to the ground
C) To counteract the Ouchi gari throw
D) To execute a chokehold",C
"Hikikomi Gaeshi, also known as the __________, is one of the preserved throwing techniques in judo.
A) pulling-in counter
B) lifting reversal
C) grip escape
D) balance breaker",A
"In the described technique, what does tori do differently compared to Sumi Gaeshi?
A) Tori uses a leg sweep instead of a throw.
B) Tori traps both of uke's arms.
C) Tori traps one of uke's arms.
D) Tori performs a striking technique.",C
"Tani otoshi is classified as which type of Judo technique?
A) Hand technique (te-waza)
B) Hip technique (koshi-waza)
C) Leg technique (ashi-waza)
D) Side sacrifice technique (yoko-sutemi)",D
"In the traditional throwing list of the Gokyo no waza, Tani otoshi belongs to which group?
A) First group
B) Second group
C) Third group
D) Fourth group",D
"In Judo, which technique is considered similar to the ""Valley drop"" due to its mechanics and execution?
A) Uki goshi
B) Yoko otoshi
C) O soto gari
D) Seoi nage",B
"In the tani-otoshi technique, how do you position your leg in relation to your opponent's legs?
A) You place your leg in front of one of your opponent's legs.
B) You place your leg behind both legs of your opponent.
C) You place your leg between your opponent's legs.
D) You do not use your legs; you only use your arms.",B
"When executing the tani-otoshi, what is the intended direction to pull your opponent to effectively perform the technique?
A) Pull the opponent forwards.
B) Pull the opponent sideways.
C) Pull the opponent backwards.
D) Push the opponent upwards.",C
"Ude-Hishigi-Te-Gatame is classified under which category of Kodokan Judo techniques?
A) Nage-waza
B) Kansetsu-waza
C) Ne-waza
D) Atemi-waza",B
"How many official grappling techniques are there in Judo's Katame-waza according to the Kodokan?
A) 9
B) 29
C) 3
D) 15",B
"Which of the following is NOT an official IJF name for the technique commonly known as ""Hand armlock""?
A) Ude-hishigi-te-gatame  
B) Te-gatame  
C) U.H. te-gatame  
D) Shoulder arm breaker",D
"In the video titled ""The Essence of Judo,"" which renowned judo expert is featured demonstrating techniques?
A) Jigoro Kano
B) Isao Okano
C) Kyuzo Mifune
D) Anton Geesink",C
"Kuzure-Kami-Shiho-Gatame is a variation of which fundamental Judo mat hold?
A) Kesa-Gatame
B) Kami-Shiho-Gatame
C) Yoko-Shiho-Gatame
D) Tate-Shiho-Gatame",B
"What is the English alias for the judo technique known as Sankaku Gatame in Japanese?
A) Broken upper four quarter hold down
B) Full body embrace
C) Diagonal body hold
D) Broken top four corner hold",A
"In executing the Kuzure-kami-shiho-gatame, how are the opponent's arms controlled differently from Kami shiho gatame?
A) By pinning them to the mat with knees
B) By wrapping them with a belt
C) By pinning them between an upper arm and a knee
D) By holding them above the head",C
"What is the key difference that gives Kuzure-kami-shiho-gatame its 'broken' attribute?
A) The use of a belt to control the opponent
B) The position of tori's knees on the mat
C) The specific way the opponent's arms are pinned
D) The requirement for tori to stay on his toes",C
"According to Kyuzo Mifune in ""The Canon Of Judo,"" what is the correct position for tori's toes during the execution of a technique?
A) Flat on the mat
B) On his toes with knees off the mat
C) On the sides of the feet
D) On his heels with toes pointing upwards",B
"When performing the Kuzure-kami-shiho-gatame, what does tori do with his knees?
A) Keeps them on the mat to stabilize his position
B) Lifts them off the mat to apply pressure
C) Uses them to pin the opponent's arms to the side
D) Keeps them off the mat as stated by Kyuzo Mifune",D
"What is the English alias for the Judo technique 'O Goshi'?
A) Major Hip (Roll) Throw
B) Large Hip Throw
C) 1/2 Hip Throw
D) 2/2 Hip Throw",D
"Which technique is considered a variant of the 'Major Hip (Roll) Throw'?
A) Uki Goshi
B) O Goshi
C) Koshi Guruma
D) Tsuri Goshi",C
"O-goshi, a technique in Judo, was originally referred to as what in the Tenjin Shinyō-ryū texts?
A) Koshi-waza
B) Koshi-nage
C) Uki-goshi
D) Harai-goshi",B
"In which group of the Gokyo-no-waza was O-goshi included when Judo was first founded?
A) Dai ikkyo
B) Dai sankyo
C) Dai nikyo
D) Dai yonkyo",C
"During which year's revision of the Gokyo-no-waza was O-goshi moved to the first taught group?
A) 1895
B) 1905
C) 1920
D) 1930",C
"Why is O-goshi often the first throw taught to beginners in Judo?
A) It requires exceptional strength.
B) It is a complex technique to master.
C) It is relatively simple to perform with control.
D) It is only used in advanced competitions.",C
"Ō goshi, the major hip throw, is classified under which category of Judo techniques?
A) Ashi-waza (foot techniques)
B) Koshi-waza (hip techniques)
C) Te-waza (hand techniques)
D) Sutemi-waza (sacrifice techniques)",B
"In the Gokyo-no-waza, Ō goshi is part of which group of techniques?
A) Dai ikkyo (first taught group)
B) Dai nikyo (second taught group)
C) Dai sankyo (third taught group)
D) Dai yonkyo (fourth taught group)",A
"How many throws are currently recognized in Kodokan Judo, which includes Ō goshi?
A) 40 throws
B) 50 throws
C) 67 throws
D) 100 throws",C
"In Danzan Ryu's Nagete list, how many techniques are identified alongside O-Goshi as common throws in martial arts that emphasize grappling and throwing?
A) 15
B) 20
C) 25
D) 30",B
"O-Goshi, a hip throw, is commonly used in martial arts that concentrate on which two aspects?
A) Striking and blocking
B) Grappling and throwing
C) Kicking and punching
D) Locking and pinning",B
"O-goshi is classified as a __________, which highlights the importance of the hip in the execution of the technique.
A) te-waza (hand technique)
B) ashi-waza (foot technique)
C) koshi-waza (hip technique)
D) ne-waza (ground technique)",C
"In the execution of O-goshi, kuzushi (the balance break) is directed to uke's __________.
A) side
B) rear
C) front
D) ground",C
"During the tsukuri phase of O-goshi, tori's tsurite (lifting hand) passes behind uke's back, usually under uke's arm, with the goal of minimizing space between tori's back and uke's chest. This action is to ensure:
A) maximum lifting power
B) proper balance break
C) effective turning/fitting in
D) a strong defensive posture",C
"The hikite (pulling hand) in O-goshi is responsible for __________.
A) lifting uke off the ground
B) pulling uke's arm to the front to maintain the balance break
C) pushing uke's back for better momentum
D) securing uke's leg for a trip",B
"During the kake phase of O-goshi, tori completes the throw by __________.
A) stepping away from uke
B) lifting with the hips and bending forward while continuing the pull to the front and down
C) executing a sweeping motion with the leg
D) throwing uke over the shoulder",B
"Gyaku Jūji-jime is classified under which category of techniques in Kodokan Judo?
A) Nage-waza
B) Katame-waza
C) Shime-waza
D) Atemi-waza",C
"In Danzan Ryu, what is the name given to the technique similar to Gyaku Jūji-jime?
A) Katate-jime
B) Eri-jime
C) Namijujijime
D) Sode-guruma-jime",C
"What is the effect of properly applying the Gyaku Jūji-jime technique?
A) Joint dislocation
B) Increased blood flow
C) Reduced blood flow to the brain
D) Muscle strain",C
"Which direction are the palms facing when executing the Gyaku Jūji-jime chokehold?
A) Facing away from the person being choked
B) Facing towards the person being choked
C) Facing upwards
D) Facing downwards",B
"Who demonstrated the Ura-Juji-Jime technique in ""The Essence of Judo""?
A) Jigoro Kano
B) Masahiko Kimura
C) Kyuzo Mifune
D) Keiko Fukuda",C
"In the 2018 World Judo Championships, the Men's 90 kg category concluded with a contest for the _______ medal.
A) Gold
B) Silver
C) Bronze
D) Platinum",C
"Kata guruma is categorized under which group in the traditional throwing list of the Gokyo no waza?
A) First group
B) Second group
C) Third group
D) Fourth group",C
"What type of throwing technique is Kata guruma classified as in Kodokan Judo?
A) Leg technique (ashiwaza)
B) Hip technique (koshiwaza)
C) Hand technique (tewaza)
D) Sacrifice technique (sutemiwaza)",C
"How many throws are part of the current Kodokan Judo syllabus that includes Kata guruma?
A) 40 throws
B) 67 throws
C) 50 throws
D) 100 throws",B
"In Kyuzo Mifune's second variation of kata guruma, where does Mifune position himself in relation to uke?
A) In front of uke
B) To the side of uke
C) Behind uke
D) At a distance from uke",C
"In the third variation of kata guruma demonstrated by Kyuzo Mifune, what is distinctive about his grip?
A) He grabs uke's right leg
B) He grabs both of uke's legs
C) He grabs uke's left leg
D) He does not touch uke's legs",C
"How is uke positioned on tori's body during the execution of kata guruma?
A) On tori's side
B) In front of tori
C) On tori's shoulder behind tori's head
D) Below tori's waist",C
"Why are the most common versions of kata guruma currently illegal under International Judo Federation rules?
A) They involve a grip above the belt
B) They involve throwing uke out of the mat area
C) They involve a grip below the belt/touching the legs
D) They involve excessive force",C
"In which city was the book ""Judo Unleashed"" by Neil Ohlenkamp published?
A) Los Angeles
B) New York City
C) Tokyo
D) London",B
"Osoto Gaeshi is classified as a _______ technique in Judo.
A) Hand
B) Foot
C) Hip
D) Sacrifice",B
"What is the primary purpose of Osoto Gaeshi in Judo?
A) To initiate an attack
B) To pin the opponent
C) To counter or reverse an Osoto gari
D) To execute a joint lock",C
"When the uke attempts an Osoto Gari, how does the tori defend themselves?
A) By stepping forward and pushing the uke
B) By drawing back their trailing foot and twisting their torso
C) By performing a forward roll to avoid the throw
D) By countering with an immediate armlock",B
"What technique does the tori use to counter the uke's Osoto Gari?
A) Seoi Nage
B) Osoto Gari
C) Uchi Mata
D) Kesa Gatame",B
"When performing a choke in Judo, the practitioner wraps one arm behind the opponent's head and grasps onto the ________ with the opposite hand.
A) belt
B) leg
C) sleeve of the gi
D) ankle",C
"In Judo, while holding onto the sleeve for leverage, the opposite forearm is brought down across the ________ and clinched tight to execute the technique.
A) chest
B) throat
C) arm
D) waist",B
"The described choking technique is directly aided by the use of a _______, but it has also been adapted for no-gi application.
A) belt
B) gi
C) protective gear
D) mat",B
"The technique known as Sode guruma jime in Judo is categorized as a _______, which aims to compress the opponent's trachea or carotid arteries.
A) Nage-waza
B) Shime-waza
C) Katame-waza
D) Atemi-waza",B
"Which judo technique was used by Hidehiko Yoshida to defeat Kiyoshi Tamura during Pride Total Elimination 2003?
A) Ude garami
B) Seoi nage
C) Sode guruma jime
D) Osoto gari",C
"The ""Ezequiel choke"" is also known by several other names. Which of the following is NOT an alias for the Ezequiel choke?
A) Ezekiel choke
B) Sleeve wheel choke
C) Sleeve choke
D) Scissor choke",D
"What is the purpose of Tori encircling and elevating uke's occiput in kesa gatame?
A) To increase the pressure on uke's chest
B) To reduce the power of uke's bridge
C) To prevent uke from seeing the referee
D) To make it easier for tori to stand up",B
"According to Kodokan's technique guide, how should Tori's lead leg be positioned in relation to uke's trunk?
A) Perpendicular and flexed
B) Parallel and flexed
C) Perpendicular and extended
D) Parallel and extended",D
"What is a common mistake Tori makes with their lead leg that makes them susceptible to uke's bridge?
A) Keeping the knee fully extended
B) Keeping the knee flexed
C) Positioning the leg at a 45-degree angle
D) Crossing the leg over uke's body",B
"What is the consequence of Tori having their knee pointed upwards while in kesa gatame?
A) It decreases the pressure on uke
B) It allows for a quicker transition to standing
C) It increases susceptibility to the leg hook escape
D) It makes it easier for tori to apply an armlock",C
"In kesa gatame, what does gripping the back of uke's lapel accomplish?
A) It helps control uke's posture
B) It prevents uke from rolling tori
C) It diminishes the power of uke's bridge
D) It allows tori to apply a choke",C
"What is the effect of maintaining Tori's knee close to the mat in kesa gatame?
A) It allows uke to initiate a leg hook escape
B) It prevents the initiation of the leg hook escape
C) It makes it easier for uke to apply a counter-choke
D) It reduces the effectiveness of tori's armlock",B
"Where should Tori's head be in the ideal position for kuzure kesa gatame?
A) Close to the ground
B) More upright and above uke's
C) To the side, facing away from uke
D) Tucked under uke's chin",B
"What is the primary post that Tori loses when maintaining a flexed knee in kesa gatame?
A) Hand post
B) Head post
C) Foot plantar-flexion
D) Hip pressure",C
"Which grip is NOT commonly used in kesa gatame?
A) Gripping the back of uke's lapel
B) Gripping tori's own thigh
C) Clasping hands behind uke's head
D) Gripping tori's far lapel",C
"What does full extension of Tori's lead leg at the knee allow for in kesa gatame?
A) Increased susceptibility to roll-over
B) Use of foot plantar-flexion as a post
C) Easier transition to a standing position
D) Reduced control over uke's movement",B
"What mistake does Tori make when their lead leg and thigh are extended but perpendicular to uke's trunk?
A) It allows for an easier armlock by uke
B) It decreases the pressure on uke's chest
C) It results in the loss of foot plantar-flexion as a post
D) It makes tori's position more stable",C
"Why is it a mistake for Tori to have their knee pointed upwards in kesa gatame?
A) It decreases the effectiveness of the hold
B) It makes it easier for uke to breathe
C) It increases tori's center of gravity
D) It allows uke to apply a choke",C
"In the Elbow Pullout Escape, what is Tori's initial action to escape?
A) Tori pushes uke forward
B) Tori pulls out his held elbow
C) Tori rolls over onto his stomach
D) Tori applies a choke to uke",B
"During the Roll-over Escape, what does Tori do to cause a forward shift in uke's weight?
A) Tori extends his/her legs
B) Tori applies a wrist lock
C) Tori bridges into uke
D) Tori performs a sweep",C
"What position does Tori aim to land in after executing the Roll-over Escape?
A) Yoko-shiho-gatame
B) Mune-gatame
C) Kesa-gatame
D) Tate-shiho-gatame",B
"In Judo, Kesa-Gatame is one of the seven mat holds classified as __________.
A) Osaekomi-waza
B) Nage-waza
C) Katame-waza
D) Ashi-waza",A
"The term ""scarfhold"" in English, when referring to Kesa-Gatame, is a mistranslation. The 'scarf' actually refers to a __________.
A) Western neck scarf
B) Buddhist Monk's sash
C) Traditional Japanese belt
D) Martial arts headband",B
"The correct orientation of the Buddhist Monk's sash, which the term 'kesa' refers to, is worn from the __________.
A) Right shoulder towards the left hip
B) Left shoulder towards the right hip
C) Left hip towards the right shoulder
D) Right hip towards the left shoulder",B
"In Judo, when transitioning to Kesa-Gatame from a throw, where should tori's grip be placed on the opponent's body?
A) On the opponent's knee
B) Near the opponent's elbow
C) On the opponent's lapel
D) On the opponent's ankle",B
"According to ""The Canon Of Judo"" by Kyuzo Mifune, what should tori's arm do during Kesa-Gatame?
A) Push uke's head down
B) Lift uke's head
C) Wrap around uke's waist
D) Hold uke's leg",B
"Where should tori's leg be positioned when holding an opponent in Kesa-Gatame?
A) Under uke's knee
B) Over uke's hip
C) Under uke's shoulder
D) Wrapped around uke's neck",C
"In Judo, which technique is categorized as both a mat hold and a choke when applied with sufficient pressure?
A) Kesa-Ashi-Gatame
B) Double Leg Gatame Arm Bar
C) Single Leg Gatame Arm Bar
D) Kata-Gatame",D
"In which year was Tsubame Gaeshi officially recognised by the Kodokan as part of the Shimmeisho no waza?
A) 1975
B) 1980
C) 1982
D) 1985",C
"Tsubame Gaeshi is a counter technique against which of the following?
A) Uchi Mata
B) Deashi Harai
C) O Soto Gari
D) Ippon Seoi Nage",B
"When executing Tsubame Gaeshi as a counter, what does tori do to avoid uke's right-handed Deashi-harai?
A) Tori steps forward with his left leg
B) Tori bends his right knee
C) Tori jumps over uke's leg
D) Tori performs an Ippon Seoi Nage",B
"Which kata includes Tsubame Gaeshi as the opening move?
A) Katame-no-kata
B) Nage-no-kata
C) Kaeshi-no-kata
D) Kime-no-kata",C
