Question,Answer
"In backstroke, the palm rotates during the recovery phase so that the __________ enters the water first.
A) Thumb
B) Index finger
C) Small finger
D) Palm heel",C
"The arms in backstroke alternate so that always one arm is underwater while the other arm is __________.
A) At the side
B) Above the head
C) Recovering
D) Stationary",C
"One complete arm turn in backstroke is considered one __________.
A) Stroke
B) Cycle
C) Round
D) Revolution",B
"The initial position of the arm in backstroke involves the arm sinking slightly under water and turning the palm __________ to start the catch phase.
A) Inward
B) Outward
C) Upward
D) Downward",B
"During the power phase of backstroke, the elbow should always point __________.
A) Sideways
B) Upward
C) Downward
D) Forward",C
"In backstroke, after a short gliding phase, the cycle repeats with the preparation for the next __________ phase.
A) Kick
B) Power
C) Recovery
D) Breath",B
"In competitive events regulated by FINA, backstroke is unique because it is the only style swum ________.
A) with a different start
B) on the back
C) with easy breathing
D) without seeing where they are going",B
"During an individual medley, backstroke is swum as the ________ style.
A) first
B) second
C) third
D) fourth",B
"In the medley relay, which style is swum first?
A) Butterfly
B) Backstroke
C) Breaststroke
D) Freestyle",B
"In competitive swimming, after the initial start and turns, which type of kick is considered rare to use?
A) Dolphin kick
B) Butterfly kick
C) Breaststroke kick
D) Freestyle kick",B
"Which Olympic gold medallist is known for their effective use of the dolphin kick in races?
A) Michael Phelps
B) Mark Spitz
C) Natalie Coughlin
D) Katie Ledecky",C
"When performing a butterfly kick, how can a swimmer adjust to the body's rolling motion?
A) By keeping the body completely straight
B) By doing the kick more to one side
C) By increasing the frequency of the kicks
D) By using only arm strokes",B
"In competitive backstroke swimming, how many common distances are swum?
A) Two
B) Three
C) Four
D) Five",B
"What is the maximum distance a swimmer can be submerged after the start and each turn in a backstroke race?
A) 10 meters
B) 15 meters
C) 20 meters
D) 25 meters",B
"During a backstroke turn, what is the maximum degree the body may roll from horizontal?
A) 45 degrees
B) 60 degrees
C) 90 degrees
D) 180 degrees",C
"Which stroke is NOT a part of the medley events?
A) Butterfly
B) Backstroke
C) Breaststroke
D) Freestyle",B
"What is prohibited for swimmers to do before the starting signal in backstroke events?
A) Touching the starting grips
B) Standing in the gutter
C) Facing the starting end
D) Being in the water",B
"What must a swimmer do upon finishing a backstroke race?
A) Touch the wall with a hand
B) Be completely submerged
C) Touch the wall while on the back
D) Stand up in the water",C
"In the 4 × 100 m medley relay, how many swimmers are on each team?
A) Two
B) Three
C) Four
D) Five",C
"How must the swimmer's body be positioned when leaving the wall after a turn in backstroke?
A) On the breast
B) On the side
C) On the back
D) On the stomach",C
"What is the length of a long course pool?
A) 25 meters
B) 50 meters
C) 100 meters
D) 200 meters",B
"Which part of the swimmer's body must break the surface of the water by the 15-meter mark after the start and each turn?
A) The hand
B) The head
C) The foot
D) Any part",B
"What technique is commonly used by competitive swimmers to gain forward momentum into the wall at the finish?
A) A double leg kick
B) A single dolphin kick
C) A butterfly stroke
D) A freestyle stroke",B
"When executing a turn in backstroke, what must the swimmer touch the wall with?
A) The hand only
B) The foot only
C) Any part of the swimmer's body
D) The head",C
"In which type of pool is the 100 m individual medley swum?
A) Long course (50 m pool)
B) Short course (25 m pool)
C) Open water
D) Short-course yards (25-yard pool)",B
"In backstroke, when do competitive swimmers typically breathe in?
A) During the pull and push phase of the arm
B) During the recovery of one arm
C) While both arms are underwater
D) After completing a full stroke cycle",B
"What is the purpose of breathing out through the mouth and nose during the pull and push phase in backstroke?
A) To help the swimmer float better
B) To clear the nose of water
C) To increase the swimmer's speed
D) To prepare for the next stroke",B
"When swimming backstroke, why is it important for swimmers to take advantage of the rolling motion of the body?
A) To increase their speed
B) To reduce their effectiveness
C) To increase drag
D) To perform more kicks",A
"What is the ideal position of the body to reduce drag while swimming backstroke?
A) Curved in the vertical
B) Straight in the horizontal
C) Bent at the waist
D) Tilted to one side",B
"What common mistake do beginners often make that increases drag while swimming?
A) They keep their posterior and thighs too high
B) They move their upper legs to the extreme up position
C) They let their posterior and thighs sink too low
D) They keep their head submerged in the water",C
"In backstroke, the leg movement is similar to the flutter kick in which other swimming stroke?
A) Breaststroke
B) Butterfly
C) Front crawl
D) Dog paddle",C
"The leg stroke in backstroke alternates, with each leg sinking down straight to approximately what angle?
A) 15 degrees
B) 30 degrees
C) 45 degrees
D) 60 degrees",B
"During the backstroke, how does the leg move after sinking down straight to the initial position?
A) It remains straight throughout the kick
B) It makes a fast kick upward with no knee bending
C) It makes a fast kick upward, bending the knee slightly at the beginning
D) It bends at the knee and remains in a fixed position",C
"How many kicks per cycle do sprinters typically use in backstroke?
A) Two
B) Four
C) Six
D) Eight",C
"The backstroke start is unique because it is the only start performed __________.
A) from the diving board
B) from the water
C) from the starting block
D) from the pool deck",B
"During the backstroke start, the swimmer's legs should be placed on the wall __________.
A) together and straight
B) shoulder width apart
C) as far apart as possible
D) with one leg higher than the other",B
"When preparing for the backstroke start, the swimmer's heels should be __________.
A) flat against the wall
B) slightly off the wall
C) above the water line
D) touching the bottom of the pool",B
"Just before the starting signal, the swimmer should pull their head __________.
A) away from the start block
B) into the water
C) closer to the start block
D) up to look at the sky",C
"During the takeoff of the backstroke start, the swimmer's arms should __________.
A) remain at their sides
B) be swung around sideways to the front
C) be kept straight above the head
D) be tucked into the body",B
"On September 21, 2005, FINA modified the backstroke start rule to allow the feet to be __________.
A) below the water line
B) above the water line
C) curled over the lip of the pool gutter
D) touching the bottom of the pool",B
"Experienced swimmers usually stay underwater up to the limit set by FINA, which is __________ meters after the start and after every turn.
A) 10
B) 15
C) 20
D) 25",B
"Most swimmers use a __________ kick underwater during the backstroke start for more forward movement.
A) butterfly
B) flutter
C) breaststroke
D) scissor",A
"Under FINA rules, the swimmer's head must break the surface before reaching __________ meters.
A) 10
B) 12
C) 15
D) 20",C
"While swimming backstroke, the swimmer must remain __________ for the entire time except during turns.
A) on their front
B) on their back
C) on their side
D) in a vertical position",B
"At which Olympic Games was the first backstroke competition held?
A) 1896 Athens Olympics
B) 1900 Paris Olympics
C) 1904 St. Louis Olympics
D) 1924 Paris Olympics",B
"In freestyle swimming, which of the following strokes is NOT allowed during the freestyle part of medley swimming competitions?
A) Front crawl
B) Breaststroke
C) Butterfly
D) Backstroke",B
"During a freestyle race, what must swimmers do at the end of each pool length?
A) Perform a flip turn
B) Touch the end of the pool
C) Signal to the judges
D) Take a breath",B
"What is the name of the kick used in freestyle swimming?
A) Dolphin kick
B) Flutter kick
C) Whip kick
D) Scissor kick",B
"Who is credited with developing the stroke that evolved into the modern front crawl?
A) Alick Wickham
B) Michael Phelps
C) Richmond Cavill
D) Mark Spitz",C
"Where did Richmond Cavill develop the front crawl?
A) England
B) Sydney, Australia
C) New Zealand
D) America",B
"What action is NOT permitted during a freestyle race?
A) Circling the arms forward in alternation
B) Kicking the feet up and down
C) Pushing off the bottom of the pool
D) Touching the end of the pool",C
"From which region did Richmond Cavill observe a young boy to help develop the front crawl?
A) The Solomon Islands
B) The Fiji Islands
C) The Hawaiian Islands
D) The Cook Islands",A
"In what type of water were the swimming competitions held during the first four Olympics?
A) Indoor pools
B) Open water
C) Artificially created pools
D) Olympic-sized pools",B
"What notable change occurred at the 1908 Olympics regarding swimming venues?
A) Introduction of open water swimming
B) Use of a 100-yard pool
C) Construction of a 100-meter pool
D) Swimming in the sea",C
"What type of swimwear did male swimmers wear until the 1940s?
A) Modern swimwear
B) Full body suits
C) Jammers
D) Briefs",B
"Which Olympics introduced the standard 50-meter pool with marked lanes?
A) 1904 Olympics
B) 1924 Olympics
C) 1936 Olympics
D) 1952 Olympics",B
"What innovation was incorporated at the 1936 Olympics to improve swimmer starts?
A) Flip turns
B) Electronic timing
C) Diving blocks
D) Energy-absorbing lane lines",C
"Which of the following is NOT a design consideration that has reduced swimming resistance?
A) Proper pool depth
B) Increased lane width
C) Energy-absorbing racing lane lines
D) Use of traditional gutters",D
"During which seasons do swimmers in the United States typically compete in a 25-yard pool?
A) Fall, Winter, and Spring
B) Summer
C) Winter only
D) Spring and Summer",A
"What is the equivalent distance of the 400 m freestyle when swum in a short time yards pool?
A) 400 yards
B) 450 yards
C) 500 yards
D) 550 yards",C
"In a 25-meter pool, which individual medley event is available?
A) 200 m individual medley
B) 100 m individual medley
C) 400 m individual medley
D) 300 m individual medley",B
"What is the youngest age group mentioned that has the option to swim a 25 yard/meter freestyle event?
A) 8 years old and younger
B) 10 years old and younger
C) 6 years old and younger
D) 12 years old and younger",A
"Which event does FINA keep records for women, even though it may not be swum at the Olympics?
A) 800 meters
B) 1,500 meters
C) 1,000 meters
D) 2,000 meters",B
"What is the distance of the freestyle event that young swimmers (8 years old and younger) may opt to swim?
A) 25 yards
B) 50 yards
C) 75 yards
D) 100 yards",A
"Which medley relay event is swum over 100 yards in a short time yards pool?
A) 4 × 50 m medley relay
B) 4 × 100 m medley relay
C) 4 × 200 m medley relay
D) 4 × 400 m medley relay",B
"During what season do swimmers in the United States switch to a 50-meter pool format?
A) Fall
B) Winter
C) Spring
D) Summer",D
"In the United States, what is the short time yards equivalent of the 200 m freestyle?
A) 200 yards
B) 250 yards
C) 200 meters
D) 150 yards",A
"Which event is available in a short 25 m pool but not in a long time (50 meter) pool?
A) 200 m individual medley
B) 100 m individual medley
C) 400 m individual medley
D) 4 × 100 m medley relay",B
"According to the International Swimming Federation (FINA) rules, which stroke is synonymous with the term 'freestyle stroke' due to its speed and common use in competitions?
A) Butterfly
B) Breaststroke
C) Backstroke
D) Front crawl",D
"What is the maximum distance commonly swum in freestyle races, often referred to as the mile?
A) 800 meters
B) 1,000 meters
C) 1,500 meters
D) 2,000 meters",C
"Freestyle swimming competitions are subject to only a few limited restrictions on the swimming stroke. This implies that swimmers:
A) Must use a specific stroke
B) Can use any stroke they prefer
C) Are not allowed to use the front crawl
D) Must alternate strokes every 50 meters",B
"When were open water swimming events first held in the Olympics?
A) During the first modern Olympics in 1896
B) After the first few Olympics when closed water swimming was introduced
C) In the Olympics where freestyle was first introduced
D) Open water swimming has never been part of the Olympics",B
"In individual medley and medley relay competitions, which of the following styles is NOT permitted when swimming freestyle?
A) Butterfly
B) Breaststroke
C) Backstroke
D) Dog paddle",C
"According to FINA rules, how far can a swimmer be completely submerged after the start and each turn?
A) 10 meters
B) 15 meters
C) 20 meters
D) 25 meters",B
"During a freestyle event, what is required of a swimmer at each turn and upon completion?
A) Perform a flip turn
B) Raise a hand out of the water
C) Touch the wall with some part of the body
D) Blow bubbles",C
"What is the purpose of the rule that requires a swimmer's head to break the surface after a certain distance following the start and each turn?
A) To increase the difficulty of the race
B) To allow for better spectator viewing
C) To prevent the use of faster underwater swimming to an unfair advantage
D) To ensure swimmers can breathe adequately",C
"In a freestyle race, what must a swimmer do throughout the race in relation to the water's surface?
A) Maintain a constant speed
B) Keep their head above water at all times
C) Have some part of the body break the surface
D) Perform a specific stroke technique",C
"When swimming freestyle in an individual medley, which stroke is allowed?
A) Butterfly
B) Breaststroke
C) Backstroke
D) Any style other than backstroke, breaststroke, or butterfly",D
"What is the maximum distance a swimmer may remain submerged after the start and each turn in a freestyle race?
A) 5 meters
B) 10 meters
C) 15 meters
D) No limit as long as they surface before the next turn",C
"Artistic swimming became part of the European Aquatics Championships program starting in which year?
A) 1964
B) 1974
C) 1984
D) 1994",B
"Which lift is described as the oldest form of highlight in synchronized swimming?
A) The stack lift
B) The basket or bunken toss
C) The platform lift
D) The toss or throw",C
"What is the key difference between a ""technical"" routine and a ""free"" routine in synchronized swimming?
A) A ""technical"" routine has no specific order of elements
B) A ""free"" routine is shorter in duration
C) A ""technical"" routine includes predetermined elements
D) A ""free"" routine requires swimmers to perform specific elements",C
"During a synchronized swimming competition, when swimmers perform a ""free"" routine, they are allowed to:
A) Perform in a specific order determined by the judges
B) Include elements from the technical routine only
C) Get creative and innovative with their choreography
D) Follow a set of predetermined elements",C
"In competitive swimming, what factor primarily determines the length of routines?
A) The type of routine and competition level
B) The temperature of the water
C) The size of the swimming pool
D) The color of the swimmer's outfit",A
"Which type of routine is typically the shortest in competitive swimming?
A) Duets
B) Teams
C) Technical solo
D) Combos",C
"At the 2022 European Aquatics Championships, men were allowed to compete in which type of events?
A) Solo and duet
B) Solo and team
C) Duet and team
D) Solo, duet, and team",B
"When did synchronized swimming become part of the Summer Olympics program?
A) 1972
B) 1984
C) 1996
D) 2015",B
"What new competition did FINA introduce at the 2015 World Aquatics Championships?
A) Women's individual
B) Men's individual
C) Mixed gender duet
D) Mixed gender team",C
"What is NOT judged in synchronized swimming competitions?
A) The routine
B) The costume and music
C) The synchronization
D) The technical skills",B
"According to FINA, makeup worn by swimmers should provide a _________.
A) theatrical look
B) natural, clean, and healthy glow
C) colorful and vibrant appearance
D) representation of the team's colors",B
"Custom swimsuits for competitors are usually decorated with _________.
A) plain fabric
B) bright fabric and sequins
C) images of famous swimmers
D) the flags of their countries",B
"During routine competition, swimmers are not permitted to wear _________ unless they have medical disabilities or conditions.
A) earplugs
B) goggles
C) noseclips
D) swimsuits",B
"Since which year did the World Aquatics Championships feature the free routine combination, which comprises elements of solo, duet, and team?
A) 1973
B) 2001
C) 2003
D) 2007",C
"What was the free routine combination renamed to in 2005 at the World Aquatics Championships?
A) Free solo
B) Free duet
C) Free team
D) Free combination",D
"How many World championship titles have been at stake in the World Aquatics Championships since 2007?
A) Five
B) Six
C) Seven
D) Eight",C
"In the United States, how many age groups are competitors divided into for swimming competitions?
A) Six
B) Seven
C) Eight
D) Nine",C
"As of the current grading system, what is the highest level a swimmer can achieve?
A) Level six
B) Level eight
C) Level ten
D) Level twelve",C
"Which university no longer has a collegiate swimming program?
A) The Ohio State University
B) Stanford University
C) Lindenwood University
D) The University of the Incarnate Word",C
"In which year was the first recorded synchronized swimming competition held?
A) 1891
B) 1907
C) 1924
D) 1939",A
"What was synchronized swimming originally known as?
A) Water stunts
B) Aquatic dance
C) Water ballet
D) Rhythmic swimming",C
"Who is credited with popularizing synchronized swimming by performing as an underwater ballerina?
A) Katherine Curtis
B) Annette Kellerman
C) Esther Williams
D) Charlotte Davis",B
"Who introduced the term ""synchronized swimming"" during a show in 1934?
A) Katherine Whitney Curtis
B) Norman Ross
C) Annette Kellerman
D) Charlotte Davis",B
"Who coached Tracie Ruiz and Candy Costie to win the gold medal in duet synchronized swimming at the 1984 Olympics?
A) Beulah Gundling
B) Käthe Jacobi
C) Marion Kane Elston
D) Charlotte Davis",D
"At which venue did Annette Kellerman perform the first water ballet in a glass tank?
A) The New York Hippodrome
B) The London Palladium
C) The Berlin Opera House
D) The Sydney Opera House",A
"Who was the swimming champion that revived water ballet on television in the 1970s and 1980s?
A) Annette Kellerman
B) Esther Williams
C) Charkie Phillips
D) Katherine Curtis",C
"Which event saw the introduction of mixed gender events featuring one male and one female swimmer for the first time?
A) 2015 World Aquatics Championships
B) 2018 Asian Games
C) 2019 World Aquatics Championships
D) 2020 Summer Olympics",A
"To advance into a Tier in Canadian synchronized swimming, what must a swimmer do?
A) Win a provincial competition
B) Be selected by a coach
C) Take and pass a test for that Tier
D) Compete at the Masters level",C
"At which Olympic Games was synchronized swimming first officially recognized by FINA?
A) 1952 Olympic Games
B) 1968 Olympic Games
C) 1984 Summer Olympic Games
D) 2000 Olympic Games",B
"Synchronized swimming became an official Olympic sport at the Summer Olympic Games in:
A) 1952
B) 1968
C) 1980
D) 1984",D
"In a synchronized swimming routine, swimmers are required to remain afloat without support from the pool bottom. Which technique is NOT used to maintain their position on the water surface?
A) Sculling motions with the arms
B) Eggbeater kick
C) Treading water with hands
D) Using the bottom of the pool for support",D
"During a synchronized swimming routine, what aspect is NOT judged as part of the performance?
A) Execution of technical skill
B) Artistic impression
C) Use of swimming goggles
D) Difficulty",C
"According to FINA rules, how many arm strokes can a swimmer take completely back to the legs after the start and each turn?
A) One
B) Two
C) Three
D) Unlimited until the first breaststroke kick",A
"When is a single butterfly kick permitted according to SW 7.1?
A) Before the start of the race
B) During the breaststroke kick
C) Prior to the first breaststroke kick after the start and each turn
D) After the first breaststroke kick",C
"What is the required body position after the start and each turn according to SW 7.2?
A) On the back
B) On the breast
C) On the side
D) Any position as long as it's consistent",B
"What is not permitted regarding the body's position during a race as stated in SW 7.2?
A) Rolling onto the side
B) Rolling onto the breast
C) Rolling onto the back
D) Maintaining a horizontal position",C
"According to SW 7.3, where should the swimmer's hands be pushed forward from?
A) The head
B) The breast
C) The water surface
D) The hip line",B
"What must happen during each complete cycle of swimming as per SW 7.4?
A) The swimmer's feet must break the surface of the water
B) The swimmer's head must break the surface of the water
C) The swimmer must take a breath
D) The swimmer's hands must touch",B
"When must the swimmer's head break the surface of the water according to SW 7.4?
A) After the first arm stroke
B) Before the hands turn inward at the widest part of the second stroke
C) During the leg kick
D) At the finish of the race",B
"What type of kick is not permitted during the propulsive part of the kick as stated in SW 7.5?
A) Flutter kick
B) Scissors kick
C) Breaststroke kick
D) Downward butterfly kick",D
"When is breaking the surface of the water with the feet allowed according to SW 7.5?
A) Always
B) Never
C) When followed by a downward butterfly kick
D) Unless followed by a downward butterfly kick",D
"How must the touch be made at each turn and the finish of the race according to SW 7.6?
A) With one hand
B) With both feet
C) With both hands simultaneously
D) With the head",C
"According to SW 7.6, when must the swimmer's head break the surface of the water during the last complete or incomplete cycle preceding the touch?
A) After the touch
B) Before the touch
C) At any point
D) It does not need to break the surface",C
"Breaststroke is a swimming style where the swimmer is on their ______ and the torso does not rotate.
A) back
B) chest
C) side
D) stomach",B
"Breaststroke can be swum comfortably at ______ speeds, which makes it a popular recreational style.
A) high
B) slow
C) variable
D) fast",B
"In most swimming classes, beginners learn either the breaststroke or the ______ first.
A) butterfly
B) backstroke
C) freestyle
D) sidestroke",C
"The breaststroke is often referred to as the ""______"" stroke, due to the similarity of its arm and leg movements to that of a frog.
A) dolphin
B) fish
C) turtle
D) frog",D
"For competitive swimming, according to FINA regulations, how must the wall at the end of the lane be touched?
A) With one hand
B) With both feet
C) With both hands at the same time
D) With any part of the body",C
"When is the turn initiated during competitive swimming?
A) After the swimmer has completely submerged
B) During the gliding or recovery phase of the arms
C) Immediately after starting the race
D) Once the swimmer reaches the halfway point of the lane",B
"During the turn, how is the body positioned when one hand is moved forward?
A) The body remains vertical
B) The body turns sideways
C) The body is completely submerged
D) The body is fully extended",B
"At what point do both hands meet at the front during a turn?
A) After the swimmer is fully submerged
B) When the body is almost completely turned
C) Before the legs are pulled underneath the body
D) As soon as the swimmer touches the wall",B
"What is the purpose of performing the turn under water in competitive swimming?
A) To increase drag
B) To rest before resuming swimming
C) To reduce drag
D) To comply with the race start procedure",C
"What is the sequence of movements after the body is pushed off the wall during a turn?
A) A gliding phase, an underwater pull-out, another gliding phase, then regular swimming
B) Regular swimming, a gliding phase, then an underwater pull-out
C) An underwater pull-out, a gliding phase, then regular swimming
D) Two gliding phases followed by an underwater pull-out",A
"Which variant do some swimmers experiment with during the turn?
A) A backstroke flip turn
B) A butterfly two-hand touch
C) A flip over turn similar to front crawl
D) A breaststroke underwater pull-out",C
"What is the maximum speed a top-tier breaststroker can achieve?
A) 1.50 meters per second
B) 1.70 meters per second
C) 2.00 meters per second
D) 1.90 meters per second",B
"During which part of the breaststroke is the swimmer's head underwater?
A) First half of the stroke
B) Second half of the stroke
C) Entire stroke
D) Never underwater",B
"What is the common name for the breaststroke kick due to its resemblance to a certain animal's movement?
A) Butterfly kick
B) Frog kick
C) Seal kick
D) Dolphin kick",B
"In competitive breaststroke, what is the term for the technique that starts with a streamline position and involves an arm pull past the hips?
A) The dive
B) The pullout
C) The flip turn
D) The breakout",B
"How many dolphin kicks are allowed during the underwater pullout in breaststroke?
A) None
B) One
C) Two
D) Unlimited until surfacing",B
"What is the advanced form of breaststroke that incorporates a whip-kick and is faster than the traditional style?
A) Power breaststroke
B) Wave-action breaststroke
C) Glide breaststroke
D) Sprint breaststroke",B
"In breaststroke, what muscle groups are used by professional swimmers to add extra power to the kick?
A) Pectoral and shoulder muscles
B) Abdominal muscles and hips
C) Biceps and triceps
D) Quadriceps and hamstrings",B
"What must occur at the walls during open turns in competitive breaststroke?
A) Touching the wall with one hand
B) Touching the wall with both feet
C) Touching the wall with both hands
D) Turning without touching the wall",C
"What is the name given to the kick that follows the arm recovery to the streamline position in the breaststroke pullout?
A) Butterfly kick
B) Breaststroke kick
C) Flutter kick
D) Scissor kick",B
"To improve swimming times in breaststroke, a swimmer should focus on which aspects?
A) Dive depth and underwater glide
B) Stroke length and breathing pattern
C) Start and the turns
D) Arm pull strength and kick frequency",C
"In the arm movement of swimming, what is the first step?
A) Recovery
B) Insweep
C) Outsweep
D) Underwater pull-down",C
"During the insweep phase of the arm movement, where should the hands push the water?
A) Forwards
B) Upwards
C) Backwards
D) Downwards",C
"At the end of the insweep, where are the swimmer's hands positioned?
A) Above the head
B) In front of the chest with facing palms
C) At the sides of the hips
D) Stretched out in front",B
"The underwater pull-down stroke is similar to which other swimming stroke phase?
A) The glide phase of the freestyle stroke
B) The recovery phase of the backstroke
C) The push phase of a butterfly stroke
D) The kick phase of the breaststroke",C
"According to FINA rules, when is the underwater pull-down stroke allowed?
A) Throughout the entire swim
B) Only during the last lap of the race
C) Only for the first stroke after the start and each turn
D) During the final approach to the wall",C
"What did FINA introduce in late 2005 concerning the arm movement after a turn?
A) A double arm pull is mandatory
B) A single downward kick is permitted after the push off the wall
C) Swimmers must perform two insweeps
D) The underwater pull-down is banned",B
"What is the main benefit of recovering the arms over water?
A) It increases the swimmer's speed
B) It reduces drag
C) It makes the recovery phase easier
D) It conserves energy",B
"Which arm movement variant requires more power?
A) The underwater pull-down
B) The insweep phase
C) The outsweep phase
D) The over water recovery",D
"During the recovery phase of the arm movement, how are the hands moved?
A) They are kept still at the sides of the body
B) They are moved forward again into the initial position under water
C) They are pushed down towards the bottom of the pool
D) They are flung outwards to the sides",B
"Which of the following breaststroke distances is not typically swum year-round?
A) 25 m Breaststroke
B) 50 m Breaststroke
C) 100 m Breaststroke
D) 200 m Breaststroke",A
"For age group swimming for children 12 and under, which breaststroke event is swum in a 50-yard pool?
A) 25 yd Breaststroke
B) 50 yd Breaststroke
C) 100 yd Breaststroke
D) 200 yd Breaststroke",B
