Question,Answer
"Which action is NOT permitted by a player in water polo?
A) Swimming with the ball
B) Pushing the ball underwater
C) Throwing the ball to a teammate
D) Taking a free throw outside the 6 meter line",B
"What is the result of a foul during a water polo match?
A) A penalty shot is awarded
B) The offending player is ejected
C) A free throw is awarded to the opposing team
D) The match is temporarily suspended",C
"In water polo, what is not allowed when defending against a player holding the ball?
A) Pushing the player
B) Holding the player
C) Stealing the ball
D) Blocking the ball",B
"What happens if a player holding the ball underwater is forced to do so by an opponent?
A) The opponent is penalized
B) The player is still given a foul
C) The game continues without a foul
D) The ball is given to the opponent",B
"A major foul is indicated by the referee with ________ short whistle bursts followed by a long burst.
A) one
B) two
C) three
D) four",B
"If a player is ejected from the game, they must move to their re-entry area without impacting ________.
A) the score
B) the natural gameplay
C) the audience's view
D) the pool's pH level",B
"An exclusion foul can be given for sitting on the ________.
A) bottom of the pool
B) opponent's shoulders
C) steps or side of pool
D) water polo ball",C
"Splashing an opponent in the face during a water polo match is considered a(n) ________ foul.
A) exclusion
B) inclusion
C) accidental
D) permissible",A
"A penalty can be awarded if a defender blocks a pass or shot with two hands inside ________ metres.
A) 4
B) 5
C) 6
D) 7",C
"After the change of possession, a defending player commits a foul in the attacking team's half of the pool to prevent ________.
A) a counterattack
B) a foul before the attacker has passed the halfway line
C) a timeout
D) a goal celebration",B
"A kick or strike within 6 metres that shows intent to injure is considered a ________ foul.
A) misconduct
B) minor
C) technical
D) brutality",D
"An excluded player who interferes with play or does not leave immediately will receive another ________ foul.
A) exclusion
B) technical
C) minor
D) warning",A
"An excluded player re-entering improperly without a signal from the referee results in a(n) ________.
A) warning
B) exclusion
C) applause
D) point deduction",B
"The defending goalkeeper must take up the correct position at the taking of a penalty throw after being ordered once by the ________.
A) coach
B) captain
C) referee
D) audience",C
"A brutality foul results in the offending team playing shorthanded for ________ minutes.
A) 2
B) 3
C) 4
D) 5",C
"The NFHS/NCAA wording for a brutality is a ________ misconduct foul.
A) flagrant
B) severe
C) harsh
D) blatant",A
"A player who is red-carded for misconduct is allowed substitution after ________ seconds has elapsed.
A) 10
B) 15
C) 20
D) 25",C
"If a player is charged with a brutality, the team is forced to play with one fewer player for ________ minutes.
A) 2
B) 3
C) 4
D) 5",C
"A player that has been ejected thrice must ________.
A) sit out the rest of the match
B) apologize to the team
C) pay a fine
D) perform community service",A
"Blocking a shot with two hands inside 6 metres can lead to a(n) ________ if a goal was prevented.
A) applause
B) penalty
C) warning
D) exclusion",B
"For an excluded player to not leave immediately results in another exclusion and a ________.
A) handshake
B) penalty
C) verbal warning
D) timeout",B
"A brutality foul is called when a player kicks or strikes with intent to ________.
A) injure
B) play
C) distract
D) celebrate",A
"The team charged with a brutality foul plays with one fewer player for the duration of a ________ minutes penalty.
A) 2
B) 3
C) 4
D) 5",C
"A flagrant misconduct foul results in a penalty shot followed by a ________.
A) 5-on-6
B) 6-on-5
C) 7-on-6
D) 4-on-5",B
"A misconduct foul can be incurred without physical contact and the referee can impose a ________ charge.
A) Misconduct
B) Technical
C) Minor
D) Major",A
"When a player commits an ordinary foul, the referee indicates it by _____.
A) blowing two short whistle blows
B) raising a red card
C) blowing one short whistle blow
D) sounding a buzzer.",C
"After an ordinary foul, if the foul occurs outside the 6 meter line, the offensive player may _____.
A) take a timeout
B) pass the ball back to the goalkeeper
C) attempt a direct shot on goal
D) hold the ball for five seconds.",C
"If an offensive player fakes a shot after an ordinary foul outside the 6 meter line, the result is _____.
A) a penalty shot
B) a turnover
C) a warning
D) a goal.",B
"The defender must back off after conceding an ordinary foul by a distance usually taken to be _____.
A) 0.5 meters
B) 1 meter
C) 1.5–2 meters
D) 3 meters.",C
"After an ordinary foul, the maximum time usually taken to be allowed for a free throw is about _____.
A) 1 second
B) 3 seconds
C) 5 seconds
D) 10 seconds.",B
"An ordinary foul includes all of the following infringements EXCEPT _____.
A) standing in a shallow end
B) taking a penalty throw incorrectly
C) touching the ball with two hands as a field player
D) swimming underwater to advance the ball.",D
"Simulating being fouled in water polo is considered _____.
A) a tactical move
B) an ordinary foul
C) a personal skill
D) a commendable action.",B
"Time-wasting in water polo is categorized as _____.
A) a major foul
B) an ordinary foul
C) a permissible strategy
D) a referee's discretion.",B
"If the same defender repeatedly makes minor fouls, referees will exclude that player for _____.
A) 20 seconds
B) 30 seconds
C) 1 minute
D) the remainder of the game.",B
"When an ordinary foul is committed, offensive players must _____.
A) call a timeout
B) make a free pass without undue delay
C) substitute the fouled player
D) consult the coach.",B
"Being within two metres of the goal without the ball is considered _____.
A) a strategic position
B) an ordinary foul
C) a defensive technique
D) allowed for the goalkeeper only.",B
"To continue to foul the ""hole man"" without provoking an exclusion foul, the defense may employ a strategy of _____.
A) ignoring the ""hole man""
B) having a wing defender switch with the ""hole"" defender
C) requesting a video review
D) all players fouling simultaneously.",B
"What is one of the responsibilities of a goal judge in water polo?
A) Signaling when a player is offside
B) Signaling when a goal is scored
C) Calling timeouts for the teams
D) Determining the duration of exclusions",B
"Where is the goal judge typically positioned during a water polo match?
A) Behind the goalpost, on the same side as the team benches
B) Floating in the water near the center of the pool
C) In line with the goal line, one at either end and usually on opposite sides
D) At the halfway mark of the pool on the side",C
"How long is a timeout in a water polo match under USA/FINA rules?
A) 30 seconds
B) 1 minute
C) 2 minutes
D) 3 minutes",B
"In FINA Water polo rules, can both timeouts be taken in the same period?
A) Yes
B) No
C) Only in overtime
D) Only if the opposing team agrees",A
"If a water polo game goes into overtime/shootout, how many timeouts does each team get according to USA/FINA rules?
A) None
B) One
C) Two
D) Three",B
"During a timeout, when are the attacking players waved forward into the opponents’ half by the referee?
A) At 30 seconds
B) At 45 seconds
C) At 60 seconds
D) When the timeout is called",B
"In international water polo, what happens if a game is tied at the end of regulation time?
A) The game ends in a tie.
B) The game proceeds to a shootout.
C) The game continues with a golden goal period.
D) The game is decided by a coin toss.",B
"How long is the halftime intermission in a water polo game?
A) 2 minutes
B) 3 minutes
C) 5 minutes
D) 10 minutes",C
"At the collegiate level, if a water polo game is tied after regulation, how are overtime periods structured?
A) One 5-minute overtime period
B) Two straight 3-minute periods
C) Multiple 5-minute golden goal periods
D) A single sudden death period",B
"In water polo, how many referees are typically present in a high-level game?
A) One
B) Two
C) Three
D) Four",B
"What can a water polo referee do if necessary?
A) Overrule decisions from goal judges
B) Change the rules mid-game
C) Participate in the game
D) Award extra points for good sportsmanship",A
"What is the purpose of the signals given by water polo referees?
A) To entertain the spectators
B) To inform players, coaches, spectators, and other officials of the decisions made
C) To confuse the opposing team
D) To start a timer for the game",B
"What power does a water polo referee have concerning individuals around the pool area?
A) To award them points
B) To invite them to join the game
C) To remove anyone for misconduct
D) To give them a guided tour of the pool",C
"What is the typical dress code for water polo referees at higher levels?
A) All black
B) Striped uniform
C) All white
D) No specific dress code",C
"In water polo, which official is responsible for recording the scores and player statistics during a match? 
A) Referee
B) Secretary
C) Timekeeper
D) Goal Judge",B
"How many main categories of officials are there in a water polo game?
A) Two
B) Three
C) Four
D) Five",C
"In water polo, who is responsible for keeping track of personal fouls during the game?
A) The referee
B) The timekeeper
C) The secretary
D) The coach",C
"What is one of the primary responsibilities of the table officials in water polo?
A) Awarding goals
B) Managing substitutions
C) Keeping the timings of the game
D) Judging the quality of play",C
"How many players, including the goalkeeper, are chosen by each team's coach for a penalty shootout?
A) Four players and a goalkeeper
B) Five players and a goalkeeper
C) Six players and a goalkeeper
D) Seven players and a goalkeeper",B
"Which players are ineligible to be chosen for a penalty shootout in water polo?
A) Players who have scored the most goals
B) Players who have been substituted the most
C) Players who are ineligible to play due to penalties
D) Players who have played the least in the game",C
"From what distance do players take shots during a water polo penalty shootout?
A) The 2 meter line
B) The 4 meter line
C) The 5 meter line
D) The 7 meter line",C
"When is the game clock stopped during a water polo match?
A) When the ball is out of bounds
B) Between a foul being committed and the free throw being taken
C) During a timeout called by a team
D) When a player is swimming with the ball",B
"What is the maximum duration a team can have possession of the ball without shooting for the goal under normal circumstances?
A) 20 seconds
B) 30 seconds
C) 45 seconds
D) 60 seconds",B
"What happens to the shot clock after a team scores a goal?
A) It stops until the next quarter begins
B) It continues to run without a reset
C) It is reset to 30 seconds
D) It is reset to 20 seconds",C
"If a team regains control of the ball after a shot and a rebound from the goal post, how many seconds is the shot clock reset to?
A) 10 seconds
B) 20 seconds
C) 30 seconds
D) 40 seconds",B
"What triggers the shot clock to reset for 30 seconds?
A) A player requests a substitution
B) A neutral throw or penalty in which possession is exchanged
C) The ball touches the side of the pool
D) A spectator enters the pool area",B
"When can a substitute enter the pool during a water polo match?
A) Only during the intervals between quarters
B) After a goal has been scored
C) During a timeout
D) All of the above",D
"A substitute may not enter the pool after which of the following events?
A) A goal has been scored
B) A timeout
C) A penalty has been awarded
D) An injury to a player",C
"After a goal is scored in water polo, where may the teams line up to resume play?
A) Anywhere within the opposing half of the pool
B) Only behind their own goal line
C) Anywhere within their own half of the pool
D) At the corners of the pool",C
"How does play resume in water polo after a goal has been scored?
A) The scoring team passes the ball forwards from the center of the pool
B) The non-scoring team puts the ball into play by passing it backwards
C) The referee throws a new ball into the pool
D) Both teams must touch their goalposts before play resumes",B
"Who signals for play to restart after a goal in water polo?
A) The team captain of the scoring team
B) The goalkeeper of the non-scoring team
C) The referee
D) The timekeeper",C
"What is the first step in performing the eggbeater kick in water polo?
A) Turn your foot to the outside of your body and flex
B) Kick out to the side
C) Point your foot and close
D) Heel to butt, making sure you relax your foot on the way up",D
"During the eggbeater kick, what should you do after bringing your heel to your butt?
A) Point your foot and close
B) Kick out to the side
C) Turn your foot to the outside of your body and flex
D) Relax your foot and keep it stationary",C
"What is the final step in executing the eggbeater kick?
A) Heel to butt, making sure you relax your foot on the way up
B) Turn your foot to the outside of your body and flex
C) Kick out to the side
D) Point your foot and close",D
"Water polo players use a specific style of kick to keep their hands free for ball handling. What is this kick called?
A) Flutter kick
B) Dolphin kick
C) Eggbeater kick
D) Scissor kick",C
"For which of the following skills is the eggbeater kick crucial for a water polo goalkeeper?
A) To swim faster than outfield players
B) To have the power to get to the ball
C) To perform artistic moves
D) To signal for a substitution",B
"What is the primary purpose of the eggbeater kick in water polo?
A) To rotate the swimmer's body horizontally
B) To propel the swimmer in an upward direction
C) To increase the swimmer's speed forward
D) To allow the swimmer to breathe more easily",B
"What happens when a water polo player performs the eggbeater kick with their feet arched and angled?
A) It decreases the swimmer's stability in the water.
B) It causes the water above their foot to move faster than the water under their foot.
C) It allows the swimmer to move in a straight line.
D) It reduces the force needed to stay afloat.",B
"The eggbeater kick is a unique style of kicking in water polo that allows a player to remain stable in the water by performing __________.
A) alternating butterfly kicks
B) synchronized freestyle kicks
C) alternating one-legged breaststroke kicks
D) continuous backstroke kicks",C
"What is a potential drawback of using the eggbeater kick technique in water polo?
A) It can lead to arm fatigue
B) It may cause knee problems due to circular rotation
C) It results in slower swimming speeds
D) It reduces the swimmer's buoyancy",B
"Aside from the goalscorer, who else may be involved in the celebration of a goal in water polo?
A) Only the team's captain
B) Just the coaching staff
C) Teammates, the manager or coaching staff and/or the supporters
D) Solely the match officials",C
"In water polo, a goal is considered valid if the ball passes completely across the goal line, under the crossbar, and between the goal posts. Which part of the attacker's body is NOT allowed to make contact with the ball for a legal goal to be scored?
A) Head
B) Hand with an open palm
C) Torso
D) Hand with a clenched fist",D
"What is the width of the goal mouth in water polo?
A) 2 metres
B) 3 metres
C) 4 metres
D) 5 metres",B
"How high must the water polo goal be above the surface of the water?
A) 0.9 metres
B) 1.5 metres
C) 2.4 metres
D) It varies depending on the depth of the pool",A
"What is required to be attached to the goal structure in a water polo game?
A) Flags
B) Buoys
C) Nets
D) Backboards",C
"In the context of sports scoring, when a goal is the only method of scoring, how is the final score typically expressed?
A) By the total number of points
B) By the number of goals scored by each team
C) By the quantity of ""goals"" and ""behinds""
D) By the number of fouls committed",B
"In water polo, what is the consequence for a coach, player, or team official on the bench if they commit a second incident of misconduct after receiving a yellow card?
A) They receive a warning
B) They must leave the competition area
C) They are suspended for the next game
D) They are given a penalty throw",B
"What color card is issued for severe unsporting conduct in water polo?
A) Green card
B) Blue card
C) Red card
D) Yellow card",C
"If a player receives a yellow card in water polo, what is the usual consequence?
A) The player is awarded a penalty shot
B) The player receives a commendation
C) The player is temporarily suspended from the game
D) The player is cautioned about their conduct",D
"Which annual women's water polo match is contested between the winners of División de Honor Femenina de Waterpolo and the Copa de la Reina de Waterpolo?
A) Supercopa de España de Waterpolo Femenino
B) Women's European Water Polo Championship
C) Women's Water Polo World Cup
D) Olympic Women's Water Polo Tournament",A
"In order to compete in the Supercopa de España de Waterpolo Femenino, a team must win which of the following competitions?
A) División de Honor Femenina de Waterpolo
B) Copa de la Reina de Waterpolo
C) Both A and B
D) Women's LEN Trophy",C
"The Men's LEN Super Cup is an annual water polo match contested by the reigning champions of which two European club competitions?
A) LEN Champions League and LEN Euro League
B) LEN Champions League and LEN Euro Cup
C) LEN Euro Cup and LEN Trophy
D) LEN Euro League and LEN Trophy",B
"Which organization is responsible for organizing the Women's LEN Super Cup?
A) International Swimming Federation (FINA)
B) European Swimming League (LEN)
C) International Water Polo Association (IWPA)
D) European Water Polo Championship (EWPC)",B
"The Women's LEN Super Cup is a competition between the champions of the LEN Euro League and which other European club competition?
A) LEN Champions League
B) LEN Euro Cup
C) LEN Trophy
D) LEN Super League",C
"What was the original size of the ball used in the early games of water polo?
A) 8 to 9 inches
B) 3 to 4 inches
C) 5 to 6 inches
D) 7 to 8 inches",B
"What was problematic about the leather football used in water polo before the development of the modern ball?
A) It was too light and floated too easily.
B) It did not bounce on water.
C) It absorbed water and became heavy and slippery.
D) It was too colorful and distracted the players.",C
"In what year did the yellow water polo ball get adopted for better visibility by players?
A) 1936
B) 1948
C) 1956
D) 1964",B
"When did the modern water polo ball become the official FINA and Olympic ball?
A) 1936
B) 1948
C) 1956
D) 1964",C
"What distinctive feature does a water polo ball have that allows it to be held with one hand?
A) Its bright yellow color
B) Its ease of grip ability
C) Its large size
D) Its weight",B
"In which two sports is a water polo ball primarily used?
A) Basketball and Canoe Polo
B) Water Polo and Canoe Polo
C) Water Polo and Volleyball
D) Canoe Polo and Rugby",B
"What is the regulation circumference range for a Men's Size 5 water polo ball?
A) 0.65 - 0.67 metres
B) 0.68 - 0.71 metres
C) 0.70 - 0.73 metres
D) 0.66 - 0.68 metres",B
