Question,Answer
"Which of the following is NOT a class of firearm used in Metallic silhouette competitions?
A) Handguns
B) Small Bore Rifle
C) High Power Rifle
D) Crossbow",D
"The standardization of competition style in sport blowgun is based upon _______, and governed by the International Fukiyado Association.
A) Fukiya
B) Archery
C) Biathlon
D) Skeet Shooting",A
"The Field Style competition in sport blowgun is similar to the winter _______, where the shooter runs to a target lane, shoots, and retrieves the darts.
A) Biathlon
B) Triathlon
C) Decathlon
D) Pentathlon",A
"In the Field Style competition, the course length varies from _______.
A) 100 to 300 m
B) 400 to 800 m
C) 200 to 600 m
D) 500 to 1000 m",B
"What is used to block distractions from the non-aiming eye?
A) A transparent occluder
B) A semi-transparent occluder
C) Sunglasses
D) A blindfold",B
"The corrective lens for the aiming eye is adjustable in how many dimensions?
A) One
B) Two
C) Three
D) Four",C
"Adjusting the corrective lens in three-dimensional space helps to minimize __________.
A) weight of the glasses
B) cost of the glasses
C) optical distortions
D) color distortions",C
"How often do the IAU World Championships take place?
A) Annually
B) Every three years
C) Every two years
D) Every four years",C
"Which organization is responsible for organizing competitions in 7 disciplines including Target and 3D?
A) International Shooting Sport Federation (ISSF)
B) World Archery Federation (WAF)
C) International Crossbow Shooting Union (IAU)
D) World Crossbow Shooting Association (WCSA)",D
"Anna Sushko, the 2006 Junior World Champion, is from which country?
A) Germany
B) Switzerland
C) Russia
D) Austria",C
"In Archery Tag, what type of tips do the arrows have?
A) Metal tips
B) Rubber tips
C) Large foam tips
D) Plastic tips",C
"What is the maximum draw weight allowed for the bows used in Archery Tag?
A) 20 pounds
B) 25 pounds
C) 30 pounds
D) 35 pounds",C
"Which activity boosted the popularity of Archery Tag?
A) The Olympics
B) The Hunger Games books and film series
C) The World Archery Championships
D) The Lord of the Rings film series",B
"What is the term used to describe a person who is fond of or an expert at archery?
A) Bowman
B) Archer
C) Marksman
D) Toxophilite",D
"In what setting is field archery typically shot?
A) Indoor ranges
B) Open fields
C) Wooded settings
D) Urban environments",C
"Competitive archery in the United States is governed by which two organizations?
A) World Archery Federation and International Archery Federation
B) National Field Archery Association and USA Archery
C) USA Archery and World Archery Federation
D) International Archery Federation and National Field Archery Association",B
"What is the name of the discipline that combines archery with running?
A) Sprint archery
B) Marathon archery
C) Run archery
D) Dash archery",C
"The headquarters of the ITCC resides in _______.
A) UK
B) US
C) Germany
D) Bulgaria",D
"During the Field Style competition, what is the maximum course length?
A) 200 m
B) 400 m
C) 800 m
D) 1000 m",C
"What is the minimum number of targets in the Field Style competition?
A) 5 targets
B) 9 targets
C) 12 targets
D) 16 targets",B
"The ruler Rudradaman was known for being skilled in all of the following EXCEPT:
A) Indian classical music
B) Sanskrit grammar
C) Boxing
D) Archery",D
"What similarity does Archery Tag share with dodgeball?
A) The use of foam-tipped arrows
B) The objective to hit other players with projectiles
C) The requirement to wear protective facemasks
D) The game begins with a whistle",B
"When was Archery Tag invented?
A) 2009
B) 2010
C) 2011
D) 2012",C
"What must participants wear to ensure safety during a game of Archery Tag?
A) Knee pads
B) Elbow pads
C) Protective facemasks
D) Chest protectors",C
"Which of the following is NOT a battle gaming variant of Archery Tag?
A) Dagorhir
B) Amtgard
C) Belegarth
D) LARPing",D
"How can a player bring an eliminated teammate back into play during a game of Archery Tag?
A) By shouting their name
B) By tagging them
C) By catching an arrow
D) By scoring a goal",C
"What safety equipment is mandatory for participants to wear during a game of Archery Tag?
A) Knee pads
B) Protective facemasks
C) Elbow guards
D) Chest protectors",B
"Where was Archery Tag invented?
A) Ashley, Indiana
B) Toronto, Canada
C) Moscow, Russia
D) Lima, Peru",A
"What happens at the start of an Archery Tag game?
A) Players shake hands
B) Players race to collect arrows from the center of the arena
C) Players start from the corners of the arena
D) Players draw straws to determine who shoots first",B
