Question,Answer
"Who is known for their mark in the league as a great dribbler alongside Stephen Curry and Kyrie Irving?
A) Trae Young
B) Kevin Durant
C) Russell Westbrook
D) Anthony Davis",A
"What should the wrist be doing during effective dribbling?
A) Remaining stationary
B) Pushing the basketball
C) Twisting side to side
D) Flexing up and down",B
"What is the shape of the goals in basketball, netball, and korfball?
A) Rectangular
B) Ring-shaped
C) U-shaped
D) Triangular",B
"How are the hoops and nets for scoring supported in basketball?
A) On a single post at each end of the court
B) Directly attached to the wall
C) Suspended from the ceiling
D) Both A and B are correct",D
"The primary object of basketball is to score by shooting the ball into a goal officially called the ________.
A) hoop
B) basket
C) net
D) target",B
"A field goal is worth ______ points if shot from within or on the three-point line.
A) one
B) two
C) three
D) four",B
"The three-point line's distance from the basket ________.
A) is the same at all levels
B) varies by level
C) is always 10 feet
D) does not affect scoring",B
"Goaltending or basket interference by the defensive team results in ________.
A) a turnover
B) points awarded to the shooting team
C) a technical foul
D) a replay of the possession",B
"Free throws are awarded after the opponent commits a ________.
A) technical
B) personal foul
C) flagrant foul
D) any of the above",D
"Each free throw scores ________ point(s).
A) one
B) two
C) three
D) zero",A
"The basket ring has a net attached below to ________.
A) increase the challenge
B) check the ball's downward progress and indicate a score
C) make it look aesthetically pleasing
D) prevent players from touching the ring",B
"The metal ring of the basket is ________ inches in internal diameter.
A) 16
B) 18
C) 20
D) 24",B
"The basket is suspended horizontally ________ feet above the floor.
A) 8
B) 9
C) 10
D) 11",C
"The center of the ring is equidistant from each sideline and ________ feet ________ inches from the end line.
A) 4 feet 6 inches
B) 5 feet 3 inches
C) 6 feet 2 inches
D) 7 feet 1 inch",B
"The backboard dimensions are typically ________ feet wide by ________ feet tall.
A) 6 by 3.5
B) 5 by 3
C) 4 by 2.5
D) 7 by 4",A
"At higher levels of play, the basket structure is anchored to the floor beyond the ________.
A) three-point line
B) center circle
C) end line
D) sideline",C
"The ring, net, and the front, top, bottom, and sides of the backboard are considered ________.
A) out of bounds
B) inbounds
C) part of the court
D) non-regulation",B
"The back of the backboard and the support structure are considered ________ when even those parts are suspended over inbounds areas of the court.
A) in play
B) inbounds
C) out of bounds
D) a dead ball area",C
"Which NBA legend dropped the first puck at a New Jersey Devils game on January 11, 2014?
A) Michael Jordan
B) Kobe Bryant
C) Shaquille O'Neal
D) LeBron James",C
"In the 1972 Olympic Finals, who scored the last-second basket for the Soviet Union?
A) Sergei Belov
B) Alexander Belov
C) Andrei Kirilenko
D) Arvydas Sabonis",B
"What was the final score in the 1972 Olympic Finals game mentioned?
A) 50–51
B) 51–50
C) 52–50
D) 50–52",B
"Against which team did Aleksandar Đorđević score a coast-to-coast three-pointer in the 1997 Eurobasket?
A) Slovenia
B) Croatia
C) Greece
D) Italy",B
"What was the final score of the game between FR Yugoslavia and Croatia in the 1997 Eurobasket?
A) 62–64
B) 64–62
C) 63–65
D) 65–63",B
"Which team did Aleksandar Đorđević win the 1992 Euroleague title for?
A) Partizan Belgrade
B) Real Madrid
C) Panathinaikos
D) CSKA Moscow",A
"On April 7, 2004, which team did Maccabi Tel Aviv defeat to advance to the Final Four of the Euroleague?
A) Žalgiris
B) Real Madrid
C) Barcelona
D) CSKA Moscow",A
"Who made the game-tying fade-away three-pointer for Maccabi Tel Aviv on April 7, 2004?
A) Gur Shelef
B) Derrick Sharp
C) Tal Burstein
D) Nikola Vujčić",B
"Against which team did Manu Ginóbili make a last-second shot in the first game of the Olympic Games on August 15, 2004?
A) Serbia and Montenegro
B) Spain
C) Lithuania
D) USA",A
"What was the final score of the exhibition match between the US and Germany before the 2004 Olympics after Allen Iverson's half-court shot?
A) The US won without overtime.
B) The game went into overtime.
C) The US lost by a small margin.
D) The game was canceled.",A
"In the 2009–10 ABA League title game, who made the off-the-glass three-pointer for Partizan Belgrade?
A) Dušan Kecman
B) Bojan Bogdanović
C) Milenko Tepić
D) Nemanja Bjelica",A
"What was the final score of the 2009–10 ABA League title game?
A) 74–75
B) 75–74
C) 76–75
D) 74–76",B
"In the Top 16 Euroleague game between Anadolu Efes and EA7 Emporio Armani Milan, what was the final score after Zoran Planinić's shot?
A) 60–61
B) 61–60
C) 62–61
D) 60–62",B
"In the 2013–14 ABA League Final Four, who hit a running three-point buzzer-beater for Cedevita Zagreb?
A) Milenko Tepić
B) Nolan Smith
C) Bojan Bogdanović
D) Luka Žorić",B
"What was the final score of the semifinal game between Partizan Belgrade and Cedevita Zagreb in the 2013–14 ABA League Final Four?
A) 79–81
B) 81–79
C) 80–82
D) 82–80",B
"Who assisted Kostas Papanikolaou in his buzzer-beater for Greece against Georgia in 2018?
A) Giannis Antetokounmpo
B) Nick Calathes
C) Vassilis Spanoulis
D) Dimitris Diamantidis",B
"What was the significance of Nolan Smith's three-pointer for Cedevita in the 2013–14 ABA League Final Four?
A) It was his career-high score.
B) It secured a direct spot in the next Euroleague season for Cedevita.
C) It was the longest three-pointer in ABA history.
D) It marked his retirement from professional basketball.",B
"What was the strategic move made by Keith Langford from Milan in the Euroleague game against Anadolu Efes?
A) He called a timeout.
B) He intentionally missed a free throw.
C) He made a game-winning dunk.
D) He stole the ball for a fast break.",B
"What was at stake for Maccabi Tel Aviv in their decisive round-robin match against Žalgiris in 2004?
A) Their first Euroleague title.
B) Advancement to the Final Four tournament.
C) A new season record for points scored.
D) The career of their head coach.",B
"How did Maccabi Tel Aviv perform in the Euroleague final after advancing past Žalgiris?
A) They lost in a close match.
B) They won by the all-time record score.
C) They forfeited due to team injuries.
D) They were disqualified for a rule violation.",B
"What was the outcome for Partizan Belgrade after losing the 2013–14 ABA League Final Four semifinal?
A) They were relegated to a lower division.
B) They missed out on the Euroleague for the first time in 14 years.
C) They won the consolation prize.
D) They secured a wildcard entry to the Euroleague.",B
"What was the outcome for Argentina's basketball team after Manu Ginóbili's buzzer-beater in the 2004 Olympics?
A) They were eliminated in the next round.
B) They won the silver medal.
C) They won the gold medal.
D) They finished fourth overall.",C
"What was the controversial aspect of the 1972 Olympic Finals game-winning basket?
A) The basket was scored after the buzzer.
B) The scoring team had too many players on the court.
C) The basket was scored with a player's foot out of bounds.
D) The game clock had been incorrectly reset.",A
"What was the reaction of Cibona Zagreb's players and staff to Bojan Bogdanović's three-pointer before Dušan Kecman's shot?
A) They protested to the referees.
B) They started celebrating prematurely.
C) They called a strategic timeout.
D) They substituted their key players.",B
"What was the context for the exhibition match between the US and Germany before the 2004 Olympics?
A) It was a friendly game with no consequences.
B) It was the final of a pre-Olympic tournament.
C) It was a crucial qualifier for the Olympics.
D) It was a game to test the US team's preparedness.",D
"In Game 1 of the 1950 NBA Finals, Bob Harrison's buzzer-beater was significant because it was a ___ shot.
A) 10-foot
B) 20-foot
C) 30-foot
D) 40-foot",D
"Jerry West's historic buzzer-beating shot in the 1970 NBA Finals only tied the game because the ___ was not yet adopted.
A) 24-second shot clock
B) three-point field goal
C) shot clock reset rule
D) goaltending rule",B
"What was the outcome of the 1976 NBA Finals Game 5 after Gar Heard's buzzer beater?
A) The Lakers won in the third overtime.
B) The game was suspended.
C) The Celtics won in the third overtime.
D) The game ended in a tie.",C
"In the 1986 Western Conference Finals Game 5, Ralph Sampson's turnaround shot at the buzzer was to win the ___ for Houston.
A) game
B) series
C) conference
D) championship",B
"Michael Jordan's ""The Shot"" over Craig Ehlo in the 1989 Eastern Conference First Round Game 5 took place with how many seconds left?
A) 1 second
B) 2 seconds
C) 3 seconds
D) 4 seconds",C
"In Game 4 of the 1997 Western Conference Finals, Eddie Johnson's buzzer-beating 3-pointer secured a victory for Houston over which team?
A) The Lakers
B) The Suns
C) The Spurs
D) The Jazz",D
"The Lakers' victory in Game 4 of the 2002 Western Conference Finals was clinched by a three-pointer from Robert Horry after the ball was swatted away by ___.
A) Kobe Bryant
B) Shaquille O'Neal
C) Vlade Divac
D) Chris Webber",C
"In the 2019 Eastern Conference Semifinals Game 7, Kawhi Leonard's game-winning shot advanced the Raptors to the ___.
A) NBA Finals
B) Eastern Conference Finals
C) Western Conference Finals
D) Next playoff round",B
"On January 14, 1992, which player hit a buzzer beater to give the Charlotte Hornets a victory over the Seattle SuperSonics?
A) Michael Jordan
B) Larry Johnson
C) Shaquille O'Neal
D) Charles Barkley",B
"What was the outcome of the game when Voshon Lenard hit a buzzer beater on March 15, 1998?
A) The goal was disallowed
B) The Miami Heat lost the game
C) The Miami Heat won 79–76
D) The game went into double overtime",C
"On December 29, 2011, Kevin Durant made a game-winning three-pointer against which team?
A) Dallas Mavericks
B) Miami Heat
C) Boston Celtics
D) Los Angeles Lakers",A
"Which player made a 35-footer at the buzzer on March 23, 2016?
A) Emmanuel Mudiay
B) Russell Westbrook
C) Stephen Curry
D) James Harden",A
"On February 7, 2018, who scored a game winner at the buzzer in overtime?
A) LeBron James
B) Dirk Nowitzki
C) Kevin Durant
D) Anthony Davis",A
"Who became the first man to beat the buzzers twice in two days during the 2021–22 regular season?
A) Kobe Bryant
B) DeMar DeRozan
C) Luka Dončić
D) Tyler Ulis",B
"On November 5, 2022, which Sacramento Kings player scored a 31-foot buzzer beater from the logo?
A) Buddy Hield
B) Harrison Barnes
C) De'Aaron Fox
D) Tyreke Evans",C
"In the 1983 NCAA Championship Finals, what was the significant action performed by NC State forward Lorenzo Charles?
A) A steal
B) A dunk
C) A three-pointer
D) A free throw",B
"How many games did NC State win at the end of their season to become eligible for the NCAA Tournament in 1983?
A) 5
B) 8
C) 10
D) 12",C
"What was the final score when NC State defeated Houston in the 1983 NCAA Championship Finals?
A) 54–52
B) 55–53
C) 56–54
D) 57–55",A
"Who threw the full court inbounds pass to Christian Laettner in the 1992 East Regional Finals?
A) Bobby Hurley
B) Grant Hill
C) Thomas Hill
D) Brian Davis",B
"What was the distance of the shot Christian Laettner made to win the game against Kentucky in 1992?
A) 15-footer
B) 17-footer
C) 19-footer
D) 21-footer",B
"How many lead changes occurred in the last 31.5 seconds of overtime in the 1992 East Regional Finals?
A) Three
B) Four
C) Five
D) Six",C
"Against which team did James Forrest hit a buzzer-beating game-winning 3-pointer in the 1992 NCAA Tournament?
A) USC
B) UCLA
C) UConn
D) UNLV",A
"What was the notable phrase exclaimed by CBS commentator Al McGuire during James Forrest's buzzer-beater?
A) ""Incredible!""
B) ""Unbelievable!""
C) ""Amazing!""
D) ""Holy mackerel!""",D
"In the 2004 game between Texas Longhorns and Providence College, what was the final ruling on P. J. Tucker's buzzer beater?
A) Basket counted, Texas won
B) Basket did not count, Providence won
C) Game went to double OT
D) Basket counted, game tied",A
"According to NCAA basketball rules, when does the game end?
A) When the game clock hits 00.0
B) When the ball leaves the player's hand
C) When the backboard lights up
D) When the referee blows the whistle",C
"What unusual feat did Guilford player Jordan Snipes achieve after making a buzzer-beater against Randolph-Macon College?
A) He made the shot blindfolded
B) He duplicated the shot on local news
C) He scored a four-point play
D) He made the shot sitting down",B
"In the 2006 NCAA Tournament First Round, which team did Northwestern State upset?
A) Iowa Hawkeyes
B) Duke Blue Devils
C) Kentucky Wildcats
D) Indiana Hoosiers",A
"What was the notable action taken by Maryland coach Keith Booth during the game against Georgia Tech in 2010?
A) He called a timeout
B) He was ejected
C) He made a substitution
D) He challenged a call",A
"Who made the buzzer beater for Illinois Fighting Illini to upset the #1 ranked Indiana Hoosiers in 2013?
A) Meyers Leonard
B) Brandon Paul
C) Tyler Griffey
D) D.J. Richardson",C
"Who assisted Bronson Koenig's 3-point buzzer beater in the 2016 NCAA tournament's second round?
A) Nigel Hayes
B) Ethan Happ
C) Zak Showalter
D) Vitto Brown",B
"What was the outcome of the 2016 NCAA tournament final between Villanova and North Carolina?
A) Villanova won
B) North Carolina won
C) The game went to overtime
D) The game was decided by a free throw",A
"Who made the running three-pointer at the buzzer for Florida against Wisconsin in the 2017 NCAA Tournament's Sweet Sixteen?
A) Kasey Hill
B) Kevarrius Hayes
C) Chris Chiozza
D) Devin Robinson",C
"In the 2021 NCAA Tournament Final Four, which player hit a three-pointer at the buzzer to defeat UCLA?
A) Corey Kispert
B) Drew Timme
C) Jalen Suggs
D) Joel Ayayi",C
"What was the final score of the 2021 NCAA Tournament Final Four game between Gonzaga and UCLA?
A) 91–88
B) 92–89
C) 93–90
D) 94–91",C
"Who did Gonzaga lose to in the championship game after defeating UCLA in the 2021 Final Four?
A) Baylor
B) Michigan
C) Houston
D) Illinois",A
"In the 2023 NCAA Tournament Final Four, which team did SDSU's Lamont Butler hit a jumper against to win the game?
A) Duke
B) FAU
C) Gonzaga
D) Michigan State",B
"What was the final score when SDSU defeated FAU in the 2023 NCAA Tournament Final Four?
A) 70–69
B) 71–70
C) 72–71
D) 73–72",C
"How many tenths of a second were left when Tyler Griffey made the buzzer-beating layup for Illinois in 2013?
A) 7 tenths
B) 8 tenths
C) 9 tenths
D) 10 tenths",C
"What was the seed of Northwestern State when they stunned the Iowa Hawkeyes in the 2006 NCAA Tournament?
A) #11 seed
B) #12 seed
C) #13 seed
D) #14 seed",D
"What was the notable strategy used by Maryland against Georgia Tech in 2010 involving a timeout?
A) Timeout called after a basket
B) Timeout called before the final shot
C) Timeout called to ice the shooter
D) Timeout called with 1.5 seconds left",D
"In the 2021 MPBL Invitational championship game, Philip Manalang of the Basilan Jumbo Plastic scored a 3-point shot at the buzzer. What was the significance of this shot?
A) It extended the game into a second overtime.
B) It won the game for Basilan Jumbo Plastic.
C) It tied the game, leading to overtime.
D) It brought the team within one point of the lead.",B
"What was the final score of the 2021 MPBL Invitational championship game after Philip Manalang's buzzer-beating 3-point shot?
A) 80–83
B) 83–80
C) 82–79
D) 81–84",B
"In the 2016 PBA Governors' Cup Finals, Justin Brownlee scored a 3-point shot at the buzzer against which team to secure the championship for Barangay Ginebra San Miguel?
A) San Miguel Beermen
B) Meralco Bolts
C) Magnolia Hotshots
D) Alaska Aces",B
"What was the final score when Justin Brownlee hit the championship-winning shot in Game 6 of the 2016 PBA Governors' Cup Finals?
A) 88-86
B) 91-88
C) 89-90
D) 92-89",B
"During the 2019 PBA Philippine Cup Finals, who took the lead in Game 5, giving their team a 3–2 Finals lead against the San Miguel Beermen?
A) Barangay Ginebra San Miguel
B) Meralco Bolts
C) Magnolia Hotshots
D) Alaska Aces",C
"In basketball, what is a ""buzzer beater""?
A) A shot taken after the buzzer sounds
B) A shot taken and scored before the game clock expires
C) A shot taken just before the game clock expires and scores after the buzzer
D) A timeout called right before the buzzer sounds",C
"Which of the following organizations requires the use of instant replay to assess buzzer-beating shots?
A) National Football League
B) National Hockey League
C) National Basketball Association
D) Major League Baseball",C
"Since what year has the NBA mandated LED light strips to identify the end of a period?
A) 2001
B) 2002
C) 2006
D) 2010",B
"Where are the LED light strips located for identifying the end of a period in NBA games?
A) On the basketball
B) Along the edges of the backboard and the scorer's table
C) Around the player's jerseys
D) On the shot clock",B
"In which of these leagues is instant replay used only during the Final Four series to assess buzzer-beating shots?
A) National Collegiate Athletic Association
B) National Basketball Association
C) Serie A (Italy)
D) Euroleague",D
"What is the purpose of the instant replay in the context of buzzer-beating shots?
A) To determine if a timeout was called in time
B) To assess whether the shot was released before the game clock expired
C) To check if the players were in the correct position
D) To decide if the game should go into overtime",B
"What is the centre's general responsibility when defending the perimeter?
A) To score goals.
B) To provide support by giving an outlet to move the puck to.
C) To be the primary defender.
D) To engage in puck battles on the boards alone.",B
"Which of the following is NOT a sport that utilizes a face-off?
A) Bandy
B) Floorball
C) Basketball
D) Rinkball",C
"What aspect of a player's performance is RAPM intended to isolate and quantify?
A) Penalty minutes
B) Play driving ability
C) Goalkeeping skills
D) Defensive coverage",B
"Why does RAPM track a player's shots instead of points?
A) Because shots occur less often than goals
B) Because points are not a reliable indicator of performance
C) Because shots occur more often than goals
D) Because tracking points is too complex",C
"In the National Basketball Association, the penalty for leaving the bench to participate in a brawl changed in 1995 from a $500 fine to:
A) A warning
B) A two-game suspension
C) An automatic one-game suspension
D) A $1000 fine",C
"How does basketball's goal structure differ when attached directly to the wall?
A) It has no net
B) It uses four uprights
C) It lacks a supporting post or mechanism
D) It is rectangular",C
"What is the primary objective in basketball?
A) To block the opponent's shots
B) To score by shooting the ball into the basket
C) To dribble the ball across the court
D) To commit the least number of fouls",B
"How many points is a field goal worth if shot from within or on the three-point line?
A) One point
B) Two points
C) Three points
D) Four points",B
"What is the distance of the three-point line from the basket?
A) It is the same at all levels of play
B) It varies by level of play
C) It is always 10 feet from the basket
D) It is always 18 inches from the basket",B
"What is the result if the defensive team commits goaltending?
A) The offensive team loses possession
B) The game is paused
C) Points are awarded to the shooting team
D) The defensive team is awarded free throws",C
"How many points does each free throw score?
A) One point
B) Two points
C) Three points
D) Four points",A
"When are free throws awarded?
A) After a three-point shot is made
B) After any field goal is scored
C) When the opponent commits a foul in certain scenarios
D) At the start of each quarter",C
"What is the internal diameter of the basket ring?
A) 10 feet
B) 3.0 meters
C) 18 inches
D) 1.60 meters",C
"How high is the basket suspended above the floor?
A) 18 inches
B) 3.0 meters
C) 1.60 meters
D) 6 feet",B
"Where is the center of the basket ring positioned in relation to the sidelines?
A) Closer to one sideline
B) Equidistant from each sideline
C) Outside the court boundaries
D) It varies by level of play",B
"What indicates a score in basketball?
A) The sound of the whistle
B) The ball passing completely through the basket ring from above
C) The ball touching the backboard
D) The player's celebration",B
"What is the shape of the backboard in professional levels of play?
A) Fan-shaped
B) Circular
C) Rectangular
D) Triangular",C
"What parts of the basket structure are considered inbounds?
A) The back of the backboard and the support structure
B) The ring, net, and the front, top, bottom, and sides of the backboard
C) Only the net and the ring
D) Only the front of the backboard",B
"Where is the structure of the basket anchored in higher levels of play?
A) To a wall or ceiling
B) To the floor beyond the end line
C) Directly on the court surface
D) It is not anchored at all",B
"Which of the following is considered out of bounds in basketball?
A) The front of the backboard
B) The net
C) The back of the backboard and the support structure
D) The ring",C
"In zone defense, instead of guarding a specific player, what is each defensive player responsible for?
A) Following the ball around the field
B) Guarding a designated area
C) Scoring goals
D) Running offensive plays",B
"Which of the following sports is NOT mentioned as commonly using zone defense principles?
A) Basketball
B) Ice Hockey
C) Tennis
D) Netball",C
"Zone defense is an alternative to which other type of defense?
A) Off-side defense
B) Man-to-man defense
C) Free-roam defense
D) All-around defense",B
"In a 2–3 zone defense, how many defenders cover areas near the baseline?
A) One
B) Two
C) Three
D) Four",C
"What type of defense is a match-up zone?
A) Strictly man-to-man
B) Strictly zone
C) Hybrid of man-to-man and zone
D) Full-court press",C
"Who is known as the most famous proponent of the match-up zone defense?
A) Phil Jackson
B) Mike Krzyzewski
C) John Chaney
D) Pat Riley",C
"What does the Box-and-one defense entail?
A) Four defenders in a box shape and one roaming
B) Four defenders in a 2–2 zone and one guarding a specific player
C) Three defenders in a 1–2 zone and two guarding specific players
D) Five defenders in a man-to-man coverage",B
"How does the triangle-and-two defense differ from the Box-and-one?
A) It uses two defenders in a man-to-man coverage
B) It positions all defenders in a zone coverage
C) It employs a 2–1 zone with three defenders
D) It does not focus on specific offensive players",A
"When were zone defenses allowed in the National Basketball Association (NBA)?
A) Before the 1990s
B) During the 1995–1996 season
C) Starting with the 2001–2002 season
D) They have always been allowed",C
"Why is it more difficult for NBA teams to play zone defense since the 2001–2002 season?
A) Due to the introduction of the shot clock
B) Because of the defensive three-second violation rule
C) Owing to the ban on physical contact
D) As a result of the 24-second violation",B
"Which leagues are known for commonly using zone defenses?
A) National Basketball Association
B) International, college, and youth competitions
C) EuroLeague Basketball
D) American high school basketball only",B
"The teddy bear toss made its Lega Basket Serie A debut in which year?
A) 2012
B) 2013
C) 2014
D) 2015",C
"What is the series format for all playoff rounds in the National Basketball League (NBA)?
A) Best-of-three
B) Best-of-five
C) Best-of-seven
D) Single-elimination",C
"Since its inception, how has the NBA Finals been consistently played?
A) In a single-elimination game
B) In a best-of-five series format
C) In a best-of-seven series format
D) In a variable series format that changes every year",C
"What statistic, originally pioneered in hockey, was utilized by the NBA's Houston Rockets to highlight the effectiveness of Shane Battier?
A) Goal differential
B) Plus-minus
C) Save percentage
D) Corsi",B
"The Houston Rockets employed a modified version of a hockey statistic to reveal the unheralded effectiveness of which light-scoring player?
A) Yao Ming
B) Tracy McGrady
C) Shane Battier
D) Hakeem Olajuwon",C
"What angle does the trailing umpire maintain with the engaged umpire?
A) 30 degrees
B) 45 degrees
C) 60 degrees
D) 90 degrees",B
"In professional and collegiate basketball, how many players are allowed on the court for one team at any given time?
A) Four
B) Five
C) Six
D) Seven",B
"What is the consequence for a basketball team if they have more than the allowed number of players on the court?
A) A warning is issued
B) A free throw is awarded to the opposing team
C) A technical foul is assessed
D) The game is forfeited",C
"As of March 2009, what can happen to goals scored with too many players on the court in the National Basketball Association?
A) They are automatically counted as double points
B) They can be nullified
C) They result in an additional penalty
D) They cause the coach to be ejected",B
