Question,Answer
"The word ""skeet"" is allegedly derived from the Norwegian word for ""________"".  
A) speed  
B) skill  
C) shoot  
D) score",C
"The National Skeet Shooting Association was formed shortly after the first National Skeet Championship, which was in _______.  
A) 1926  
B) 1928  
C) 1930  
D) 1932",A
"During World War II, skeet shooting was used by the American military to teach gunners the principles of _______ on a flying target.  
A) speed and agility  
B) leading and timing  
C) accuracy and precision  
D) strength and endurance",B
"William ""Bill"" Foster was inducted into the National Skeet Shooters Association Hall of Fame in _______.  
A) 1960  
B) 1970  
C) 1980  
D) 1990",B
"The game of skeet shooting was initially introduced in the National Sportsman and Hunting and Fishing magazines in _______.  
A) February 1920  
B) February 1923  
C) February 1926  
D) February 1929",C
"Gertrude Hurlbutt was the person who came up with the name ""skeet"" and won a prize of _______ dollars.  
A) 50  
B) 75  
C) 100  
D) 125",C
"The diameter of the clay discs used in the American version of the game is:
A) 110 mm
B) 109.54 mm
C) 25.5 mm
D) 28.58 mm",B
"What is the thickness of the international skeet target?
A) 28.58 mm
B) 25.5 mm
C) 110 mm
D) 1+1⁄8 inches",B
"What is the preferred firearm for skeet shooting?
A) Semi-automatic shotgun
B) Double-barreled over and under shotgun
C) Sporting gun
D) Trap gun",B
"A skeet choke is designed to produce a shot pattern of what diameter at 21 yards?
A) 24 inches
B) 30 inches
C) 32 inches
D) 28 inches",B
"At which stations does the shooter shoot a double where the two targets are launched simultaneously?
A) 1 and 2
B) 3, 4, and 5
C) 6 and 7
D) 8",A
"When shooting a double at stations 6 and 7, which target should the shooter aim for first?
A) High house
B) Low house
C) Either
D) None",B
"What happens if a shooter misses a target?
A) They are disqualified
B) They must re-shoot their first missed target
C) They must shoot an extra target at the high house
D) They must leave the station",B
"For a perfect score, how must the shooter shoot the 25th shell?
A) At the high house station 8
B) At the shooter's option
C) At the low house station 8
D) At any station",C
"What is the main purpose of the skeet shooting event?
A) To simulate the action of bird hunting
B) To break the most targets
C) To shoot from the longest distance
D) To use different types of guns",A
"Which type of gun might be used as an alternative to an over-and-under shotgun?
A) Semi-automatic shotgun
B) Sporting gun
C) Trap gun
D) All of the above",D
"The ""traps"" in skeet shooting are devices that:
A) Keep score
B) Hold the shotguns
C) Launch the targets
D) Measure the distance of the targets",C
"What is the angle of the set paths that the targets usually follow in double trap shooting?
A) 25 degrees
B) 30 degrees
C) 35 degrees
D) 40 degrees",C
"How many shots can the shooter take at each target in double trap shooting?
A) One shot
B) Two shots
C) Three shots
D) Unlimited shots",A
"Which event was removed from the Olympic program after the 2004 Summer Olympics?
A) Men's Double Trap
B) Women's Double Trap
C) Men's Skeet
D) Women's Skeet",B
"As of the 2020 Summer Olympics, which event is no longer included in the ISSF World Cup but still remains in the ISSF World Championships, Commonwealth Games, Asian Games, etc.?
A) Men's Double Trap
B) Women's Double Trap
C) Men's Skeet
D) Women's Skeet",A
"What is the primary method used by sound-chamber targets to determine a bullet's position?
A) Visual impact analysis
B) Sound wave triangulation
C) Heat signature tracking
D) Vibration detection",B
"When was the first sound-chamber system for big-bore rifles patented?
A) 1965
B) 1975
C) 1985
D) 1995",B
"In what year were sound-chamber targets first used in a world championship?
A) 1972
B) 1978
C) 1982
D) 1986",C
"How many microphones are typically located in the bottom of the frame for a sound-chamber target?
A) One
B) Two
C) Three
D) Four",C
"ISSF-style competition systems cannot record the mach wave because they use which type of ammunition?
A) Supersonic bullets
B) Air pellets and subsonic .22lr ammunition
C) Explosive rounds
D) Paintballs",B
"What happens to the consumable belt after each shot in ISSF-style competition systems?
A) It is discarded
B) It retracts for reuse
C) It progresses to present fresh material
D) It self-repairs",C
"When was the freETarget project for an acoustic-based airgun target launched?
A) 2015
B) 2018
C) 2020
D) 2022",C
"What type of board is the freETarget system developed around?
A) Raspberry Pi
B) BeagleBone
C) Arduino
D) Intel Edison",C
"Electronic scoring systems in sport shooting automatically calculate and present the score on screens for the organizer and __________.
A) the audience
B) the competitors only
C) the Range Officer only
D) no one; scores are kept secret",A
"Compared to traditional paper targets, electronic targets allow the audience to __________.
A) require physical inspection of hits
B) understand the signals used for scoring
C) quickly see how different shooters compare
D) wait for the end of the match to see scores",C
"What function do some electronic scoring systems offer for sport shooting that enhances audience engagement?
A) Manual score calculation
B) Real-time publishing on the internet
C) Use of traditional paper targets
D) Delayed score presentation until the next match",B
"When using electronic targets, the scores may also be displayed on a big screen for the audience, which was not as easily achievable with __________.
A) electronic scoring systems
B) traditional paper targets
C) real-time internet updates
D) the Range Officer's consent",B
"What is the purpose of using piezoelectric sensors in Sport Quantum's technology for shooting targets?
A) To measure the shooter's accuracy
B) To provide an unlimited choice of targets
C) To enable new generation interactive shooting targets
D) To track the shooter's movements",C
"What method of data transmission is commonly used for targets that are not fixed and may require shooters to fall back to firing points at varying distances?
A) Cable transmission
B) Wireless radio transmissions
C) Manual signaling
D) Infrared signaling",B
"What is one of the disadvantages of electronic scoring systems in shooting sports?
A) Low construction costs
B) Resilience to lightning strikes
C) Vulnerability to lightning strikes
D) Immunity to bullet damage",C
"During speed shooting competitions, what specific issue can arise concerning the cables around the target stand?
A) The cables can interfere with the shooter's aim
B) The cables may cause the target to move unpredictably
C) The cables can be vulnerable to bullets
D) The cables can slow down the speed of the bullets",C
"Meyton developed the concept of scoring based on a _________ in the 1990s.
A) sound barrier
B) light barrier
C) mechanical system
D) electronic sensor",B
"The first electronic target system using lasers, released by Sius Ascor in 2010, is called _________.
A) Laserscore
B) Lightshot
C) Bullseye
D) Aimpoint",A
"The Megalink ""3D-Score"" system is unique because it _________.
A) uses a single measuring plane
B) measures bullet velocity
C) requires a rubber belt
D) employs acoustic sensors",B
"How does the Megalink ""3D-Score"" system ensure the correct target is scored?
A) By using a color-coding system
B) Through manual verification
C) It doesn't account for this issue
D) Automatic detection of cross-shots",D
"What is the primary purpose of Phase I in the ISSF Certification Programme for electronic targets?
A) To establish target function and accuracy
B) To test targets under competition conditions
C) To ensure software integration with the ISSF Results Service
D) To certify on-screen graphics for broadcasters",A
"During which phase of the ISSF Certification Programme are electronic targets tested under actual competition conditions?
A) Phase I
B) Phase II
C) Phase III
D) Phase IV",B
"What does Phase III of the ISSF Certification Programme require for electronic targets?
A) Function and accuracy testing
B) Competition condition testing
C) Software integration and compatibility with ISSF Results Service
D) On-screen graphics certification",C
"As of 2015, which company held any Phase III certifications for electronic targets in the ISSF Certification Programme?
A) ISSF Electronics
B) Sius Ascor
C) Target Pro International
D) Olympic Systems Corp",B
"Why had other manufacturers not submitted systems for Phase III certification by 2015?
A) Lack of technology to meet ISSF standards
B) Sius AG held a sponsor agreement that precluded other systems
C) No interest in ISSF competitions
D) Insufficient funding for certification process",B
"When did the ISSF announce the restart of the EST Certification process after a hiatus since 2015?
A) 2018
B) 2020
C) 2022
D) 2024",C
"What is one of the primary benefits of using electronic scoring systems in shooting sports?
A) It requires more manual calculations.
B) It provides immediate and precise feedback to the shooter.
C) It makes the audience wait longer for results.
D) It is less accurate than traditional paper targets.",B
"How does an electronic scoring system enhance the experience for the audience during shooting matches?
A) By delaying the scoring process.
B) By requiring paper targets to be retrieved.
C) By offering real-time scoring which is more exciting.
D) By complicating the organization of matches.",C
"When organizing shooting matches, how does an electronic scoring system contribute?
A) By making the organization process more complex.
B) By slowing down the calculation of scores.
C) By requiring additional personnel for scoring.
D) By automatically calculating the scores and easing the organization.",D
"In electronic targets, what mathematical method is commonly used to determine the position of a bullet impact?
A) Algebraic functions
B) Trigonometric equations
C) Geometric proofs
D) Calculus integrals",B
"Electronic targets in sport shooting are used for a variety of firearms, including __________.
A) airguns only
B) large calibre rifles only
C) both airguns and large calibre rifles
D) 105 mm tank shells exclusively",C
"In sport shooting, what types of movement can electronic targets have?
A) Static only
B) Running on rails only
C) Both static and running on rails
D) Random unpredictable movements",C
"Which of the following calibers can sport shooting targets accommodate?
A) Up to air gun pellets
B) Up to 50 mm projectiles
C) Up to 105 mm tank shells
D) Only small calibers below 20 mm",C
"The International Crossbow Shooting Union (IAU) was founded in which year?
A) 1946
B) 1956
C) 1966
D) 1976",B
"The World Crossbow Shooting Association (WCSA) organizes competitions in how many disciplines?
A) 3
B) 5
C) 7
D) 9",C
"What is the common name for Biathlon in Scandinavia?
A) Ski Shooting
B) Snow Target
C) Winter Marksman
D) Cold Bullseye",A
"What does the ISSF Target Sprint event combine?
A) Running and archery
B) Cycling and shooting
C) Running and airgun shooting
D) Skiing and shooting",C
"What is the summer variant of Ski Field Shooting called?
A) Nordic shooting with cross-country running
B) Moose shooting with cross-country running
C) Pistol shooting with cross-country running
D) Bike biathlon",A
"What type of biathlon involves pistols and revolvers?
A) Pistol skiing
B) Ski Archery
C) Underwater target shooting
D) Bike biathlon",A
"Which technique is used in underwater target shooting?
A) Scuba diving
B) Snorkeling
C) Free diving or Apnoea
D) Breath-hold diving",C
"What type of biathlon competition uses handguns?
A) Ski biathlon
B) Bike biathlon
C) Summer biathlon
D) Underwater biathlon",B
"In Cowboy Action Shooting (CAS), what type of firearms are used?
A) Modern semi-automatic weapons
B) Long guns and revolvers of the same era as the Western theme
C) Laser guns
D) Crossbows",B
"What is a mandatory requirement for competitors in Cowboy Action Shooting (CAS)?
A) To use the most advanced firearms available
B) To achieve a certain score before participating
C) To choose and go by a cowboy nickname and wear authentic garments
D) To ride a horse during the competition",C
"In Cowboy Mounted Shooting, what is used instead of live rounds to ensure safety?
A) Paintballs
B) Rubber bullets
C) Blank ammunition
D) Arrows",C
"The role of the Range Officer in a Cowboy Action Shooting event is to:
A) Design the shooting stage
B) Hold a shooting timer to measure the time
C) Judge the authenticity of cowboy garments
D) Assist in loading firearms",B
"In gun shooting sports, which type of gun is designed to be shot off-hand without needing a shoulder stock?
A) Rifle
B) Shotgun
C) Handgun
D) Air gun",C
"In shooting sports, which type of rifle is most commonly used?
A) Bolt-action or semi-automatic rifles
B) Fully automatic rifles
C) Lever-action rifles
D) Pump-action rifles",A
"For what purpose are rifles with a rifled barrel generally preferred?
A) Close-range targeting
B) Scattering shots
C) Long-range and greater accuracy
D) Shooting large projectiles",C
"What is typically fired from a shotgun in shooting sports?
A) Bullets
B) Slugs or shots
C) Arrows
D) Pellets",B
"Which type of shotguns are more often used in the majority of shotgun events in clay pigeon shooting?
A) Bolt-action shotguns
B) Over/under-type break action or semi-automatic shotguns
C) Single-shot shotguns
D) Pump-action shotguns",B
"What is the primary focus of practical shooting sports?
A) Precision only
B) Speed only
C) Both speed and precision
D) Equipment customization",C
"What is the U.S. regional affiliate of IPSC?
A) IDPA
B) USPSA
C) SCSA
D) ICORE",B
"What type of shooting sport is the International Defensive Pistol Association (IDPA) focused on?
A) Open shooting
B) Concealed shooting
C) Target shooting
D) Dynamic shooting",B
"In Multigun events, what are competitors required to do with the firearms?
A) Use one type throughout the event
B) Transition between different types
C) Use only rifles
D) Use only handguns",B
"What must be shot last in a Steel Challenge match to stop the timer?
A) A paper target
B) A popper
C) A ""stop plate""
D) Any steel target",C
"Which community promotes action shooting competitions with revolvers?
A) USPSA
B) IDPA
C) SCSA
D) ICORE",D
"What does IPSC Action Air use instead of real firearms?
A) Paintball guns
B) Airsoft guns
C) Laser guns
D) BB guns",B
"What is the primary objective in bowling pin shooting?
A) Hit the most targets
B) Knock pins off a table in the shortest time
C) Shoot at moving targets
D) Engage targets from the longest distance",B
"What is emphasized in the International Defensive Pistol Association (IDPA) competitions?
A) Speed shooting
B) Precision shooting
C) Concealed shooting
D) Dynamic movement",C
"Which type of firearms are used in the Multigun shooting events?
A) Only rifles
B) Only shotguns
C) A combination of rifles, handguns, and/or shotguns
D) Only handguns",C
"Who developed IPSC?
A) Military personnel
B) Civilian marksmen
C) Former police and civilian marksmen
D) Professional athletes",C
"What is the Steel Challenge Shooting Association (SCSA) known for?
A) Multigun events
B) Concealed carry competitions
C) Speed shooting steel targets
D) Rifle shooting championships",C
"When was the International Confederation of Revolver Enthusiasts (ICORE) founded?
A) 1981
B) 1991
C) 2001
D) 2011",B
"What is the typical position of a shooter during a stage in a 3-Gun match?
A) Seated
B) Prone
C) A variety of different positions
D) Standing still",C
"In shooting competitions for factory and service firearms, which term is NOT typically used to describe the set of disciplines or equipment classes?
A) Service Rifle
B) Service Pistol
C) Production
D) Custom Class",D
"Which of the following is NOT a characteristic of the firearms permitted in factory and service classes?
A) Rugged
B) Versatile
C) Affordable
D) Highly customized",D
"What type of shooting format does the term ""Service Rifle"" refer to?
A) A specific shooting technique
B) The type of target used
C) The permitted equipment and modifications
D) The distance of the shooting range",C
"Which firearm is mentioned as being used in service rifle shooting competitions in Slovenia?
A) AK-47
B) Zastava M48
C) M16/AR-15
D) Glock 17",B
"In the United States, service rifle shooting competitions commonly involve the use of which style of rifle?
A) Bolt-action rifle
B) M16/AR-15 style rifle
C) Shotgun
D) Sniper rifle",B
"Compared to factory and service classes, more permissive equipment classes tend to feature firearms that are:
A) Less reliable
B) More expensive and custom
C) Less accurate
D) Restricted to military use",B
"Airsoft is a competitive sport similar to _______, in which participants eliminate opponents by hitting them with plastic pellets.
A) Laser tag
B) Nerf battles
C) Paintball
D) Dodgeball",C
"Unlike paintball, airsoft pellets do not visibly mark the targets, thus the sport relies heavily on what system?
A) Penalty system
B) Honor system
C) Scoring system
D) Elimination system",B
"Airsoft pellets allow the use of hop-up devices for improved external ballistics, which makes gameplay more closely resemble _______.
A) Real gunfights
B) Archery contests
C) Paintball matches
D) Nerf battles",A
"During airsoft gameplay, it is common for participants to emulate the uniforms and equipment of _______.
A) Sports teams
B) Real military and police organizations
C) Science fiction characters
D) Historical figures",B
"Airsoft games are normally supervised by _______ to ensure fair play and safety.
A) Participants themselves
B) Trained on-site administrators
C) Spectators
D) Remote referees",B
"Competitive airsoft tournaments are organized by _______ due to the lack of formal governing bodies.
A) National sports organizations
B) International Olympic Committee
C) Private clubs or enthusiast groups
D) Government agencies",C
"In Field Shooting, what type of shooting ranges are typically used?
A) Permanent indoor ranges
B) Temporary outdoor terrain ranges
C) Fixed distance ranges
D) Virtual reality ranges",B
"What is a characteristic of the distances involved in Field Shooting?
A) Always known and constant
B) Varying and sometimes unknown
C) Fixed at exactly 100 meters
D) Only short-range targets",B
"In running target shooting, what is the standard distance for the ISSF 10 meter running target mixed event?
A) 50 meters
B) 80 meters
C) 10 meters
D) 100 meters",C
"What type of moving target is often used in running target shooting events?
A) Clay pigeon
B) Stationary bullseye
C) Running animal silhouette
D) Flying bird silhouette",C
"Which country holds competitions for the 100 m running moose at a different standard distance?
A) Norway
B) Sweden
C) Finland
D) Great Britain",B
"The ISSF 50 meter running target mixed event involves targets set at what distance?
A) 10 meters
B) 50 meters
C) 80 meters
D) 100 meters",B
"In shooting sports, what is primarily assessed to determine team performance?
A) The speed at which targets are set up
B) The sum of the scores of the individual team members
C) The distance from the target to the shooter
D) The type of equipment used by the team",B
"Which of the following is NOT a factor in categorizing shooting sports?
A) The color of the targets
B) The type of equipment used
C) Shooting distances
D) Time limits",A
"What type of areas are shooting sports typically conducted in?
A) Designated permanent shooting ranges or temporary shooting fields
B) Public parks and recreational areas
C) Residential backyards
D) Urban rooftops",A
"Which of the following events was introduced to ensure gender equity and replaced a men-only event?
A) 50 meter rifle three positions
B) 25 meter rapid fire pistol
C) 10 meter air rifle (mixed pairs)
D) Trap",C
"Which discipline has events evenly distributed between rifle, pistol, and shotgun?
A) Archery
B) Fencing
C) Shooting
D) Javelin",C
"The 10 meter air pistol event at the Tokyo 2020 Olympics included which of the following categories?
A) Individual men only
B) Individual women only
C) Mixed pairs only
D) Individual men and women, and mixed pairs",D
"The National Rifle Association (NRA) of Great Britain was founded in which year to promote rifle shooting throughout the country?
A) 1850
B) 1859
C) 1865
D) 1871",B
"What was the primary reason for the founding of the National Rifle Association (NRA) in Great Britain?
A) To organize biannual national meetings
B) To promote archery competitions
C) To encourage Volunteer Rifle Corps through an annual national rifle meeting
D) To provide financial assistance to all shooting sports",C
"Who was the French pistol champion and founder of the modern Olympics who participated in early shooting competitions?
A) Alfred Nobel
B) Pierre de Frédy
C) Pierre de Coubertin
D) Jean de La Fontaine",C
"How many shooting events were included in the first modern Olympics in 1896?
A) Three
B) Five
C) Seven
D) Ten",B
"Why have the shapes of the targets in Olympic shooting events been changed over the years?
A) To increase the difficulty
B) To reduce manufacturing costs
C) To avoid associating the sport with violence
D) To incorporate sponsor branding",C
"In the Olympic Games, when are the shooting sport medals traditionally awarded?
A) At the end of the Games
B) During the opening ceremony
C) As the first medals of the Games
D) After the marathon event",C
"Which organization has oversight of all Olympic shooting events worldwide?
A) International Olympic Committee (IOC)
B) International Shooting Sport Federation (ISSF)
C) World Shooting Sport Association (WSSA)
D) National Rifle Association (NRA)",B
"In Muzzleloading competitions, what type of guns are competitors concerned with shooting?
A) Modern semi-automatic guns
B) Replica or antique guns
C) Laser-guided firearms
D) Airsoft rifles",B
"At what distance do competitors shoot in the described Muzzleloading event?
A) 500 yards (457.2 meters)
B) 750 yards (685.8 meters)
C) 1000 yards (914.4 meters)
D) 1200 yards (1097.28 meters)",C
"In the ISSF 25 meter pistol events, shooters must start each string of fire with the gun where?
A) Aimed at the target
B) In the holster
C) At shoulder height
D) On the shooting table",B
"During the Bianchi Cup, what is the maximum distance from which competitors may fire?
A) 25 yards
B) 35 yards
C) 50 yards
D) 100 yards",C
"What is a key difference between Cowboy action shooting and Fast Draw?
A) Fast Draw uses semi-automatic pistols
B) Fast Draw is performed on horseback
C) Fast Draw is done with special blanks or wax bullets
D) Cowboy action shooting is strictly against the clock",C
"The ISSF 25 meter rapid fire pistol event is contested at which global sporting event?
A) The Commonwealth Games
B) The ISSF World Championships
C) The Olympic Games
D) The Pan American Games",C
"What stance is allowed in Bianchi Cup shooting when rules permit?
A) Kneeling
B) Sitting
C) Prone
D) Standing on one leg",C
"Paralympic shooting made its first appearance in the Summer Paralympics at which games?
A) 1964 Tokyo Games
B) 1972 Heidelberg Games
C) 1976 Toronto Games
D) 1980 Arnhem Games",C
"The international body governing Para shooting is known as what?
A) International Shooting Sport Federation
B) International Olympic Committee
C) International Paralympic Committee
D) World Archery Federation",C
"What is the purpose of the Para-shooting classification?
A) To limit the number of participants
B) To establish fair competition among athletes
C) To classify weapons used in events
D) To determine the host country for the Paralympics",B
"In Para shooting, how is the Air Pistol event typically shot?
A) Standing with support
B) Seated with the pistol unsupported
C) Prone on the ground
D) Kneeling with a rest",B
"What determines the amount of back-support permitted in Air Pistol events?
A) The athlete's personal preference
B) The weight of the pistol
C) The athlete's level of disability
D) The rules of the shooting range",C
"How is the ""Prone"" Rifle event modified for Para shooting?
A) Shot standing with a sling
B) Shot kneeling with arm support
C) Shot rested on a table from a seated position
D) Shot in the traditional prone position on the ground",C
