Question,Answer
"A goal is considered legally scored if the ball was played or touched inside the circle by the stick of an attacker and __________.
A) Went directly into the goal without any deflections
B) Did not travel outside the circle before passing completely over the goal-line
C) Was subsequently touched by a defender before crossing the goal line
D) Crossed the goal line at a height above the crossbar",B
"During the taking of a penalty corner, the video umpire checks if the ball __________ before it entered the goal from a shot by an attacker.
A) Travelled outside the circle
B) Was stopped by a defender
C) Hit the goal post
D) Was played by another attacker",A
"A breach of the Rules observed within the attacking 23 metre area in the play leading to the awarding or disallowing of a goal is __________.
A) Ignored by the video umpire
B) Only reviewed if the defending team requests
C) For the Match Umpire to consider in their decision
D) Directly penalized by the video umpire",C
"Decisions may be referred to the video umpire upon the request of __________.
A) The team captain only
B) A player of either team
C) The audience through a voting system
D) The head coach of the attacking team",B
"Each team is permitted __________ video umpire referral(s) per match.
A) Two
B) Unlimited
C) One
D) Three",C
"If a team's referral to the video umpire is successful, the team __________.
A) Is awarded an extra goal
B) Retains their referral
C) Receives a penalty corner
D) Forfeits their referral",B
"The primary responsibility of an umpire in a hockey match includes all of the following EXCEPT:
A) Awarding a penalty corner
B) Recording the scoring of goals
C) Substituting players
D) Issuing penalty cards",C
"In hockey, when there is a breach of rules near the border of an umpire's area of control, jurisdiction is generally given to:
A) The umpire whose side of the field the breach occurred
B) The umpire the play is moving away from
C) The umpire the play is coming towards
D) The nearest player to the breach",C
"When play is in and around the shooting circle, the umpire will generally take up a position:
A) In the center of the pitch
B) Outside the shooting circle
C) In the shooting circle
D) Next to the goal post",C
"The preferred position for the lead umpire during a hockey match is:
A) In front of the play
B) To the left of the play
C) Behind and to the right of the play
D) Directly behind the play",C
"Umpires in hockey have a duty of care to players, which includes:
A) Scoring goals
B) Keeping the game safe
C) Coaching players
D) Managing the team substitutions",B
"Umpires must ensure the correct amount of time is allowed for the match and also record:
A) The number of substitutions
B) The scoring of goals
C) The players' names
D) The audience attendance",B
"In hockey, the use of the whistle by umpires is:
A) Optional
B) Not allowed
C) Specifically instructed in the Rules
D) Only for starting and ending the game",C
"For decisions in their half of the field, each umpire is the only one allowed to award all of the following EXCEPT:
A) A free hit in their circle
B) A penalty stroke
C) A goal
D) A player substitution",D
"What is the standard attire for male umpires appointed by their Association, National body, or the FIH?
A) A black skirt with knee-high black socks
B) Black slacks with knee-high black socks
C) A black shirt with black slacks
D) Any attire approved by the competition",B
"In club competitions, particularly in colder climates, what alternative do female umpires often adopt?
A) A black skirt with knee-high black socks
B) Black pants instead of a skirt
C) Colored shirts matching the competition
D) Any attire based on personal preference",B
"How many colours of umpire shirts does Grays manufacture for international matches?
A) Two
B) Three
C) Four
D) Five",B
"In field hockey, how many umpires are responsible for controlling a match?
A) One
B) Two
C) Three
D) Four",B
"What is the role of a reserve umpire in higher-level field hockey events?
A) To replace a player
B) To act as a coach
C) To act as a back-up in case of an umpire's inability to continue
D) To keep time and score",C
"In World-Level field hockey competitions, what additional official is appointed besides the field and reserve umpires?
A) A goal-line umpire
B) A video umpire
C) A penalty corner specialist
D) A timekeeper",B
"It is now considered desirable for umpires in hockey to be _______.
A) from the same club
B) former players
C) neutral
D) the highest scoring players",C
"The Indian dribble is a technique in field hockey that was first used in international competition during which event?
A) 1952 Summer Olympics
B) 1956 Summer Olympics
C) 1960 Summer Olympics
D) 1964 Summer Olympics",B
"What is the fundamental action performed in the Indian dribble technique in field hockey?
A) Spinning the ball on the stick
B) Continuous pushing of the ball from left to right and back
C) Lifting the ball over the opponent's stick
D) Hitting the ball with the flat side of the stick",B
"In the Indian dribble, the movement of the ball is achieved by repeatedly turning the hockey stick from a legal left shot to what other position?
A) A legal right shot
B) An illegal high shot
C) A legal backhand shot
D) An illegal grip change",A
"The Indian dribble was named after the dribbling skills of which teams?
A) Dutch and German teams
B) Australian and New Zealand teams
C) Indian and Pakistani teams
D) British and American teams",C
"When executing a stickhandling move, where should the ball be positioned in relation to the body?
A) Behind the body
B) To the side of the body
C) In front of the body
D) Above the body",C
"When bringing the ball from the forehand to the backhand, how should the stick interact with the ball?
A) The stick should remain static over the ball
B) The stick should turn across the front of the ball
C) The stick should go behind the ball
D) The stick should lift the ball",B
"What is considered one of the most important skills in field hockey according to the BBC Sport Academy and A Hockey World?
A) The slap shot
B) The Indian dribble
C) The penalty corner
D) The reverse stick hit",B
"Which two countries were primarily responsible for introducing the Indian dribble in field hockey?
A) Germany and India
B) India and Pakistan
C) Pakistan and Germany
D) India and England",B
"After analyzing the Pakistani methods, what change did the German National team introduce?
A) The German dribble
B) The Indian dribble
C) The Asian blade of sticks
D) Both B and C",D
"How did the introduction of astro-turf affect the Indian dribble technique?
A) It became obsolete.
B) It was easier to master.
C) It was only used by professional players.
D) It was banned from the game.",B
"What was the result of the German National team's tour to Pakistan in terms of ball control?
A) Players had fewer passing options.
B) Players became more predictable.
C) Players had a greater variety of passing and deception options.
D) Players reverted to playing on the right-hand side.",C
"When did the Indian dribble become a basic technique in field hockey?
A) In the 1950s
B) In the 1960s
C) In the 1970s
D) In the 1980s",A
"Currently, how is the Indian dribble used in hockey matches?
A) Rarely, as it is considered outdated
B) Only by the Indian and Pakistani teams
C) In many ways and situations
D) Exclusively on astro-turf fields",C
"What year was the alternate penalty shoot-out competition introduced in major field hockey tournaments?
A) 2009
B) 2011
C) 2013
D) 2015",B
"In a penalty stroke competition, how many players from each team are chosen to participate from the team sheet submitted prior to the match?
A) 3
B) 4
C) 5
D) 6",C
"What determines the team to take the first penalty stroke in a penalty stroke competition?
A) A decision by the umpires
B) The team with the most goals during the match
C) A coin toss
D) The team with the least fouls",C
"If a penalty stroke competition ends in a tie after 10 strokes, what format is used to continue the game?
A) Best-of-five competition continues
B) Replay of the entire match
C) Sudden death format
D) A second coin toss",C
"During the sudden death phase of a penalty stroke competition, is the order in which players take strokes allowed to change?
A) Yes, the order can change
B) No, the order must remain the same
C) Only the goalkeeper can change
D) The order changes every two strokes",A
"In the event of a tie after the initial 10 strokes, and the team that started first in the shoot-out goes second, what does this imply about the order for sudden death strokes?
A) It remains the same as the initial order
B) It is reversed from the initial order
C) It is randomly decided by the umpires
D) It is chosen by the opposing team",B
"The first Olympic match to be decided by a penalty stroke competition took place during which Summer Olympics?
A) 1968
B) 1972
C) 1980
D) 1992",B
"Which two teams competed in the first Olympic women's penalty stroke competition for the bronze medal in 1996?
A) USA and Australia
B) Great Britain and the Netherlands
C) China and South Korea
D) Germany and Argentina",B
"The winner of the 1981 Women's Hockey World Cup final was determined by what method?
A) Regular play
B) Extra time
C) Penalty strokes
D) Penalty shoot-out",C
"Since when has the Australian Hockey League trialed penalty shoot-outs using a one-on-one format?
A) 1995
B) 1999
C) 2001
D) 2005",C
"Which tournament in 2011 first featured the penalty shoot-out competition?
A) Women's Hockey Champions Challenge II
B) Women's Hockey World Cup
C) Men's Hockey Champions Trophy
D) Euro Hockey League",A
"Which team won the shoot-out against Argentina in the women's 2011 Champions Trophy?
A) Germany
B) Netherlands
C) Australia
D) China",B
"During a penalty shoot-out in hockey, where does the attacker start with the ball?
A) At the goal line
B) On the 23-metre line
C) At the centre line
D) Outside the field of play",B
"What happens if the goalkeeper unintentionally fouls the attacker during a penalty shoot-out?
A) The attacker is given a penalty stroke
B) The goalkeeper is given a red card
C) The penalty shoot-out is re-taken
D) The goal is awarded to the attacking team",C
"In a penalty shoot-out, if the attacker commits an offence, what is the result?
A) A goal is awarded
B) The shoot-out is re-taken
C) A penalty stroke is given to the attacker
D) A goal is not awarded",D
"If scores are tied at the end of the best-of-five in a penalty shoot-out, what happens next?
A) The game ends in a draw
B) A penalty stroke competition begins
C) It progresses to sudden-death
D) Additional five players are chosen for another round",C
"Which of the following is NOT a restriction during a penalty shoot-out in hockey?
A) The type of strokes the attacker may use
B) The attacker starting on the 23-metre line
C) The goalkeeper starting on the goal line
D) The time limit of 8 seconds for the attacker",A
"What is one of the reasons a penalty stroke can be awarded in hockey?
A) For an unintentional foul on an attacker outside the penalty circle
B) For an intentional foul on an attacker who has possession of or opportunity to play the ball in the circle
C) For a display of unsportsmanlike behavior by a defender in the midfield
D) For a timeout requested by the attacking team in the circle",B
"A penalty stroke is awarded for a foul in the penalty circle that prevents what?
A) The continuation of play
B) The substitution of a player
C) ""The probable scoring of a goal""
D) The goalie from defending the circle",C
"A penalty stroke, also referred to as a penalty flick, is awarded in field hockey for which of the following reasons?
A) For a foul that has prevented a certain goal from being scored.
B) For a player showing dissent by word or action.
C) For a goalkeeper intentionally displacing the goalpost.
D) For a time delay caused by the defending team.",A
"In 1908, when the first equivalent penalty was introduced in hockey, it was known as a _________.
A) penalty corner
B) penalty stroke
C) penalty bully
D) penalty shot",C
"During a penalty bully, other players were required to remain outside the penalty circle and beyond the _________ line.
A) 25-yard
B) 23-metre
C) 18-yard
D) 50-yard",A
"The penalty bully was revised in 1909 to require players to stay beyond the _________ line.
A) 25-yard
B) 23-metre
C) 18-yard
D) 50-yard",B
"If the ball was played over the back line by the defender during a penalty bully, the bully would be _________.
A) retaken
B) disregarded
C) converted to a goal
D) resumed with a normal bully-off",A
"The penalty stroke, introduced in 1963, was awarded for deliberately stopping a _________.
A) certain goal
B) penalty bully
C) game play
D) player's movement",A
"As of 1973, a stroke could also be awarded for a deliberate foul in the _________.
A) penalty circle
B) midfield circle
C) 23-metre area
D) goal area",A
"Until 2009, penalty goals could be awarded for intentional fouls during a _________.
A) penalty stroke
B) penalty bully
C) penalty corner
D) penalty shot",A
"What must the goalkeeper be doing when a penalty stroke is taken?
A) Moving along the goal line 
B) Standing with one foot on the goal line 
C) Standing with both feet on the goal line 
D) Standing behind the goal line",C
"What are the allowed motions for an attacker to play the ball during a penalty stroke?
A) Kick, hit, or slap 
B) Push, flick, or scoop 
C) Throw, spin, or drop 
D) Dive, shoot, or lob",B
"How many times can the attacking player play the ball during a penalty stroke?
A) Once 
B) Twice 
C) Three times 
D) Unlimited until a goal is scored",A
"When is the goalkeeper allowed to move their feet during a penalty stroke?
A) As soon as the attacker approaches the ball 
B) When the umpire blows the whistle 
C) Once the ball is played 
D) After the ball crosses the goal line",C
"What is the consequence of an infringement by an attacking player during a penalty stroke?
A) The penalty stroke is retaken 
B) The attacking team is awarded a corner 
C) Play resumes with a defensive 15 m free-hit 
D) The attacking player receives a time penalty",C
"The summer Olympic sport of field hockey is a _______.
A) Stick and ball game
B) Skating sport
C) Game played on ice with ice skates
D) Sport involving dry floors",A
"In Europe, ""hockey"" more typically refers to _______.
A) Ice hockey
B) Field hockey
C) Bandy
D) Roller hockey",B
"The term hockey, when used without clarification in most of the world, refers to _______.
A) Bandy
B) Ice hockey
C) Field hockey
D) Roller hockey",C
"What distinguishes indoor hockey from field hockey?
A) It's played on ice
B) It's played indoors
C) It uses a larger ball
D) It has more players",B
"Rossall hockey combines elements of which sports?
A) Basketball, soccer, and tennis
B) Field hockey, rugby, and the Eton wall game
C) Baseball, football, and cricket
D) Lacrosse, golf, and curling",B
"The Daur people of Inner Mongolia have been playing a game similar to modern field hockey for approximately how many years?
A) 400 years
B) 600 years
C) 800 years
D) 1000 years",D
"Field hockey is played on which of the following surfaces?
A) Ice
B) Gravel
C) Hardwood
D) Concrete",B
"What is the diameter of the small, hard ball used in field hockey?
A) 73 mm
B) 50 mm
C) 65 mm
D) 80 mm",A
"Since which year has men's field hockey been played at each Summer Olympic Games, except for 1912 and 1924?
A) 1908
B) 1896
C) 1920
D) 1932",A
"Women's field hockey was included in the Summer Olympic Games starting in which year?
A) 1972
B) 1980
C) 1984
D) 1992",B
"What is the shape of modern field hockey sticks?
A) I-shaped
B) L-shaped
C) J-shaped
D) T-shaped",C
"Which of the following materials is NOT used to construct modern field hockey sticks?
A) Wood
B) Glass fibre
C) Carbon fibre
D) Metal",D
"What is the rule regarding the handedness of field hockey sticks?
A) Only right-handed sticks are permitted
B) Only left-handed sticks are permitted
C) Both right and left-handed sticks are permitted
D) No specific rule on handedness",A
"Which country's national sport is field hockey?
A) India
B) Pakistan
C) Australia
D) Argentina",B
"The first field hockey club was created in which location?
A) Blackheath, south-east London
B) Manchester, north-west England
C) Edinburgh, Scotland
D) Dublin, Ireland",A
"What is the maximum permitted bow height for a hockey stick as specified in the Rules of Hockey?
A) 50 mm
B) 25 mm
C) 20 mm
D) 10 mm",B
"What is the effect of a 'low bow' on the angle at which the stick head is presented to the ball?
A) Decreases the angle
B) Increases the angle
C) No effect on the angle
D) Inverts the angle",B
"Which player popularized the 'low bow' due to their success with the drag-flick at penalty corners?
A) Sohail Abbas
B) Wayne Gretzky
C) Jamie Dwyer
D) Teun de Nooijer",A
"What is the main advantage of using a stick with a very small degree of bow?
A) It aids in stick-work
B) It makes 'gathering' the ball easier
C) It is better for the 'roundhouse' style of hitting
D) It is ideal for the clip hit in the outfield",D
"What type of hit became more prevalent after the lifted hit in the outfield was banned?
A) The scoop
B) The slap-hit
C) The sweep-hit
D) The push stroke",A
"What is the consequence of using a very bowed stick when hitting the ball along the ground?
A) It increases the velocity of the ball
B) It makes it easier to control the ball
C) It may be difficult to keep the ball on the ground
D) It is illegal outside of the scoring 'circles'",C
"What type of hitting stroke is commonly used when the ball is close to the feet?
A) The roundhouse hit
B) The upright forehand hit
C) The slap-hit
D) The scoop",B
"What did Thomas Kille, a former German U21 International player, introduce in the mid-90s for hockey sticks?
A) New materials
B) Bright colours and bold graphics
C) Adjustable lengths
D) Interchangeable blades",B
"As of the content's knowledge cutoff, what is the common feature across hook head designs in terms of toe height?
A) It is always less than the hockey ball diameter
B) It is always more than the hockey ball diameter
C) It varies between the minimum and maximum height of the hockey ball
D) It is fixed at 80 mm",C
"What is the diameter range of a hockey ball?
A) 65–70 mm
B) 71–75 mm
C) 76–80 mm
D) 81–85 mm",B
"What effect has the development of artificial surfaces had on hockey sticks?
A) It has made them lighter
B) It has increased their durability
C) It has changed the ways they are used
D) It has standardized their sizes",C
"What is the 'toe height' variation in modern versions of the hook with a toe with an inner edge that sloped away from the handle by approximately 30°?
A) Between 60 mm and 65 mm
B) Between 70 mm and 75 mm
C) Between 80 mm and 85 mm
D) Between 90 mm and 95 mm",B
"What is a characteristic of the 'tight' or 'closed' toe shape of the hook head?
A) It has an angle between 30° and 45°
B) It has an angle between 60° and 75°
C) It has an angle between 80° and 95°
D) It has an angle between 100° and 115°",B
"When were stick heads first made from glued lamination of wood?
A) 1960s
B) 1970s
C) 1980s
D) 1990s",C
"When were specialist goalkeeper's sticks, such as the ZigZag Save, first introduced?
A) 1980
B) 1986
C) 1990
D) 1994",C
"When was the bow of the face of the handle increased to facilitate drag-flicking?
A) 2000
B) 2004
C) 2006
D) 2007",C
"What was the initial maximum permitted bow for hockey sticks?
A) 25 mm
B) 50 mm
C) 75 mm
D) 100 mm",B
"In what year was the maximum stick bow position rule introduced, stating it could not be less than 8"" (20 cm) above the head of the stick?
A) 2006
B) 2007
C) 2011
D) 2015",C
"Which decade saw the introduction of metal handled sticks with an inserted wooden head?
A) 1960s
B) 1970s
C) 1980s
D) 1990s",C
"Which region is predominantly responsible for the manufacturing of modern hockey sticks?
A) Europe
B) North America
C) Asia
D) South America",C
"In the manufacturing of hockey sticks, it's common for manufacturers to produce sticks for:
A) only their own proprietary brand
B) a single, exclusive brand
C) a number of different brands
D) brands unrelated to sports",C
"What is the maximum length stipulated for an adult field hockey stick since 2015?
A) 89 cm
B) 95 cm
C) 105 cm
D) 120 cm",C
"As of the information provided, what is NOT a traditional material used for manufacturing hockey sticks?
A) Hickory
B) Ash
C) Aluminum
D) Mulberry",C
"Which of the following materials is NOT mentioned as a component of higher-grade composite hockey sticks?
A) Fibreglass
B) Aramid fiber
C) Carbon fibre
D) Bamboo",D
"What is the maximum permitted weight for a field hockey stick?
A) 500 grams
B) 623 grams
C) 737 grams
D) 800 grams",C
"Since what year were composite materials first permitted for use in manufacturing hockey sticks?
A) 1985
B) 1990
C) 1992
D) 2000",C
"According to the range provided, what is the minimum weight for the majority of hockey sticks used by players?
A) 19 oz
B) 22 oz
C) 538 g
D) 623 g",A
"The ""English style"" stick was characterized by a head length in excess of:
A) 6 inches
B) 12 inches
C) 300 mm
D) 95 mm",B
"The indigenous British timber used to make the early hockey sticks was:
A) Oak
B) Maple
C) Ash
D) Mulberry",C
"The Indian hockey sticks were made using which type of wood, known for being tougher than ash?
A) Oak
B) Maple
C) Ash
D) Mulberry",D
"The angle between the handle of the stick and the ground during a ""dribbling crouch"" is usually:
A) 15° to 35°
B) 35° to 55°
C) 55° to 75°
D) 75° to 90°",B
"According to recent rule changes, which parts of the stick can now be used to strike the ball?
A) Flat side only
B) Flat and face sides only
C) Edges and flat side
D) Edges only",C
"A severe interpretation of ""obstruction"" in hockey prohibited:
A) High sticking
B) Shielding the ball from an opponent
C) Using the back of the stick
D) Dribbling in a crouch",B
"Who designed the first J-head sticks that were imported to the UK?
A) Toon Coolen
B) Martin Conlon
C) David Beckham
D) Muhammad Ali",B
"Which stroke became permissible in recent times, involving the use of the edges of the stick?
A) Forehand edge stroke
B) Reverse edge stroke
C) Both A and B
D) None of the above",C
"Who introduced field hockey to the United States?
A) Constance Applebee
B) Walter Camp
C) James Naismith
D) William G. Morgan",A
"In what year was men's field hockey introduced into the Olympic Games?
A) 1896
B) 1900
C) 1908
D) 1920",C
"How often is the World Cup held in international field hockey?
A) Every 2 years
B) Every 3 years
C) Every 4 years
D) Every 5 years",C
"What side of the stick is prohibited from use according to the rules?
A) The left face
B) The right face
C) The toe
D) The heel",B
"What year was the United States Field Hockey Association formed?
A) 1901
B) 1915
C) 1922
D) 1930",C
"In which year was women's field hockey first recognized in the Olympic Games?
A) 1972
B) 1976
C) 1980
D) 1984",C
"The stick must be smooth, meaning it should not have what?
A) Rough or sharp edges
B) A curved head
C) A flat playing side
D) A grip tape",A
"How many teams compete for the title of World Champion in the World Cup for both men's and women's field hockey?
A) 8 teams each
B) 10 teams each
C) 12 teams each
D) 14 teams each",C
"The position of the ball when hit with the stick head affects _______.
A) stick head design
B) the color of the stick
C) the length of the game
D) the number of referees",A
"When striking the ball from the forehand side at a 45° angle, the ball is positioned close to the _______.
A) end of the stick
B) center of the head length
C) top of the handle
D) outside of the playing field",B
"A ball is easily lifted unintentionally if struck with the face of the stick head inclined _______.
A) forward
B) backward, 'open'
C) sideways
D) downward",B
"The modern hook stick head does not suffer from rotational imbalance because _______.
A) it's made of wood
B) it's heavier
C) stick heads are tapered towards the toe
D) of its color",C
"The stick head is generally tapered from the midpoint of the striking area towards the _______.
A) top
B) bottom curve
C) left side
D) right side",B
"The design change in early hooks that made them thinner in the center and thicker in the toe was to facilitate _______.
A) lighter sticks
B) more powerful reversed-stick hitting
C) easier carrying
D) better aesthetics",B
"In the 1970s, 25–26 oz sticks were commonly used on _______.
A) ice
B) grass
C) synthetic fields
D) sand",B
"To achieve a correct contact position between the stick head and the ball, the design of the stick can _______.
A) hinder
B) have no effect
C) help
D) completely control",C
"The usual position for receiving or stopping the ball in play is _______.
A) at the end of the stick
B) close to the center of the head length
C) at the top of the handle
D) outside of the playing field",B
"The maximum thickness of the stick head in the reversed position is not at the _______.
A) lowest point
B) highest point
C) midpoint
D) side",B
"The position of wear on the base of stick heads used on an abrasive surface suggests that the ball is positioned _______.
A) far from the center of the head length
B) close to the center of the head length
C) at the top of the handle
D) at the end of the stick",B
"What is the main advantage of using a set-back head on a hockey stick?
A) To increase the weight of the stick
B) To cover the entire ball with the shaft held vertical
C) To make the stick more colorful
D) To improve the grip on the handle",B
"What is the purpose of having a 'kink' or shaft protrusion on the toe side above the head of some outfield set-back sticks?
A) To improve aerodynamics
B) To increase stick flexibility
C) To cover more of the ball
D) To add aesthetic appeal",C
"What is the result of the ball being controlled closer to the centre line of the stick?
A) Increased playing reach
B) Decreased playing reach
C) No change in playing reach
D) Reduced stick durability",A
"What feature do the two styles of outfield set-back stick have in common?
A) A kink on the toe side
B) The degree of setback to the head
C) A flat toe of the head
D) The color of the stick",B
"Why might a goalkeeper's stick have the toe of the head cut flat?
A) To make the stick lighter
B) To improve stick handling
C) To allow the stick to be presented closer to the ground
D) To increase the stick's swing speed",C
"What is the effect of the ball moving back along the length of the stick heads as they become shorter?
A) The playing position of the ball moves closer to the feet
B) The playing position of the ball remains the same
C) The playing position of the ball is moved further from the feet
D) The playing position of the ball is irrelevant to stick head length",C
"Why is it beneficial for a goalkeeper to prevent the ball from going under the handle of the stick?
A) To enhance the visual appeal of the save
B) To more easily prevent the ball from going under the handle
C) To increase the speed of the ball
D) To comply with stick design regulations",B
"What was the purpose of the small arc to the heel edge of the hockey stick?
A) To increase the stick's weight
B) To set the stick head back slightly
C) To improve the grip for players
D) To make the stick more aerodynamic",B
"The AREC hockey stick is known for its:
A) Lightweight design
B) Traditional straight shaft
C) Extreme set-back head design
D) Use by goalkeepers",C
"The first exploration of the kinked-shaft and set-back head stick occurred around which event?
A) The 1988 Olympics
B) The Men's Hockey World Cup of 1986
C) The Barcelona Olympics of 1990
D) The introduction of the Rules of Hockey in 2000",B
"What was the original design of the kinked-shaft stick intended to align?
A) The weight of the stick with the player's strength
B) The centre line of the handle with the centre of the ball
C) The length of the handle with the height of the player
D) The grip of the handle with the player's hand size",B
"What is the maximum permitted upturn of the toe of the head for a goalkeeper's stick, as set by the FIH?
A) 150 mm
B) 100 mm
C) 50 mm
D) 20 mm",B
"What was the reason for the FIH's proposed ban on ""non-straight"" handles?
A) To standardize stick sizes
B) As a response to a plywood cutout with multiple kinks
C) To make the game more challenging
D) To reduce the cost of manufacturing sticks",B
"The early design of sticks intended for goalkeepers aimed to:
A) Reduce the weight of the stick
B) Present the maximum stopping area to the ball
C) Increase the speed of the stick swing
D) Improve the aerodynamics of the stick",B
"The term ""recurve"" heads was given to sticks produced by which country's manufacturer?
A) Germany
B) Australia
C) The Netherlands
D) India",B
"The original extended hook for goalkeepers had a toe length of approximately:
A) 50 mm
B) 100 mm
C) 150 mm
D) 200 mm",C
"What adjustment is required when reversing the stick head over the ball with a ""traditional"" style hockey stick?
A) Only a vertical adjustment
B) Only a horizontal adjustment
C) Both a vertical and horizontal adjustment
D) No adjustment is necessary",C
"What is the recommended angle for the handle to be held off the vertical for a secure stop?
A) 5°
B) 10°
C) 15°
D) 20°",B
"Stopping a ball with the handle held vertically using an 'English' style hockey stick is:
A) Easy
B) Not easy
C) Optimal
D) The only method",B
"Presenting the stick at an angle of 35° or more solves the problem of:
A) The ball running off the head
B) The stick being too heavy
C) The stick being too flexible
D) The grip being too tight",A
"Stopping the ball closer to the toe of the stick is:
A) Optimal
B) Acceptable but not optimal
C) Not acceptable
D) Recommended for beginners",B
"The optimum position to stop the ball for the following action is when:
A) The handle is held at a 90° angle
B) The handle is held at a 35° angle
C) The handle is held at a 45° angle
D) The handle is held at a 10° angle",B
"When stopping a ball on the ground with the handle held vertically, it is recommended to:
A) Line up the ball centrally with the center of the handle
B) Position the ball closer to the toe of the stick
C) Position the ball closer to the heel of the stick
D) Avoid using the stick altogether",B
"The optimum striking part of the head of the stick is used when the stick is held at:
A) A parallel angle
B) A vertical angle
C) A 45° angle
D) A 35° angle or more",D
"For better close control of the ball, the modern stick positions the ball:
A) Farther from the center of the handle
B) Closer to the center of the handle
C) At the very end of the stick head
D) At the very base of the stick head",B
"How did the 'Hook' compare in terms of rotational balance to short-head sticks with a thin toe?
A) It was more balanced
B) It was less balanced
C) It was equally balanced
D) The 'Hook' was not compared",B
"What was the approximate horizontal length of the AREC stick's head?
A) 85 mm
B) 95 mm
C) 105 mm
D) 115 mm",C
"By what year did the production of the AREC stick as an outfield stick likely cease?
A) 1989
B) 1990
C) 1991
D) 1992",D
