Question,Answer
"Since which year have weightlifting competitions been biathlons of the snatch and the clean and jerk?
A) 1970
B) 1973
C) 1976
D) 1980",B
"Which Olympics was the first to feature weightlifting as a biathlon of the snatch and the clean and jerk?
A) 1972 Munich Olympics
B) 1976 Montreal Olympics
C) 1980 Moscow Olympics
D) 1984 Los Angeles Olympics",B
"What is the maximum width allowed for a weightlifting belt to increase intra-abdominal pressure?
A) 100 mm
B) 110 mm
C) 120 mm
D) 130 mm",C
"Which ancient civilization is known for having historical recordings of competitions to establish who could lift the heaviest weight?
A) Babylon
B) India
C) Persia
D) All of the above",B
"For the Paris 2024 Olympics, what is the heaviest women's weight class?
A) 81 kg
B) 87 kg
C) Over 81 kg
D) Over 87 kg",C
"Which of the following women's weight classes was NOT chosen for the Paris 2024 Olympics?
A) 49 kg
B) 55 kg
C) 71 kg
D) 81 kg",B
"In the IWF Men's weight classes, what is the category immediately heavier than the 96 kg class?
A) 102 kg
B) 109 kg
C) 89 kg
D) 109 kg and over",A
"The raised heel of weightlifting shoes is typically between ______ and helps the lifter maintain an upright torso.
A) 0.25"" to 0.75""
B) 0.5"" to 1.5""
C) 1"" to 2""
D) 0.75"" to 1.25""",B
"For maximum stability, weightlifting shoes are flexible in the ______.
A) heel
B) arch
C) toe box
D) ankle",C
"During the ""jerk"" movement, weightlifters benefit from shoes that allow them to catch the weight on the ______.
A) heel of the front foot
B) ball of the back foot
C) outer edge of the foot
D) entire sole evenly",B
"Most modern weightlifting shoes use a heel made of ______ for durability and to prevent deformation.
A) rubber
B) wood
C) hard TPU plastic
D) leather",C
"Compared to TPU plastic heels, retro wood heels are ______.
A) more flexible
B) less durable
C) not as hard
D) primarily used for casual wear",B
"In weightlifting competitions, what is the minimum number of successful attempts a lifter must make in both the snatch and the clean and jerk to avoid an ""incomplete"" entry?
A) None
B) One
C) Two
D) Three",B
"During a weightlifting competition, if two athletes lift the same weight, how is the placing determined?
A) The one with the lower body weight
B) The one who lifted it last
C) The one who lifted it first
D) By a random draw",C
"What increments are the weights set in during a weightlifting competition?
A) 0.5-kilogram increments
B) 1-kilogram increments
C) 2-kilogram increments
D) 2.5-kilogram increments",B
"How many successful lifts are required for an attempt to be deemed successful by the judges and referee?
A) One
B) Two
C) Three
D) All must agree",B
"What type of lighting system is used to indicate the judges' and referee's results in a weightlifting competition?
A) Blue and yellow lights
B) Green and red lights
C) White and red lights
D) No lighting system is used",C
"Who determines the order of competitors in a weightlifting event?
A) The head referee
B) The competitors, based on the weight they attempt first
C) The order is predetermined by lot
D) The coaches of the lifters",B
"How many side judges are present during a weightlifting competition?
A) One
B) Two
C) Three
D) Four",B
"To ensure weight plates remain fixed during a lift, each bar sleeve should be secured with collars that weigh
A) 1.0 kg
B) 2.5 kg
C) 5.0 kg
D) 10.0 kg each.",B
"At which of the following levels is the sport of weightlifting competed?
A) Local
B) National
C) International
D) All of the above",D
"The snatch is completed when the lifter ______.
A) pulls the barbell to chest height
B) sits in a deep front squat position
C) rises to a standing position while holding the barbell overhead
D) performs a split jerk",C
"During the clean and jerk, the barbell is first lifted onto the front of the shoulders, a position known as the ______.
A) overhead rack
B) back rack
C) front rack
D) hang position",C
"The clean portion of the clean and jerk is completed by ______.
A) pressing the barbell overhead
B) rising to a standing position with the barbell on the front shoulders
C) performing a split jerk
D) re-bending the knees after the initial pull",B
"In the jerk phase of the clean and jerk, the lifter commonly uses which technique to position their feet?
A) The squat stance
B) The sumo stance
C) The split jerk
D) The hook grip",C
"The clean and press lift was discontinued after 1972 because of difficulties in judging ______.
A) the clean technique
B) the split jerk technique
C) proper form
D) the speed of the lift",C
"In the clean and press, what is prohibited during the press portion?
A) Using a wide grip
B) Jerking movements
C) Bending the arms
D) Pulling the bar off the floor",B
"What is the initial position of the barbell during the clean phase of the clean and jerk?
A) On the back of the shoulders
B) In the lifter's hands while standing
C) On the floor
D) Overhead",C
"Which lift consists of two stages to get the barbell overhead?
A) The snatch
B) The clean and press
C) The clean and jerk
D) The deadlift",C
"What is the key difference between the jerk and the overhead press in terms of movement?
A) The overhead press allows for bending of the legs
B) The jerk involves a rapid re-bending of the knees
C) The overhead press prohibits displacement of the feet
D) The jerk requires the lifter to sit in a front squat position",C
