Question,Answer
"Where was the first international team racing event for the International 14 Class held?
A) Royal Canadian YC, Toronto
B) Seawanhaka Corinthian YC, Oyster Bay, New York
C) Royal Norfolk & Suffolk YC
D) Trent SC",B
"After what year was the international team racing event for the International 14 Class held every two years?
A) 1928
B) 1933
C) 1934
D) 1940",C
"The international team racing events were interrupted by World War II during which years?
A) 1934 to 1958
B) 1940 to 1958
C) 1933 to 1945
D) 1940 to 1945",B
"Which four-times World Champion and member of the O&CSS is mentioned in the content?
A) Stewart Morris
B) Peter Scott
C) John Winter
D) Archie Massey",D
"The Firefly dinghy, popular in the UK for team racing, was designed by ______.
A) Ben Ainslie
B) Uffa Fox
C) Rod Johnstone
D) Frank Bethwaite",B
"What feature of the Firefly makes it ideal for team racing tactics?
A) It has a spinnaker and trapeze.
B) It is a 20-foot keelboat.
C) It lacks high-performance features such as spinnaker and trapeze.
D) It requires a large crew to operate.",C
"In which year did the first recorded regular 'modern' team racing event between Oxford and Cambridge take place?
A) 1912
B) 1913
C) 1920
D) 1921",B
"Where was the first sailing contest between the Oxford and Cambridge Universities held?
A) Oxford
B) Ely
C) Norfolk
D) Cowes",B
"What was the result of the first sailing contest between the two Universities in 1912?
A) Oxford won 2-1
B) Cambridge won 2-1
C) Oxford won 3-0
D) Cambridge won 3-0",B
"After which event did team racing recommence between Oxford and Cambridge?
A) World War I
B) World War II
C) The British-American Cup series
D) The Olympics",A
"Where did the team racing between Oxford and Cambridge recommence in 1920?
A) Oulton Broad in Norfolk
B) Cambridge
C) Oxford
D) Cowes",A
"Since when has the annual team racing contest between the colleges of Cambridge been held?
A) 1912
B) 1913
C) 1924
D) 1955",C
"The first recorded international team racing event was known as:
A) The Varsity Match
B) The British-American Cup series
C) The Six-Metres Challenge
D) The Olympic Sailing Contest",B
"Which country won the first British-American Cup series in 1921?
A) United States
B) United Kingdom
C) Ireland
D) France",B
"Why did the British-American Cup series cease in 1955?
A) World War II interrupted the series
B) The US won too many times
C) Costs escalated and interest declined due to the class losing Olympic status
D) The races were no longer considered fair",C
"Which organization is responsible for organizing the Kirby Cup team racing event?
A) The Inter-Collegiate Sailing Association
B) The Interscholastic Sailing Association
C) The Sonar Class Association
D) US Sailing Team Racing Committee",C
"Since what year has the Interscholastic Sailing Association organized an annual national team racing event for the Baker Trophy?
A) 1985
B) 1987
C) 1989
D) 1991",C
"Which team won the first annual national team racing event for the Baker Trophy?
A) Yale University
B) Tabor Academy
C) Georgetown University
D) Stanford University",B
"Who maintains a master schedule of team racing events in the United States?
A) The Kirby Cup Committee
B) The Inter-Collegiate Sailing Association
C) The Interscholastic Sailing Association
D) US Sailing",D
"The first recorded UK team race between universities, other than Oxford vs Cambridge, was won by which team?
A) Cambridge
B) Oxford
C) United Hospitals
D) Trinity College",C
"Which university did Cambridge compete against in their first recorded team race in 1947?
A) University College, London
B) Imperial College, London
C) Trinity College, Dublin
D) London University",A
"When was the Association of Northern Universities Sailing Clubs (ANUSC) already running its own Northern team racing championship?
A) 1949
B) 1950
C) 1956
D) 1957",C
"The first UK universities team racing championships took place in what year?
A) 1954
B) 1956
C) 1957
D) 1966",C
"Where was the first UK universities team racing championships held?
A) Oxford
B) Cambridge
C) Welsh Harp
D) West Kirby",C
"How many teams participated in the first UK universities team racing championships?
A) 8
B) 14
C) 17
D) 20",B
"What trophy was contested at the first UK universities team racing championships?
A) BUSA Trophy
B) Thompson Trophy
C) Morris Trophy
D) Firefly Trophy",B
"When did dinghy racing at Oxford start?
A) 1880s
B) 1890s
C) 1903
D) 1926",A
"The Oxford & Cambridge Sailing Society was formed in response to which event?
A) The founding of ANUSC
B) The 'thrashing' of the British Six-Metre team in 1932
C) The start of BUSA
D) The first UK universities team racing championships",B
"Which class of dinghy helped generate interest in team racing from 1926 onwards?
A) Firefly
B) International 14 Dinghy Class
C) Six-Metre
D) Sunsail F40",B
"In which year did London University colleges become active in sailing?
A) 1920s
B) 1930s
C) 1940s
D) 1950s",A
"The 'Longshoreman' article suggesting the founding of BUSA was written by a member of which university's YC team?
A) Oxford University
B) Cambridge University
C) London University
D) Imperial College, London",A
"What is the format of the UK universities team racing championships?
A) Single-class open
B) Fleet racing
C) Three-a-side
D) Knock-out",C
"The biennial ICSA - BUSA team racing tour alternates between which two countries?
A) UK and Ireland
B) UK and Canada
C) US and UK
D) US and Canada",C
"The O&CSS helped arrange a team racing championship in 1949 with which sailing club?
A) Oxford University YC
B) West Kirby SC
C) Itchenor SC
D) London University YC",B
"The Wilson Trophy is recognized as a leading international event in the sport of _______.
A) Sailing
B) Golf
C) Tennis
D) Rugby",A
"The team that won the team racing event in Dun Laoghaire in 1948 was _______.
A) Royal St George YC
B) West Kirby team
C) Royal Irish YC
D) National YC",A
"What format was used in the first team racing event with national entry in Britain and Ireland?
A) Single-handed format
B) Two-a-side format
C) Three-a-side format
D) Four-a-side format",C
"The Irish equivalent of the Wilson Trophy is known as the _______.
A) Clarke Cup
B) Dennis Shield
C) Sean Hooper Trophy
D) Evans Plate",C
"In the 1948 event, what was one of the reasons for using several dinghy classes, including the Firefly?
A) Preference for variety
B) Lack of skilled sailors
C) Shortage of dinghies of one particular class
D) Weather conditions",C
"Which yacht club was almost defeated by the West Kirby team in the final of the 1948 team racing event?
A) National YC
B) Royal Irish YC
C) Royal St George YC
D) Oxford & Cambridge Sailing Society",C
"Who among the West Kirby team was a member of the Oxford & Cambridge Sailing Society?
A) Harry Dennis
B) Glyn Evans
C) Cyril Clarke
D) Sean Hooper",C
"Since the 1980s, which yacht club has been the sole host of the Irish equivalent of the Wilson Trophy?
A) Royal Irish YC
B) Royal St George YC
C) National YC
D) West Kirby YC",B
"In which year did the International Optimist Class introduce team racing at its World Championships?
A) 1983
B) 2008
C) 2015
D) 2022",A
"How many national teams participated in the 2022 World Championship for the International Optimist Class?
A) 16
B) 48
C) 21
D) 4",B
"Which format is used for team racing in the International Optimist Class championships?
A) Three-a-side
B) Four-a-side
C) Five-a-side
D) Six-a-side",B
"Where is the separate European Team Racing Championship for the International Optimist Class held?
A) Ukraine
B) U.S.A
C) Ledro
D) None of the above",C
"In a 4-boat team racing scenario, what is the maximum number of points a team can score and still be guaranteed a win?
A) 15 points
B) 16 points
C) 17 points
D) 18 points",C
"During a tie in a 4-boat team race, where both teams have 18 points, which of the following placements would result in a loss?
A) 2,3,6,7
B) 1,4,5,8
C) 1,2,7,8
D) 3,4,5,6",C
"What is the strategic implication for the first and second place skippers if their team is not in a winning position?
A) They should maintain their positions and finish the race.
B) They should slow down and allow teammates to catch up.
C) They are considered to have employed good strategy.
D) They should make 'last-ditch' attempts to change the outcome.",D
"In a 3-boat team race, if one team has their boats in 1st, 4th, and 6th place, their total points would be:
A) 10
B) 11
C) 12
D) 9",B
"The tactical move in team racing where a boat in 4th place slows down the 5th place boat to help its teammate advance is known as:
A) Mark trap
B) Pass back
C) Boat luffing
D) Right of way",B
"The 'mark trap' tactic in team racing involves:
A) Sailing extra distance to avoid collision
B) A boat stopping at a mark to hinder opponents
C) The leading boat performing a one-turn penalty
D) Sailing in reduced wind to lose ground",B
"When executing a 'pass back', the leading boat's goal is to:
A) Make the opposing boat sail extra distance
B) Sail ahead faster than the covering boat
C) Both A and B
D) Neither A nor B",C
"What is the purpose of a boat gybing onto starboard tack near a downwind mark in team racing?
A) To gain right of way and force others to sail extra distance
B) To perform a one-turn penalty
C) To exonerate itself after a protest
D) To prepare for a mark trap",A
"If a boat in team racing believes another has breached the Racing Rules of Sailing, the correct action is to:
A) Hail ""umpire"" immediately
B) Show a red flag without hailing
C) Hail ""protest"" and then possibly ""umpire"" or show a red flag
D) Perform a two-turn penalty on their own",C
"The penalty for a boat that does not exonerate herself after a protest hail is:
A) A one-turn penalty
B) A two-turn penalty
C) Disqualification
D) No penalty",A
"An on-the-water umpire in team racing will:
A) Always impose a one-turn penalty
B) Make a decision and impose a two-turn penalty if needed
C) Decide the winning team instantly
D) Not interfere with the race",B
"When is it dangerous for the boat in 1st place to attempt a 'pass back'?
A) When there are no opposition boats behind
B) When there is only one opposition boat behind
C) When there are two opposition boats behind
D) When the race has just started",C
"The special team racing rules found in Appendix D of the RRS are used for:
A) Calculating the final scores
B) Determining the starting procedure
C) Positioning and maneuvers during the race
D) Awarding trophies after the race",C
"The main goal of the 'mark trap' is to:
A) Finish the race first
B) Allow teammates to catch up and sail ahead
C) Slow down the boat in 1st place
D) Perform a two-turn penalty",B
"In team racing, if a boat hails ""protest"" and the protested boat takes a one-turn penalty, what is the result?
A) The protesting boat must also take a penalty
B) The protested boat is exonerated
C) An umpire will impose an additional penalty
D) The race is restarted",B
"A 'pass back' conversion in team racing is typically initiated by a boat in which position?
A) 1st
B) 2nd
C) 3rd
D) 4th",D
"The action of gybing onto starboard tack near a downwind mark is a tactic to:
A) Prepare for a quick start
B) Gain a speed advantage
C) Force following boats to sail a longer distance
D) Avoid a 'mark trap'",C
"In team racing, how many boats does each team compete with?
A) One to three boats
B) Two to four boats
C) Three to five boats
D) Four to six boats",B
"What scoring system is employed in team racing?
A) High points scoring system
B) Match points scoring system
C) Low points scoring system
D) Performance handicap scoring system",C
"In a starboard hand 'box' course, what is the sequence of sailing after the start/finish?
A) Beat, run, reach, reach
B) Reach, beat, reach, run
C) Beat, reach, run, reach
D) Run, reach, beat, reach",C
"After committing an infringement, how many penalty turns must a boat do if they do not take the initial penalty turn option?
A) One penalty turn
B) Two penalty turns
C) Three penalty turns
D) Four penalty turns",B
"What is the duration of the short courses used in team races?
A) 4 to 8 minutes
B) 6 to 10 minutes
C) 8 to 12 minutes
D) 10 to 15 minutes",B
"What is the name of the publication that provides an excellent brief exposition of team racing and its required skills?
A) The 'Team Racing Manual'
B) The 'Team Racing Guide'
C) The 'Team Racing Companion'
D) The 'Team Racing Handbook'",C
"In an inter-club fleet race, how many clubs' boats compete at minimum?
A) Two
B) Three
C) Four
D) Five",B
"In which year was the ISAF World Team Racing Championships initiated, generating increased interest in team racing at the club level in the UK?
A) 1980
B) 1985
C) 1995
D) 1997",C
"Which sailing club was awarded the old Prince Philip Trophy after winning the trials to select the UK team?
A) West Kirby SC
B) Spinnaker SC
C) UK Team Racing Association
D) Royal Yachting Association",B
"Where were the trials, the Wilson, and the Worlds held in the year the ISAF World Team Racing Championships began?
A) Spinnaker
B) West Kirby
C) UKTRA
D) RYA",B
"Which teams were barred from entering the Wilson during the year the ISAF World Team Racing Championships were first held?
A) UK teams
B) Spinnaker SC teams
C) 'World' teams
D) University teams",C
"What is the age limit for participants in the UK annual Eric Twiname junior team racing championships?
A) Under 16
B) Under 19
C) Under 21
D) No age limit",A
"How often are university-organised team racing events typically held during the UK university autumn and winter terms?
A) Every month
B) Almost every week-end
C) Once per term
D) Twice per year",B
"In which year was the US Inter-Collegiate Sailing Association (ICSA) originally established?
A) 1920
B) 1930
C) 1940
D) 1950",B
"Which university initiated the founding of the famous Pavilion for collegiate dinghy sailing?
A) Harvard
B) Princeton
C) MIT
D) Brown",C
"The initial emphasis of the ICSA was on what type of racing?
A) Match racing
B) Team racing
C) Fleet racing
D) Solo racing",C
"What was the format of the regional team racing championship first held in 1950?
A) Two-a-side
B) Three-a-side
C) Four-a-side
D) Five-a-side",C
"The Leonard M. Fowle Trophy is awarded to the best college across how many national ICSA championships?
A) 4
B) 5
C) 6
D) 7",C
"What was the notable change in team composition for the Wood Trophy that took place in 1977?
A) Teams were formed from multiple colleges.
B) Teams were limited to sailors from one college.
C) Teams could include professional sailors.
D) Teams were required to have both male and female sailors.",B
"When did international harmonisation of the Racing Rules of Sailing take place?
A) 1950
B) 1960
C) 1970
D) 1980",B
"When did intercollegiate sailing in Canada start to grow strong?
A) 1970s
B) 1980s
C) 1990s
D) 2000s",C
"In what year did the IYRU, later known as the ISAF and now World Sailing, introduce the Team Racing World Championships?
A) 1985
B) 1995
C) 2000
D) 2005",B
"Which country won the first youth (under 19) event at the biennial ISAF championship?
A) Australia
B) New Zealand
C) United Kingdom
D) United States",C
"Team Racing in sailing is typically conducted in what format?
A) Single-handed
B) Two-a-side
C) Three-a-side
D) Four-a-side",C
"Early team racing events were generally run on a ______ basis.
A) Single elimination
B) Double elimination
C) Round robin
D) Swiss league",A
"The Wilson Trophy preliminary rounds run on a ______ basis.
A) Knock-out
B) Single elimination
C) Round robin
D) Swiss league",D
"To encourage more inter-boat action, the size of the triangle in fleet racing courses was ______.
A) Increased
B) Decreased
C) Kept the same
D) Eliminated completely",B
"Later, more inter-boat action was achieved by setting ______ hand courses.
A) Port
B) Starboard
C) Either port or starboard
D) Neither port nor starboard",B
"The 'S' course format is most actively used in ______.
A) North America
B) South America
C) Asia
D) Europe",D
"The 'S' course is rumored to have originated at Spinnaker Sailing Club due to the need to avoid ______.
A) Shallow waters
B) Two islands
C) Other boats
D) Strong currents",B
"The first national team racing championship for the George R. Hinman Trophy was held in what year?
A) 1975
B) 1981
C) 1985
D) 1990",B
"Where was the first national team racing championship for the George R. Hinman Trophy held?
A) Miami, Florida
B) Fort Worth, Texas
C) Alameda, California
D) Newport, Rhode Island",B
"Who organized the first national team racing championship for the George R. Hinman Trophy?
A) Sailing World magazine
B) US Sailing
C) The Great Lakes Sailing Club
D) The Wilson Trophy Committee",B
"The winning team of the first national team racing championship was from which US Sailing Area?
A) Area A
B) Area B
C) Area C
D) Area E",D
"Who became the Chairman of the Team Racing Championship Committee in 1992?
A) Gary Brodie
B) Brad Dellenbaugh
C) Terry McLaughlin
D) Jeff Boyd",A
"In which year did the first umpired US Team Racing Championship take place?
A) 1985
B) 1988
C) 1990
D) 1992",C
"In a 3-boat team racing scenario, which combination of finishes would satisfy the rule for winning with 10 points or less?
A) 1-2-6
B) 1-3-5
C) 2-4-5
D) 3-4-5",B
"The British Schools Dinghy Racing Association was founded by individuals from which of the following schools?
A) Winchester College and Tabor Academy
B) Tonbridge, Bradfield, and Sevenoaks School
C) Oxford & Cambridge Sailing Society
D) Schull Community College and Tabor Academy",B
"What trophy did Winchester College win at the first BSDRA event in 1989?
A) The Oxford Trophy
B) The Cambridge Trophy
C) The Whitstable Trophy
D) The Farmoor Cup",C
"Which school was the first international winner of the BSDRA event?
A) Winchester College
B) Tabor Academy
C) Schull Community College
D) Rutland",B
"The UK National Schools Sailing Association runs a national single-handed team racing event in which type of boat?
A) RS Feva
B) Fireflys
C) Toppers
D) Optimists",C
"The RYA's Youth team racing nationals are known by what name?
A) The British Youth Nationals
B) The Eric Twiname Nationals
C) The Farmoor Challenge
D) The UK Team Racing Championship",B
"In which type of boat is the Junior 'two boat' team racing event held during the RYA's Eric Twiname Nationals?
A) Toppers
B) Fireflys
C) RS Feva
D) Optimists",C
"The Youth '3 boat' team racing at the Eric Twiname Nationals is held in which type of boat?
A) RS Feva
B) Fireflys
C) Toppers
D) 420s",B
"Which location is the usual venue for the RYA's Eric Twiname Nationals?
A) Whitstable
B) Farmoor reservoir
C) Oxford University
D) Rutland Water",B
"What was the original name of the America's Cup?
A) Royal Yacht Squadron Cup
B) King's Cup
C) Ocean's Trophy
D) Sovereign's Cup",A
"For what purpose was the America's Cup held in trust according to the deed of gift?
A) As a private trophy
B) To promote friendly competition among nations
C) For display in a museum
D) As a prize for naval battles",B
"What condition was added to the revised Deed to discourage challenges from Canadian yacht clubs on the Great Lakes?
A) The club must be European
B) The regatta must take place on the sea
C) The yacht must be made of wood
D) The crew must be amateurs",B
"What action did the N.Y.Y.C. take when they found the challenging yacht's hull was longer than stated?
A) They disqualified the challenger
B) They accepted the challenge
C) They handicapped the challenger
D) They canceled the race",C
"How long was the gap between challenges after the third Deed was established?
A) Three years
B) Six years
C) Ten years
D) One year",B
"Which class of yacht was allowed to compete due to the post-World War II amendment?
A) J-class
B) 12-metre class
C) 10-metre class
D) 8-metre class",B
"What logistical rule was eliminated, allowing boats to be shipped to the venue?
A) The need for living accommodations
B) The requirement to sail on her own bottom
C) The use of a specific type of sail
D) The requirement for a wooden hull",B
"In what year was the second amendment made to the Deed of Gift that allowed for matches in the Southern Hemisphere during the summer?
A) 1975
B) 1985
C) 1995
D) 2005",B
"What was the original prize for which the yacht America competed in England?
A) The King's Shield
B) The Sovereign's Cup
C) The Royal Yacht Squadron Cup
D) The Queen's Trophy",C
"The original Deed of Gift for the America's Cup was written in which year?
A) 1852
B) 1857
C) 1875
D) 1901",A
"As of the current version, the Deed of Gift has been revised _______ times since the original.
A) once
B) twice
C) three times
D) four times",B
"In what year did the litigation regarding the challenge for the America's Cup take place?
A) 1978
B) 1988
C) 1998
D) 2008",B
"The Mercury Bay Boating Club was questioned on its validity as a ________.
A) venue
B) sponsor
C) challenger
D) defender",C
"The court ruled that a 'shell' yacht club must have previously held a properly constituted annual regatta on ________.
A) a lake
B) an ocean water course or an arm of the sea
C) a river
D) a swimming pool",B
"The Golden Gate Yacht Club had a number of issues adjudicated by the court, except for two which were ________.
A) resolved before the court's decision
B) still awaiting court decisions after the 2010 America's Cup races
C) considered irrelevant by the court
D) resolved by the arbitration panel",B
"The Deed of Gift's terms and conditions can be clarified by the court when they are ________.
A) outdated
B) contested
C) rewritten
D) ignored",B
"The first litigation appealed to the New York Court of Appeals involved whether the Defender's boat, a catamaran, complied with the terms of the ________.
A) Racing Rules of Sailing
B) Maritime Law
C) Deed of Gift
D) International Sailing Federation Regulations",C
"What is known as ""skin friction"" in the context of hydrodynamic forces on a sailing yacht?
A) Induced drag
B) Residuary resistance
C) Viscous drag
D) Heel induced drag",C
"Residuary resistance on a yacht's hull is composed primarily of which of the following?
A) Viscous drag
B) Eddy formation
C) Downwash effects
D) Heel adjustments",B
"Induced drag on a yacht is a result of what kind of lifting surface?
A) Perfect, infinite
B) Imperfect, non-infinite
C) Symmetric, non-variable
D) Asymmetric, infinite",B
"When a sailing yacht heels, what happens to the wetted surface area of the hull?
A) It remains the same
B) It decreases, reducing viscous drag
C) It increases, resulting in greater viscous drag
D) It becomes aerodynamic, reducing drag",C
"The underwater portion of a heeled hull is usually:
A) More symmetric
B) Less symmetric
C) Unchanged in symmetry
D) Perfectly balanced",B
"What type of resistance is created by the motion of a yacht in a seaway?
A) Viscous drag
B) Residuary resistance
C) Induced drag
D) Added resistance in waves (RAW)",D
"Which resistance is too complex to be determined empirically given prior knowledge of hull geometry?
A) Viscous drag
B) Residuary resistance
C) Induced drag
D) Heel induced drag",B
"What alters the free stream velocity in the case of induced drag?
A) Heeling
B) Downwash
C) Wave-making
D) Eddy formation",B
"The increase in resistance due to induced drag has a component in the direction of:
A) The downwash
B) The free stream
C) The lift
D) The heel",B
"What primarily affects the residuary resistance when a yacht heels?
A) Changes in the beam to draft ratio
B) Decrease in wetted surface area
C) Increase in aerodynamic efficiency
D) Reduction in overall yacht weight",A
