Question,Answer
"The reason for putting offensive players on defence in junior hockey is because defencemen _____.
A) score more goals
B) have more time on the ice
C) are less prone to injury
D) receive higher salaries",B
"At the 2018 Winter Games, the women's final between the USA and Canada went into a shootout after a scoreless 20-minute overtime. Who scored the winning goal for the USA?
A) Hilary Knight
B) Amanda Kessel
C) Jocelyne Lamoureux-Davidson
D) Meghan Duggan",C
"In the men's final at the 2018 Winter Olympics, which player scored the game-winning goal for the Olympic Athletes from Russia?
A) Pavel Datsyuk
B) Ilya Kovalchuk
C) Kirill Kaprizov
D) Nikita Gusev",C
"What is the overtime procedure for gold-medal games in the Olympics starting from 2022?
A) Continuous 20-minute 5-on-5 periods
B) Multiple 20-minute 3-on-3 periods
C) Single 20-minute 4-on-4 period
D) Shootout after the first overtime period",B
"During the GET-ligaen game on 12 March 2017, how long was the game-winning goal scored into the overtime period?
A) 157:14
B) 116:30
C) 151:42
D) 17:14",D
"Which team won the longest recorded NHL game that took place on 23 March 1936?
A) Detroit Red Wings
B) Montreal Maroons
C) Boston Bruins
D) Toronto Maple Leafs",A
"In the 2015 Hockey East men's first round, which team emerged victorious after quintuple overtime?
A) UMass
B) Notre Dame
C) Yale University
D) Quinnipiac University",A
"Which women's collegiate team won in a quintuple overtime game on February 22, 2020?
A) Saint Anselm
B) Franklin Pierce
C) Union College
D) Boston College",A
"What change was made to the Ohio High School Athletic Association's overtime rules after the 2014 state championship game?
A) No overtimes allowed; games end in a tie
B) Limit of five overtime periods
C) Unlimited overtimes with 5-on-5 play
D) Immediate shootout after regulation time",B
"What format is used for play starting on the 2nd overtime period in Ohio High School tournaments since 2015?
A) 5-on-5
B) 4-on-4
C) 3-on-3
D) 6-on-6",B
"If all overtime periods are played without a winner in Ohio High School tournaments, what is the next step to determine the winner?
A) Coin toss
B) Sudden death period
C) 3-player shootout
D) Goalkeeper duel",C
"How many scoreless five-minute overtime periods were played in the 1977 North Dakota state high school hockey championship game before it was stopped?
A) Seven
B) Eight
C) Five
D) Six",B
"What was the final result of the 1977 North Dakota state high school hockey championship game?
A) Grand Forks Central won
B) Grand Forks Red River won
C) The game ended in a tie
D) The teams were declared co-champions",D
"In the GET-ligaen game that featured the longest overtime, what was the total game length?
A) 217:14
B) 157:14
C) 116:30
D) 151:42",A
"What was the unique starting method used in a game played on Christmas Day 1841?
A) The ball was ""thrown up"" by a neutral official
B) The ball was placed in the middle and a pistol was fired
C) A ""bully"" was formed in the middle of the field
D) The players would contest for possession as the ball descended",B
"In ice hockey, how must the puck cross the goal line to score a goal?
A) It must be kicked over the line
B) It must be put completely over the line
C) It must be thrown over the line
D) It must be carried over the line by a player",B
"What is NOT allowed when scoring a goal in ice hockey?
A) Deflecting the puck off an offensive player's skate
B) Kicking the puck into the goal
C) Bouncing the puck off a defensive player's body
D) Batted in with an offensive player's stick",B
"What are the dimensions of the goal structure in ice hockey?
A) 5 feet tall and 7 feet wide
B) 4 feet tall and 6 feet wide
C) 3 feet tall and 5 feet wide
D) 6 feet tall and 8 feet wide",B
"How is the goal structure secured to the ice surface in higher levels of play?
A) With permanent bolts
B) With heavy weights
C) With flexible pegs
D) It is not secured and can be moved freely",C
"Where is the goal placed in relation to the playing surface?
A) Outside the playing surface
B) Within the playing surface
C) Directly on the center line
D) At the corners of the playing surface",B
"On which date did Queen Elizabeth II drop the ceremonial first puck at the National Hockey League exhibition game between the Vancouver Canucks and San Jose Sharks?
A) October 6, 2001
B) October 6, 2002
C) October 6, 2003
D) October 6, 2004",B
"Who accompanied Texas Governor Rick Perry in dropping the first puck at the 2007 NHL All-Star game?
A) Sidney Crosby
B) Mike Modano
C) Wayne Gretzky
D) Mario Lemieux",B
"Which state governor dropped the ceremonial first puck when the Anaheim Ducks hosted the Ottawa Senators on May 27, 2007?
A) Texas Governor Rick Perry
B) California Governor Arnold Schwarzenegger
C) New York Governor Andrew Cuomo
D) Florida Governor Rick Scott",B
"Who performed the ceremonial first puck drop at a New York Rangers game on October 4, 2007?
A) Mark Messier
B) Brian Leetch
C) Wayne Gretzky
D) Brett Hull",B
"Sarah Palin, known as a ""hockey mom,"" dropped the ceremonial first puck at which team's game on October 11, 2008?
A) Philadelphia Flyers
B) New York Rangers
C) St. Louis Blues
D) Los Angeles Kings",A
"What was the special occasion on which Colin Powell dropped the ceremonial first puck at a New York Islanders game on November 11, 2008?
A) Independence Day
B) Military Appreciation Day and Veterans Day
C) Memorial Day
D) Presidents' Day",B
"On January 21, 2008, Colin Powell dropped the ceremonial first puck for the New York Islanders in honor of which significant day?
A) Veterans Day
B) Presidents' Day
C) Martin Luther King Day
D) Independence Day",C
"Where was the game held when Queen Elizabeth II dropped the ceremonial first puck in 2002?
A) Madison Square Garden
B) General Motors Place
C) Scotiabank Saddledome
D) Rogers Arena",B
"What is the capacity of the crowd that witnessed Queen Elizabeth II drop the ceremonial first puck in 2002?
A) 15,000
B) 16,000
C) 17,000
D) 18,000",D
"According to the Montreal Gazette of March 4, 1875, what was the shape of the early hockey object used before it was referred to as a ""puck""?
A) A flat, triangular piece of wood
B) A flat, circular piece of wood
C) A round, metallic ball
D) A stubby, cylindrical object",B
"On what date did the Montreal Gazette first use the term ""puck"" to refer to the hockey object?
A) January 1, 1875
B) February 7, 1876
C) March 4, 1875
D) December 31, 1875",B
"The early form of hockey played on ice since at least 1825 was said to resemble which other sport?
A) Soccer
B) Field hockey
C) Lacrosse
D) Curling",B
"Which of the following terms best describes a shot in hockey that is made just before the game or period timer expires?
A) Power play
B) Buzzer beater
C) Hat trick
D) Breakaway",B
"In the 2016 NCAA tournament, which team was defeated by Northern Iowa's half-court buzzer beater?
A) Texas Longhorns
B) Michigan State Spartans
C) Syracuse Orange
D) Virginia Cavaliers",A
"In ice hockey, what is the minimum amount of time the puck must completely cross the goal line for a ""buzzer beater"" goal to count?
A) At exactly 0.0 seconds
B) With 0.1 seconds or more remaining
C) Before the green goal light comes on
D) After the period has expired",B
"What happens if the puck crosses the goal line after the green goal light comes on at the end of a period in ice hockey?
A) The goal is allowed
B) The goal is disallowed
C) The game goes into overtime
D) The period is extended",B
"In ice hockey, what indicates the exact moment a period expires, potentially disallowing a goal?
A) The puck crosses the goal line
B) The clock shows 0.1 seconds remaining
C) The green goal light comes on
D) The buzzer sounds",C
"In the sport of hockey, what term is used to describe the situation when one team has more players on the ice due to a penalty incurred by the opposing team?
A) Offside play
B) Power play
C) Free play
D) Advantage play",B
"A ""power play"" in hockey occurs as a result of what?
A) A scheduled timeout
B) A successful goal
C) A rule violation by the opposing team
D) The start of a new period",C
"When is a team considered to be on a power play?
A) When the opposing team has more players on the ice
B) When at least one opposing player is serving a penalty and they have a numerical advantage
C) When both teams have the same number of players on the ice
D) When a player scores a goal",B
"How many players per side may serve in the penalty box without substitutions being permitted?
A) One
B) Two
C) Three
D) Four",B
"What types of penalties can result in a power play for the non-offending team?
A) Minor and double-minor
B) Minor, double-minor, and major
C) Major and match
D) Minor and misconduct",B
"What happens if a goaltender commits a penalty?
A) The goaltender serves the penalty
B) The game is paused
C) Another player serves the penalty
D) The team plays without a goaltender",C
"When does a power play resulting from a minor penalty end?
A) After two minutes
B) When the penalized player returns
C) If the team with more players on the ice scores
D) At the end of the period",C
"How is a double-minor penalty treated in terms of power play?
A) As two consecutive major penalties
B) As two consecutive minor penalties
C) As a single four-minute penalty
D) As a major penalty",B
"What happens if a team scores during the first part of a double-minor penalty?
A) The power play ends
B) The second minor penalty starts
C) The game is paused
D) The first minor penalty ends",D
"When does a major penalty end?
A) After five minutes
B) If the team on the power play scores
C) At the end of the game
D) Both A and C",D
"What is the result of a match penalty?
A) A five-minute power play
B) Ejection from the game
C) A penalty shot
D) A minor penalty",B
"What happens to a power play at the end of a regulation period?
A) It ends
B) It continues into the following period
C) The penalized player returns
D) It restarts in the following period",B
"Do ""misconduct"" penalties result in power plays?
A) Yes, always
B) No, but they can be assessed with other penalties that do
C) Yes, but only in overtime
D) No, never",B
"How many skaters must a team always have on the ice, according to special rules?
A) Two
B) Three
C) Four
D) Five",B
"What happens if a team on the power play scores prior to the expiration of the first penalized player's time?
A) All penalties are canceled
B) The first penalized player may leave the box
C) The power play ends
D) The second penalized player's time starts",B
"What is a goal scored by the short-handed team during a power play called?
A) A power play goal
B) An equalizer
C) A short-handed goal
D) A penalty goal",C
"What happens if a team kills a penalty?
A) They receive a point
B) The penalized player returns
C) They are awarded a power play
D) The penalty is considered successfully defended",D
"Is icing called during a power play when the shorthanded team launches the puck?
A) Yes, always
B) No, unless in U.S. youth hockey
C) Yes, but only in professional leagues
D) No, never",B
"How does the NHL format overtime with regards to the power play?
A) 4-on-4
B) 5-on-5
C) 3-on-3
D) 2-on-2",C
"What happens if a team is already on a power play when regulation play ends?
A) They lose the power play
B) The power play continues with the same number of skaters
C) They start overtime with more than three skaters
D) The penalized player's time is reset",C
"What is the maximum number of skaters a team on a power play can have during overtime?
A) Three
B) Four
C) Five
D) Six",C
"If a player is penalized during overtime, how many extra skaters is the non-penalized team allowed?
A) One
B) Two
C) Three
D) None",A
"What is the duration of a minor penalty?
A) One minute
B) Two minutes
C) Three minutes
D) Four minutes",B
"Can a team substitute a player serving a ""game misconduct"" penalty?
A) Yes, immediately
B) No, not until the penalty ends
C) Yes, but only after a goal is scored
D) Yes, substitutions are allowed",D
"What is the consequence of a match penalty for the offending player?
A) A two-minute suspension
B) Ejection and possible further suspensions
C) A five-minute major penalty
D) Immediate substitution",B
"How are penalties served when three players on the same team receive them simultaneously?
A) All at once
B) One after another
C) The third player can be substituted
D) The game is paused",B
"What does ""converting the power play"" mean?
A) Changing the penalty type
B) Scoring a goal during the power play
C) Successfully defending against a power play
D) Switching to a more aggressive strategy",B
"What is the advantage of scoring a short-handed goal?
A) It ends the power play
B) It counts for two goals
C) It does not affect the power play
D) It reduces the penalty time",C
"What happens if a team on a power play scores in the last two minutes of a double-minor penalty?
A) The power play continues
B) The first minor penalty is reinstated
C) The power play ends
D) The second minor penalty time is halved",C
"What is the minimum number of skaters a team can have during a power play in overtime?
A) Two
B) Three
C) Four
D) Five",B
"In what situation is icing enforced in U.S. youth hockey?
A) During power plays
B) When the team is short-handed
C) At all times, including power plays
D) Only during regular play",C
"What is the purpose of the special rules for serving simultaneous penalties?
A) To allow for faster gameplay
B) To ensure all penalties are fully served
C) To give the power play team an advantage
D) To reduce the number of players on the ice",B
"What term is commonly used to describe the state of advantage for the unpenalized team during a temporary numerical advantage in players?
A) Offside play
B) Power play
C) Penalty kill
D) Breakaway",B
"During a power play in hockey, what is the primary reason for one team having more players on the ice?
A) A scheduled rotation
B) A rules infraction by the opposing team
C) A timeout called by the coach
D) An injury to a player on the opposing team",B
"What is likely to change when a team is on the power play due to the opposing team's rules infraction?
A) The duration of the game
B) The size of the field of play
C) The tactics and strategies employed by the team
D) The number of referees on the field",C
"Which player was listed as a notable pest by both Hockey Digest in 2001 and Sports Illustrated in 2009?
A) Bob Kelly
B) Matt Cooke
C) Darius Kasparaitis
D) Bill Lindsay",B
"Esa Tikkanen was recognized as a pest in the NHL by which two publications?
A) Hockey Digest and Sports Illustrated
B) Sports Illustrated and ESPN
C) Hockey Digest and The Hockey News
D) ESPN and The Hockey News",A
"Which of the following players was included in Sports Illustrated's 2009 list of ""Notable Pests of the NHL"" but not in Hockey Digest's 2001 list?
A) Jamal Mayers
B) Steve Staios
C) Claude Lemieux
D) Kris Draper",C
"In 2009, Sports Illustrated's list of ""Notable Pests of the NHL"" featured a player known for his controversial playing style and winning the Stanley Cup with the Colorado Avalanche. Who is this player?
A) Chris Neil
B) Jordin Tootoo
C) Claude Lemieux
D) Tiger Williams",C
"A pest in ice hockey is known for attempting to antagonize opponent players by various tactics. Which of the following is NOT a common tactic employed by pests?
A) Chirping
B) Slashing
C) Scoring goals
D) Hooking",C
"What is a tactic that pests use to draw a penalty against the opposition?
A) Goading opponents into a fight and then engaging
B) Goading opponents into a fight but then backing off
C) Scoring a goal to provoke the opponents
D) Always engaging in fights when provoked",B
"According to George McPhee, what characteristic do pests lack?
A) Speed
B) Courage
C) Intensity
D) Agility",B
"What is another term often used synonymously with the term ""pest"" in ice hockey?
A) Goalie
B) Enforcer
C) Agitator
D) Defender",C
"Pests in ice hockey may target their tactics against all of the following EXCEPT:
A) Opposing skaters
B) Opposing goaltenders
C) The audience
D) Referees",C
"What is the main intention behind the short bursts of intensity and speed displayed by pests?
A) To score goals
B) To create havoc
C) To block shots
D) To make saves",B
"In ice hockey, a complete forward line consists of a left wing, a _______, and a right wing.
A) Goalie
B) Defenseman
C) Center
D) Coach",C
"Typically, an NHL team dresses twelve forwards along four lines and three pairs of defensemen. How many players does this amount to in total?
A) 18 players
B) 20 players
C) 22 players
D) 24 players",B
"What is the term used for the group of forwards who play together during a game?
A) Squad
B) Line
C) Team
D) Unit",B
"When can players be substituted ""on the fly"" in ice hockey?
A) Only during stoppages
B) After a goal is scored
C) Even in the middle of play, following proper protocol
D) At the end of each period",C
"What is the maximum number of players on the ice for any given team at one time?
A) 5
B) 6
C) 7
D) 8",B
"In addition to ice hockey, which other sport allows for unlimited free substitution?
A) Soccer
B) Baseball
C) Basketball
D) Tennis",C
"How many active players are typically on an NHL team's roster on game day?
A) 18
B) 20
C) 23
D) 46",B
"What is the term for a pair of defensemen who play together?
A) Comrades
B) Partners
C) Allies
D) Companions",B
"Defensemen on a hockey team operate in ______ rather than trios.
A) singles
B) pairs
C) quartets
D) quintets",B
"The top pairing of defensemen on a hockey team usually consists of ______.
A) the two newest team members
B) the two players with the most penalties
C) the two strongest defenders on the team
D) the two fastest skaters",C
"In hockey, ""stay-at-home"" defenders typically play on the ______ pair.
A) first
B) second
C) third
D) fourth",C
"A penalty kill unit is composed of how many players when a team is shorthanded due to a penalty?
A) Two or three
B) Four or three
C) Five or four
D) Six or five",B
"What is the main objective of a penalty kill unit?
A) To score goals
B) To prevent the opposing team from scoring
C) To serve the penalty
D) To maintain puck possession",B
"During a power play, how many players are typically on the power play unit?
A) Three or two
B) Five or six
C) Five or four
D) Four or five",C
"What is the primary focus of a power play unit?
A) Defensive strategies
B) Offensive strategies
C) Player substitutions
D) Running down the clock",B
"What is the primary role of the first line in a hockey team?
A) Defensive play
B) Generating the bulk of the team's scoring
C) Winning faceoffs
D) Physical play",B
"How does the second line contribute to the team's performance?
A) By providing the highest number of minutes among forwards
B) By adding supplementary offense and contributing more two-way play
C) By reducing the opponent's scoring
D) By giving other players a chance to rest",B
"What is a common strategy for utilizing high-end players on the second line?
A) To give the first line players a chance to rest
B) To increase physical play on the ice
C) To spread scoring across the lineup
D) To focus solely on defensive play",C
"The third line is often referred to as the _______ line.
A) Energy
B) Scoring
C) Checking
D) Faceoff",C
"What is the main objective of the third line?
A) To generate the most offense
B) To physically wear down the opponent's top lines
C) To win faceoffs
D) To provide emotional boosts",B
"The fourth line is traditionally known for all except which of the following characteristics?
A) Limited scoring potential
B) Strong skating abilities
C) Playing the most minutes
D) Strong physical play",C
"What is the nickname given to the fourth line due to their role on the team?
A) The ""Scoring Line""
B) The ""Energy Line""
C) The ""Checking Line""
D) The ""Faceoff Line""",B
"What type of players typically play on the fourth line?
A) Offensive players
B) Pests and enforcers
C) Second-tier offensive players
D) Best offensive players",B
"How has the traditional role of the fourth line changed with the rise of analytics?
A) They now play longer shifts
B) They focus more on scoring
C) They are being replaced by more skilled players
D) They are no longer called the ""energy line""",C
"Which line is typically responsible for adding less offense but more defense than the other lines?
A) First line
B) Second line
C) Third line
D) Fourth line",C
"What is a unique attribute of centers who play on the fourth line?
A) They are usually high-end players
B) Their primary skill is winning faceoffs
C) They see the highest number of minutes
D) They are focused on generating offense",B
"What penalty is assessed for a team having more players on the ice than the rules allow?
A) Delay of game
B) Face-off violation
C) Too many men on the ice
D) Abuse of officials",C
"If a coach steps onto the ice during a period, what type of infraction is committed?
A) Stepping onto ice during period (Coach)
B) Leaving bench at end of period
C) Deliberate illegal substitution
D) Refusing to start play",A
"Which infraction is called when a player or coach throws objects onto the ice?
A) Interference from players’ or penalty bench
B) Throwing objects onto ice
C) Illegal substitution
D) Unsportsmanlike conduct",B
"Which of the following infractions in hockey is considered a major penalty due to the use of the stick in a thrusting motion toward an opponent's body?
A) Boarding
B) Slashing
C) Spearing
D) Hooking",C
"In the NHL and IIHF, which of the following is NOT recognized as a common penalty degree?
A) Minor penalty
B) Major penalty
C) Double minor penalty
D) Match penalty",C
"Which penalty degree is considered more severe than a major penalty but less severe than a match penalty?
A) Minor penalty
B) Misconduct penalty
C) Game misconduct penalty
D) Double minor penalty",B
"What does the acronym ""PIM"" stand for in the NHL statistics?
A) Points in Match
B) Penalties in Minutes
C) Players in Motion
D) Performance Index Measure",B
"Who holds the record for the most penalty minutes in a single NHL season?
A) Wayne Gretzky
B) Dave Schultz
C) Tiger Williams
D) Zdeno Chara",B
"How many penalty minutes did Dave Schultz accrue in the 1974–75 NHL season to set the record?
A) 372
B) 472
C) 572
D) 672",B
"As of 2022, with Zdeno Chara's retirement, how many active NHL players have more than 2,000 penalty minutes?
A) 0
B) 1
C) 2
D) 3",A
"During the game between the Ottawa Senators and Philadelphia Flyers on March 5, 2004, how many penalty minutes were handed out?
A) 219
B) 319
C) 419
D) 519",C
"In the NHL, a game misconduct penalty is statistically equivalent to how many penalty minutes?
A) 5 penalty minutes
B) 10 penalty minutes
C) 15 penalty minutes
D) 20 penalty minutes",B
"If a player receives multiple game misconducts in a single game, what is the immediate consequence?
A) Automatic multi-game suspension
B) Statistical increase in penalty minutes
C) Instant ejection from the league
D) A fine equivalent to the minutes",B
"During the pre-game warm-ups of the Avangard Omsk game against Vityaz Chekhov, what action by Darcy Verot sparked the massive brawl?
A) He scored a goal
B) He intentionally shot a puck at Lasse Kukkonen
C) He made a disrespectful gesture
D) He verbally taunted the opposing team",B
"What was the consequence for the game after the brawl that broke out in the Avangard Omsk game against Vityaz Chekhov?
A) The game continued after a delay
B) The game was suspended and later resumed
C) The game was suspended and not resumed
D) The game was immediately forfeited by both teams",C
"How many penalty minutes were incurred during the infamous game between Avangard Omsk and Vityaz Chekhov?
A) 505 penalty minutes
B) 606 penalty minutes
C) 707 penalty minutes
D) 808 penalty minutes",C
"What was the outcome of the game in terms of scoring, after the brawl and subsequent suspension of the game?
A) The game ended in a tie
B) Avangard Omsk won by default
C) Vityaz Chekhov won by default
D) The game was counted as a 5–0 defeat for both teams",D
"Following the brawl, what action did the Kontinental Hockey League take against the players involved?
A) All players received a warning
B) Some players were arrested by police
C) Players were given community service
D) Players were transferred to different teams",B
"What was the penalty for Avangard's Dmitry Vlasenkov after the brawl during the game against Vityaz Chekhov?
A) He was fined and suspended for 10 games
B) He was disqualified from the league
C) He was first to leave the bench during a fight, leading to his disqualification
D) He was made team captain as a reward for his behavior",C
"A match penalty in hockey results in the ejection of a player for which of the following reasons?
A) Scoring a goal
B) Deliberately injuring another player
C) Too many players on the ice
D) Delay of game",B
"Under NHL rules, which of the following actions automatically becomes a match penalty if an injury occurs?
A) High-sticking
B) Tripping
C) Butt-ending
D) Icing",C
"As per the 2023/24 IIHF rules, what is the consequence for kneeing and checking to the head or neck area if injuries occurred?
A) A minor penalty
B) A match penalty
C) A major penalty with a game misconduct
D) A warning",C
"What must NHL referees do for all match penalties?
A) Issue a fine
B) Use on-ice video review
C) Consult the team captain
D) Eject the team coach",B
"Who must serve the penalty if a goaltender receives a match penalty?
A) The goaltender must serve the penalty
B) The team captain
C) A substitute player
D) The coach",C
"In the NHL, a match penalty and a game misconduct are virtually identical except for what?
A) The duration of the penalty
B) The fine amount
C) The requirement for a hearing
D) The use of video review",B
"What is the minimum suspension for a player who receives a match penalty in the NHL?
A) Suspension for the next game
B) A two-minute penalty
C) A ten-minute penalty
D) A twenty-five-minute penalty",A
"In NCAA hockey, what is the result of a game disqualification penalty?
A) A fine
B) Automatic suspension for a number of games
C) A ten-minute penalty
D) A video review",B
"For statistical purposes, how many minutes is a match penalty counted as in the NHL?
A) Five minutes
B) Ten minutes
C) Twenty minutes
D) Twenty-five minutes",B
"Under IIHF rules, how many minutes is a match penalty counted as?
A) Five minutes
B) Ten minutes
C) Twenty minutes
D) Twenty-five minutes",D
"Match penalties can also be used in cases of severe unsportsmanlike conduct, which includes taunting that is offensive based on what?
A) Team affiliation
B) Race or sexual orientation
C) Playing style
D) Fan preference",B
"What happened during the game at Madison Square Garden on February 26, 2023?
A) A player scored a hat-trick
B) A player received a match penalty for spitting
C) The game was postponed
D) A new record was set",B
"What is the consequence for the team of the offending player who receives a match penalty?
A) The team receives a fine
B) The team must choose a substitute player to serve the penalty
C) The team is awarded a goal
D) The team receives a timeout",B
"If a goaltender is ejected due to a match penalty, what happens next?
A) The game is paused until a replacement arrives
B) The team may immediately insert a backup goaltender
C) The team plays without a goaltender
D) The game is forfeited",B
"What is the duration of the penalty that the substitute player serves when replacing an ejected player due to a match penalty?
A) A two-minute penalty
B) A five-minute penalty
C) A ten-minute penalty
D) A twenty-minute penalty",B
"What is the consequence for a player who commits a penalty in ice hockey?
A) The player receives a verbal warning.
B) The player is sent to the penalty box for a set number of minutes.
C) The player is immediately ejected from the game.
D) The player must pay a fine.",B
"What happens to the offending team's player count on the ice when a penalty is called?
A) The team can replace the player with another from the bench.
B) The team remains at full strength.
C) The team becomes short-handed.
D) The team gets an additional player from the opposing team.",C
"When a team is playing with one less player due to a penalty, what is this situation called?
A) Power play
B) Penalty kill
C) Offside play
D) Icing situation",B
"What term is used to describe the team that has more players on the ice during a penalty?
A) Full strength team
B) Penalty kill team
C) Power play team
D) Offside team",C
"Who is responsible for calling and enforcing penalties during a game?
A) The coach
B) The referee and sometimes the linesman
C) The team captain
D) The fans",B
"What does the acronym ""PIM"" stand for?
A) Powerplay in Minutes
B) Penalties in Minutes
C) Penalty Infraction Minutes
D) Players in Motion",C
"How is the statistic ""PIM"" spoken?
A) As the individual letters ""P-I-M""
B) As the phrase ""penalties in minutes""
C) As the single word ""pims""
D) It is never spoken aloud",C
"What is the duration a player must remain off the ice when given a misconduct penalty?
A) 5 minutes
B) 10 minutes
C) 15 minutes
D) 20 minutes",B
"Can a player who has received a misconduct penalty be substituted on the ice?
A) Yes, immediately
B) No, not at all
C) Yes, but only after the penalty expires
D) Yes, but only at the first stoppage in play after the penalty expires",A
"What is the common name for the combination of a two-minute minor penalty and a misconduct penalty?
A) Two-and-five
B) Five-and-ten
C) Two-and-ten
D) Minor-and-misconduct",C
"If a player incurs a minor penalty and a misconduct penalty, how many players will serve time in the penalty box?
A) One
B) Two
C) Three
D) None",B
"According to USA Hockey Rule 404(a), what happens when a player's misconduct penalty time has elapsed?
A) The player returns to the ice immediately
B) The player waits until the game ends
C) The player returns at the first stoppage in play
D) The player serves an additional five-minute penalty",C
"When a misconduct penalty is assessed along with a non-coincidental major penalty, how do most adult leagues handle the substitution?
A) The substitute must enter the penalty box immediately
B) The substitute can be deferred until the major penalty expires
C) No substitution is allowed
D) The team plays with an additional player",B
"In the event of a misconduct penalty, what is the team's playing situation?
A) The team plays with a two-man disadvantage
B) The team continues at full strength
C) The team plays with a one-man disadvantage
D) The game is paused until the penalty expires",C
"Under IIHF rules, what is the consequence for a player who receives a second misconduct penalty?
A) A two-minute minor penalty
B) A five-minute major penalty
C) A game misconduct penalty and ejection
D) A ten-minute gross misconduct penalty",C
"When does the team return to full strength after a player receives a minor and a misconduct penalty?
A) After the ten-minute misconduct penalty
B) After the two-minute minor penalty
C) At the first stoppage in play following both penalties
D) Only at the end of the period",B
"What is the primary reason misconduct penalties are called?
A) To penalize the team's score
B) To give the offending player a rest
C) To allow tempers to cool on the ice
D) To review the play for further penalties",C
"How are the times for a minor penalty and a misconduct penalty served when assessed together?
A) Sequentially
B) Concurrently
C) Alternately
D) At the referee's discretion",B
"What happens if a player receives a misconduct penalty during a fight?
A) They are immediately ejected from the game
B) They receive an additional minor penalty
C) They are given a chance to calm down during the ten minutes
D) Their team is given a power play",C
"Which of the following infractions will result in a match penalty for a goalkeeper?
A) Using his stick to block a shot
B) Using his blocking glove to the head or face of an opponent
C) Freezing the puck outside the crease
D) Skating beyond the center ice line",B
"If a player commits which of the following actions, they will be charged with a game misconduct penalty?
A) Tripping an opponent
B) Hair pulling
C) Offside
D) Icing the puck",B
"What is the penalty for a player who is found guilty of slewing-footing?
A) A two-minute minor penalty
B) A double minor penalty
C) A game misconduct penalty
D) A warning from the referee",C
"In most amateur hockey leagues, any head contact will result in what type of penalty?
A) A minor penalty
B) A major penalty
C) A penalty shot
D) A game misconduct penalty",A
"In the event of a player deliberately moving the goalposts during a game, what has the American Hockey League declared as the punishment?
A) A penalty shot
B) A game misconduct
C) A fine
D) A major penalty",B
"What action is prohibited in most adult social leagues and women's hockey leagues?
A) Slap shots
B) Body checking
C) Power plays
D) Face-offs",B
"What is the consequence of a player wearing tape on their hands during an altercation?
A) A verbal warning
B) A minor penalty
C) A match penalty
D) A game misconduct penalty",C
"Which of the following infractions would result in a minor penalty if a player intentionally uses their skate to trip an opponent?
A) Charging
B) Kneeing
C) Tripping
D) Slashing",C
"If a goalkeeper participates in the play beyond which specific line, they will receive a minor penalty?
A) The blue line
B) The goal line
C) The centre red line
D) The opposing team's goal line",C
"What minor penalty is assessed to a player who uses their elbow to impede an opponent?
A) Elbowing
B) High-sticking
C) Holding
D) Cross-checking",A
"If a minor or double-minor penalty and a major or match penalty are assessed simultaneously during the final five minutes of regulation time, what happens to the minor penalty?
A) It is served in full alongside the major penalty.
B) It is cancelled and its time subtracted from the major penalty.
C) It is doubled in duration.
D) It is ignored completely without any time subtraction.",B
