Question,Answer
"Who decides on questions that may arise during the fight?
A) The referee
B) The audience
C) Two judges chosen by the contestants
D) Jack Broughton himself",C
"What determines if a contestant is considered down?
A) If he is on his knees
B) If he is not standing upright
C) If he is outside the ring
D) If he asks for a break",A
"On what date were Jack Broughton's rules for boxing posted in his venue?
A) July 16, 1743
B) August 16, 1743
C) September 16, 1743
D) October 16, 1743",B
"What happens if the two judges chosen by the contestants cannot agree on a decision?
A) The fight is stopped
B) A third party is chosen to decide
C) The audience votes
D) The contestants settle it themselves",B
"What is forbidden to grab during a bout according to Broughton's rules?
A) The opponent's arm
B) The opponent's leg
C) The opponent's hair
D) The opponent's neck",B
"Where must the contestants and their ""seconds"" be placed at the beginning of the fight?
A) In opposite corners of the ring
B) Outside the ring
C) Face to face in the one-yard square
D) Back to back in the center of the ring",C
"What is the rule regarding private agreements about the distribution of prize money?
A) They are encouraged
B) They take precedence over public distribution
C) They are forbidden
D) They are allowed but do not affect the public distribution",D
"In combat sports such as boxing, the main event usually takes place as the ______ match of a title-match-system sporting event.
A) initial
B) final
C) middle
D) preliminary",B
"In the context of boxing, what is the main event generally known for?
A) Being an early bout with little significance
B) Serving as the most prestigious match on the card
C) Featuring the least experienced fighters
D) Having no special promotion behind it",B
"When multiple matches of high importance are featured on a boxing card, this can be promoted as a:
A) Single main event
B) Double main event
C) Triple main event
D) Preliminary event",B
"The purpose of having multiple main events at intervals throughout a boxing card is to:
A) Reduce the number of fights
B) Increase ticket prices
C) Sustain spectator interest for its duration
D) Shorten the overall event time",C
"In boxing and mixed martial arts, supercards are ________ compared to professional wrestling.
A) more common
B) less common
C) equally as common
D) non-existent",B
"The undercard of a boxing event typically consists of how many rounds for entry-level boxers making professional debuts?
A) Four rounds
B) Six rounds
C) Eight rounds
D) Ten rounds",A
"In boxing, an undercard match for boxers at the intermediate level is usually given how many rounds?
A) Four rounds
B) Six to eight rounds
C) Ten rounds
D) Twelve rounds",B
"If an undercard match in boxing is a championship match for a less popular weight class, it is scheduled for how many rounds?
A) Six rounds
B) Eight rounds
C) Ten rounds
D) Twelve rounds",D
"What is the purpose of the undercard in a boxing event?
A) To ensure the main event lasts longer
B) To provide value if the main event ends quickly
C) To delay the start of the main event
D) To showcase celebrity appearances",B
"What is the typical duration of an undercard match in boxing for advanced level boxers not participating in a championship match?
A) Four rounds
B) Six rounds
C) Eight rounds
D) Ten rounds",D
"Undercard matches in boxing are intended to feature which types of fighters?
A) Only the most popular and well-known fighters
B) Fighters not as well-known as those in the main event
C) Retired fighters making a comeback
D) Celebrity guest fighters",B
"What is the term used to describe the list of matches taking place in a title match combat-sport event?
A) Roster
B) Card
C) Schedule
D) Lineup",B
"The undercard of a combat-sport event is usually divided into which two categories?
A) Upper and Lower
B) Main and Secondary
C) Midcard and Lower card
D) Preliminary and Final",C
"In boxing, what term is used when a fight is stopped due to a headbutt?
A) Technical knockout
B) Technical draw
C) Technical decision
D) Disqualification",C
"Who is the only person that can decide if a cut was caused by a punch or a head collision in boxing?
A) The ringside physician
B) The fighter's coach
C) The referee
D) The judges",C
"What is the consequence of an intentional headbutt in boxing?
A) A warning
B) A point deduction
C) A technical draw
D) Disqualification of the offender",D
"If a fight is stopped due to a cut and the referee decides it was caused by an unintentional headbutt, what happens if the fight has gone the required distance?
A) The fighter behind on points wins
B) The fight is declared a technical draw
C) The judges' scorecards decide the winner
D) The fighter with the cut loses by default",C
"What is the minimum round requirement by some federations for a fight to be won by technical decision?
A) Second round
B) Third round
C) Fourth round
D) Fifth round",C
"In championship fights, after how many rounds can a fighter be declared a winner by technical decision?
A) After one-third of the rounds
B) After half of the rounds
C) After two-thirds of the rounds
D) After all rounds are completed",B
"What was unique about the fights between Daniel Santos and Antonio Margarito?
A) Both were disqualified
B) Both ended in the first round
C) Both ended in technical decisions
D) Both were for the same title",C
"What was the outcome of the first fight between Daniel Santos and Antonio Margarito?
A) Santos won by knockout
B) Margarito won by decision
C) The fight was declared a draw
D) The fight was stopped and no winner was declared",C
"How was the rematch between Daniel Santos and Antonio Margarito decided?
A) By unanimous decision
B) By split technical decision
C) By majority decision
D) By a knockout",B
"What was controversial about Julio César Chávez's technical decision win in May 1994?
A) The fight was stopped too early
B) The media and public disagreed with the judges
C) Chávez was disqualified after the decision
D) The fight was declared a no contest",B
"Which boxing magazine criticized the judges, particularly Ray Solis, for their scoring in the Chávez vs. Randall fight?
A) Boxing Illustrated
B) The Ring
C) Fight News
D) Boxing Weekly",B
"What must the referee do if a fighter is cut during a boxing match?
A) Immediately stop the fight
B) Consult the ringside physician as needed
C) Award the fight to the opponent
D) Ignore the cut unless it is severe",B
"If a cut is caused by a punch, what is the likely outcome of the fight?
A) The injured fighter wins by default
B) The fight continues until the end of the round
C) The other boxer wins by technical knockout
D) The round is restarted",C
"What is the usual requirement for a fight to be won or lost by technical decisions in most countries?
A) At least three rounds completed
B) At least four rounds or the halfway point completed
C) At least two rounds completed
D) Completion of the first round",B
"What happens if a fight is stopped due to a headbutt and the required distance has not been met?
A) The fighter with fewer fouls wins
B) The fight is automatically declared a technical draw
C) A rematch is scheduled
D) The judges decide the winner based on the current score",B
"What was the result of the first bout between Daniel Santos and Antonio Margarito?
A) Santos won by a ten-round split technical decision
B) Margarito won by disqualification
C) The fight was declared a draw
D) The fight was stopped and no winner was declared",C
"A split decision in boxing is characterized by how many judges scoring in favor of one competitor, while the remaining judge scores for the other competitor?
A) One judge for each competitor and one tie
B) Two judges for one competitor and one for the other
C) All three judges for one competitor
D) Two judges for each competitor and one tie",B
"How does a majority decision differ from a split decision?
A) A majority decision has a greater margin of victory.
B) A majority decision has a smaller margin of victory.
C) A majority decision results in a rematch.
D) A majority decision has all judges scoring for the same competitor.",A
"In the event of a tie, how do the judges' scores typically align?
A) All judges score the contest a draw.
B) Two judges score for one competitor, and one scores a draw.
C) One judge scores for each competitor, and one scores a draw.
D) One judge scores a draw, and the other two score for opposite competitors.",C
"What is the official result when the judges' final decision is a tie?
A) A split decision
B) A majority decision
C) A split draw
D) A unanimous draw",C
"What is often the outcome when a split decision occurs in high-profile or title fights?
A) The match is immediately disqualified.
B) The victor is stripped of the title.
C) The victor may be encouraged or pressured to grant a rematch.
D) The loser retires from boxing.",C
"What is the common reaction to a split decision due to its lack of unanimity?
A) Celebration
B) Controversy
C) Indifference
D) Immediate rematch",B
"What is the commonality between a split decision and a majority decision regarding the official result?
A) The official result is different.
B) The official result is a draw.
C) The official result remains the same.
D) The official result is decided by the referee.",C
"What is the primary purpose of a check hook in boxing?
A) To knock out the opponent
B) To prevent aggressive boxers from lunging in
C) To win a boxing match by points
D) To intimidate the opponent before the fight begins",B
"The check hook consists of how many parts?
A) One
B) Two
C) Three
D) Four",B
"What is the second part of a check hook primarily involving?
A) Jabbing
B) Footwork
C) Upper body movement
D) Blocking",B
"Who demonstrated a picture-perfect example of a check hook in a 2007 encounter?
A) Manny Pacquiao
B) Oscar De La Hoya
C) Floyd Mayweather Jr.
D) Mike Tyson",C
"Against whom did Floyd Mayweather Jr. successfully execute the check hook?
A) Juan Manuel Marquez
B) Ricky Hatton
C) Shane Mosley
D) Canelo Alvarez",B
"According to the London Prize Ring Rules, which of the following actions was prohibited during a boxing match?
A) Hitting an opponent with an open glove
B) Hitting a man while he is down
C) Wearing boxing gloves during the fight
D) Ducking below the waist to avoid punches",B
"The London Prize Ring Rules were first promulgated in which year?
A) 1743
B) 1838
C) 1853
D) 1867",B
"The London Prize Ring Rules were based on the rules drafted by which individual?
A) The Marquess of Queensberry
B) Jack Broughton
C) John L. Sullivan
D) Daniel Mendoza",B
"Which of the following was NOT one of the measures introduced by the London Prize Ring Rules?
A) Outlawing the use of resin in the hands
B) Allowing kicking the opponent
C) Banning biting during the match
D) Prohibiting holding the ropes",B
"If a fight was interrupted by external factors such as police interference, how would wagers be resolved?
A) The fighter in the lead would win
B) Wagers would be returned
C) The fight would continue later
D) Provisions were included to resolve wagers",D
"After being downed, a fighter had how many seconds to rest before returning to the ""scratch line""?
A) 10 seconds
B) 20 seconds
C) 30 seconds
D) 40 seconds",C
"How many additional seconds did a downed fighter have to ""come to scratch"" after the rest period?
A) Five seconds
B) Eight seconds
C) Ten seconds
D) Fifteen seconds",B
"What would happen if a fighter could not ""come to scratch""?
A) He would receive a warning
B) The round would be extended
C) He would be declared the loser
D) He would be given an extra chance",C
"Fights could end for all the following reasons EXCEPT:
A) Crowd riot
B) Police interference
C) Both fighters agreeing to a draw
D) A fighter scoring a knockout",D
"The boxing ring of 1853 was to be made on turf and measured how many feet square?
Choices:
A) Twenty
B) Twenty-four
C) Thirty
D) Thirty-six",B
"According to the 1853 rules, how high from the ground was the uppermost rope line of the ring?
Choices:
A) Two feet
B) Three feet
C) Four feet
D) Five feet",C
"How many seconds and bottle-holders is each combatant allowed to be attended by in the ring?
Choices:
A) One second and one bottle-holder
B) Two seconds and two bottle-holders
C) One second and two bottle-holders
D) Two seconds and one bottle-holder",A
"What is deemed foul according to the 1853 rules of boxing?
Choices:
A) A blow struck below the waistband
B) A blow to the shoulder
C) A punch to the arms
D) A jab to the face",A
"What action should be taken if a man steps outside the ring to avoid his antagonist?
Choices:
A) He receives a warning
B) He forfeits the battle
C) The round is restarted
D) He is given a count of ten",B
"John L. Sullivan won his last ""world"" championship under the London Prize Ring Rules in what year?
A) 1882
B) 1885
C) 1889
D) 1892",A
"Who did John L. Sullivan defeat to win the ""world"" championship under the London Prize Ring Rules in 1882?
A) Paddy Ryan
B) Jake Kilrain
C) Tom Sayers
D) Joe Goss",A
"In what year did John L. Sullivan defend his title under the London Prize Ring Rules for the last time?
A) 1882
B) 1885
C) 1889
D) 1892",C
"Who was America's last prize ring great, known for fighting under both sets of rules, with and without gloves?
A) ""Professor"" Mike Donovan
B) John ""Gentleman"" Jackson
C) John Camel Heenan
D) John L. Sullivan",D
"What is the main difference between a swing and a hook in boxing?
A) In a swing, the arm is usually more bent.
B) In a swing, the arm is usually more extended.
C) A swing is a type of jab.
D) A swing is delivered with the leg rather than the arm.",B
"When is a right hook typically used?
A) As a counter punch.
B) Only in defensive maneuvers.
C) Exclusively in the opening rounds.
D) As a jab replacement.",A
"Fighters in Bare Knuckle Fighting Championship are allowed to wrap and tape which parts of their hand?
A) Wrist, thumb, and fingers
B) Wrist, thumb, and mid-hand
C) Wrist, mid-hand, and knuckles
D) Thumb, mid-hand, and fingers",B
"What type of strikes are permitted in Bare Knuckle Fighting Championship?
A) Only punches with a closed fist
B) Punches and elbows
C) Kicks and punches
D) All types of strikes",A
"What is the allowed action for a fighter in the clinch?
A) Grappling to take down the opponent
B) Punching their way out with an open hand
C) Kicking the opponent
D) Applying submission holds",B
"How long does a knocked-down fighter have to return to their feet before the referee stops the fight?
A) 5 seconds
B) 8 seconds
C) 10 seconds
D) 12 seconds",C
"What is the consequence for hitting a downed fighter?
A) A warning is issued
B) A point is deducted
C) The fighter is disqualified
D) The round is restarted",C
"How long does a cutman have to stop the bleeding if a fighter is cut?
A) 20 seconds
B) 30 seconds
C) 45 seconds
D) 60 seconds",B
"What is the duration of each round in Bare Knuckle Fighting Championship?
A) 1 minute
B) 2 minutes
C) 3 minutes
D) 4 minutes",B
"What protective gear must all fighters wear?
A) Groin protector with a cup and mouthpiece
B) Headgear and shin guards
C) Chest protector and elbow pads
D) Knee braces and ankle wraps",A
"What is expected from all fighters in terms of effort and behavior?
A) 50% effort and basic sportsmanship
B) 75% effort and good sportsmanship
C) 100% effort and complete sportsmanship
D) Maximum effort and no sportsmanship required",C
"What indicates the beginning of a bout or round in Bare Knuckle Fighting Championship?
A) The bell rings
B) Fighters shake hands
C) The referee instructs fighters to ""knuckle up""
D) Fighters touch gloves",C
"On what date did bare-knuckle boxing legally return to the UK?
A) 29 June 2014
B) 29 June 2015
C) 29 June 2016
D) 29 June 2017",B
"According to modern rules, what is the count on any knockdown in the BKB?
A) 8-second count
B) 10-second count
C) 18-second count
D) 20-second count",C
"How long are the rounds in non-title fights for BKB and BYB Extreme?
A) 2 minutes
B) 3 minutes
C) 4 minutes
D) 5 minutes",B
"In modern bare-knuckle boxing, is there a three-knockdown rule?
A) Yes
B) No
C) Only in non-title fights
D) Only in title fights",B
"Can fighters be saved by the bell in most modern bare-knuckle promotions?
A) Yes
B) No
C) Only in the final round
D) Only in non-title fights",B
"What is one of the distinguishing characteristics of modern bare-knuckle boxing?
A) The use of gloves
B) The exclusion of punching in the clinch
C) The inclusion of punching in the clinch
D) The requirement of wearing shoes",C
"How many rounds are there in female fights in both BKB and BYB Extreme?
A) 3 rounds of 2 minutes
B) 5 rounds of 2 minutes
C) 5 rounds of 3 minutes
D) 7 rounds of 3 minutes",B
"Who became the first Scandinavian woman to compete professionally in bare-knuckle boxing?
A) Mathilda Wilson
B) Taylor Reeves
C) Sarah Eriksson
D) Emma Johansson",A
"Which organization sanctioned and governed the UK's first legal female bare-knuckle fight in the modern era?
A) International Sport Kickboxing Association
B) Bare Knuckle Fighting Championship
C) Bare Fist Boxing Association
D) World Bareknuckle Boxing Commission",A
"What was the significant event that occurred in September 2022 regarding bare-knuckle boxing in the UK?
A) The founding of the International Sport Kickboxing Association
B) The first female bare-knuckle fight in the modern era
C) Bare Knuckle Fighting Championship acquiring Bare Fist Boxing Association
D) The introduction of a new 18-second knockdown count",C
"Under Broughton's rules, how long did a boxer have to face his opponent after going down?
A) 10 seconds
B) 20 seconds
C) 30 seconds
D) 60 seconds",C
"According to the London Prize Ring Rules, what was a boxer required to do 30 seconds after a round ended?
A) Shake hands with the opponent
B) Reach a mark in the centre of the ring unaided
C) Sit in his corner until the next round
D) Leave the ring",B
"What was the size of the ring as per the London Prize Ring Rules?
A) 20 feet square
B) 22 feet square
C) 24 feet square
D) 26 feet square",C
"Which of the following was NOT a foul according to the London Prize Ring Rules?
A) Kicking
B) Gouging
C) Elbowing
D) Biting",C
"Who was responsible for the creation of the Marquess of Queensberry Rules?
A) John Graham Chambers
B) John Sholto Douglas
C) Jack Broughton
D) The British Pugilists’ Protective Association",A
"In the Marquess of Queensberry Rules, what was the duration of a round?
A) Two minutes of fighting
B) Three minutes of fighting
C) Four minutes of fighting
D) Five minutes of fighting",B
"What new equipment became mandatory under the Marquess of Queensberry Rules?
A) Headgear
B) Padded gloves
C) Mouthguard
D) Shin guards",B
"Which rule introduced the concept of weight divisions in boxing?
A) Broughton Rules
B) London Prize Ring Rules
C) Marquess of Queensberry Rules
D) None of the above",C
"What was forbidden under Broughton's rules?
A) Hitting a downed opponent
B) Wearing gloves
C) Wrestling
D) Fighting for more than 30 minutes",A
"During which period were the London Prize Ring Rules revised?
A) 1743
B) 1838
C) 1853
D) 1867",C
"What became illegal under the Marquess of Queensberry Rules?
A) Hitting below the belt
B) Wrestling
C) Biting
D) All of the above",B
"Bare-knuckle boxing is a full-contact combat sport that is based on punching without any form of _______ on the hands.
A) gloves
B) padding
C) wraps
D) tape",B
"The _______ provided the foundation for bare-knuckle boxing rules during the 18th and 19th centuries.
A) Marquess of Queensberry Rules
B) London Prize Ring Rules
C) Broughton's Rules
D) Geneva Convention",B
"By the late 19th century, professional boxing began to move from bare-knuckle to using _______.
A) elbow pads
B) helmets
C) shin guards
D) boxing gloves",D
"Who held the last major world heavyweight championship in bare-knuckle boxing in 1889?
A) Muhammad Ali
B) Jack Dempsey
C) John L. Sullivan
D) Rocky Marciano",C
"Which magazine was recognized for sanctioning the world championship titles in bare-knuckle boxing?
A) The Ring
B) Sports Illustrated
C) American National Police Gazette
D) ESPN Magazine",C
"Who was the first English Heavyweight Bare-Knuckle Boxing Champion?
A) Tom Pipes
B) George Taylor
C) Jack Broughton
D) James Figg",D
"Which boxer reclaimed the title of English Heavyweight Bare-Knuckle Champion in 1827 after losing it earlier?
A) Tom Cannon
B) Jem Ward
C) Peter Crawley
D) Tom Cribb",B
"Who held the English Heavyweight Bare-Knuckle Boxing Champion title from 1808 to 1822, marking one of the longest reigns in the list?
A) Tom Cribb
B) Tom Spring
C) Jem Belcher
D) John Gully",A
"In what year did Tom King become the English Heavyweight Bare-Knuckle Boxing Champion?
A) 1860
B) 1861
C) 1862
D) 1863",C
"Which boxer had two separate reigns as the English Heavyweight Bare-Knuckle Boxing Champion, first from 1861-1862 and then from 1866-1871?
A) Sam Hurst
B) Tom King
C) Jem Mace
D) Joe Wormald",C
"Who is recognized as the first bare-knuckle champion of England?
A) John Gully
B) Tom Cribb
C) James Figg
D) Jem Mace",C
"In what year did James Figg claim the title of bare-knuckle champion of England?
A) 1681
B) 1719
C) 1730
D) 1855",B
"The first newspaper report of a boxing match in England mentioned a fight between the Duke's footman and whom?
A) A baker
B) A butcher
C) A blacksmith
D) A candlestick maker",B
"What was the duration of the longest bare-knuckle fight on record?
A) 17 rounds
B) 6 hours and 15 minutes
C) 35 years
D) 60 minutes",B
"Where was the longest bare-knuckle fight on record fought?
A) England
B) United States
C) Australia
D) Ireland",C
"Who had the longest professional career of any fighter in history?
A) Tom Sayers
B) Jem Mace
C) James Burke
D) John L. Sullivan",B
"When did Wyoming become the first US state to legalize professional bare-knuckle boxing?
A) 1889
B) 1909
C) 2018
D) 1855",C
"Which magazine was the chief sanctioning organization for bare-knuckle boxing before it was legalized in Wyoming?
A) Ring Magazine
B) National Police Gazette
C) Boxing Weekly
D) Fighters' Chronicle",B
"Who was known as ""the best at that exercise in England"" according to the Protestant Mercury in 1681?
A) The Duke's footman
B) A butcher
C) A baker
D) The Duke of Albemarle",B
"Who fought against James Kelly in the longest bare-knuckle fight listed?
A) Jonathan Smith
B) Daniel Mendoza
C) Tom Spring
D) Jem Ward",A
"Who was the opponent of John L. Sullivan in the last major bare-knuckle heavyweight world championship?
A) Tom Sharkey
B) Bob Fitzsimmons
C) Jake Kilrain
D) Nonpareil Dempsey",C
"Which publication details the history of prizefighting and Pierce Egan's influence on the sport?
A) The Brutal Life of Wales' Bare-Knuckle Boxing World Champion
B) Inside The World Of Bareknuckle Boxing
C) Writing the Prizefight: Pierce Egan's Boxiana World
D) Near the KNUCKLE",C
"Where was bare-knuckle boxing staged for the first time, as reported by BBC News?
A) Millennium Stadium
B) O2 Arena
C) Skydome
D) Madison Square Garden",B
"Which website is mentioned as a free information source for bare-knuckle boxing?
A) bbc.com
B) boxing-social.com
C) thefreelibrary.com
D) bareknuckleboxing.freeforums.net",D
"What is the title of the article that discusses the potential mainstream appeal of bare-knuckle boxing?
A) Can bare-knuckle boxing, stripped of its seediness and danger, go mainstream?
B) The brutal life of Wales' bare-knuckle boxing world champion who saw his Olympic dream crushed
C) Near the KNUCKLE; 3,000 fans turn up at skydome to witness a night of bloody battles
D) Inside The World Of Bareknuckle Boxing",A
"Mike Amoia is known to have strengthened his thump by dipping his hands in _______ for 13 minute intervals.
A) Water
B) Oil
C) Petrol
D) Vinegar",C
"The early account of boxing published by Sir Thomas Parkyns described techniques that are not recognized in boxing today, including all of the following EXCEPT:
A) Kicking
B) Headbutting
C) Eye-gouging
D) Jabbing",D
"According to the content, fights in the early days of boxing could end for any of the following reasons EXCEPT:
A) A man could not come to scratch
B) Both fighters agreed to a draw
C) A fighter landed a knockout punch
D) Police interference",C
"The traditional bare-knuckle boxing stance was designed to combat against:
A) Grappling and block punching
B) Kicking only
C) Fibbing
D) Eye-gouging",A
"Samuel Elias is credited with inventing which famous boxing punch?
A) The jab
B) The cross
C) The uppercut
D) The hook",C
"Clinching, known as ________, was a legal and used technique during Broughton's era.
A) Fibbing
B) Chancery
C) Purring
D) Outboxing",B
"Daniel Mendoza is known as the inventor of the _______ style of boxing.
A) Counterpuncher
B) Outboxer
C) Swarmer
D) Slugger",B
"Tom Spring is popular for popularizing the use of the:
A) Right cross
B) Left hook
C) Body shot
D) Overhand right",B
"Who succeeded John L. Sullivan as the United States Heavyweight Bare-knuckle Boxing Champion?
A) Joe Goss
B) Paddy Ryan
C) John Morrissey
D) There was no successor; John L. Sullivan was the last champion listed.",D
"Which boxer held the title of United States Heavyweight Bare-knuckle Boxing Champion immediately before Joe Goss?
A) Tom Allen (boxer)
B) Mike McCoole
C) Jimmy Elliott
D) Jem Mace",A
"What term is used in boxing to describe the situation when a boxer is given more than the allotted time to rise to their feet after being knocked down?
A) Quick count
B) Standard count
C) Long count
D) Speedy count",C
"During a boxing match, who is responsible for counting over a boxer who has been knocked down?
A) The coach
B) The referee
C) The audience
D) The timekeeper",B
"According to the Marquess of Queensberry Rules, a fighter has how many seconds to rise from a knockdown?
A) 8 seconds
B) 10 seconds
C) 12 seconds
D) 14 seconds",B
"How long did the count last when Billy Conn was counted out against Joe Louis?
A) 10.2 seconds
B) 11.3 seconds
C) 12.4 seconds
D) 13.5 seconds",C
"In Mike Tyson's fight with Douglas, Douglas received a ten count that lasted how many seconds?
A) 12 seconds
B) 13 seconds
C) 14 seconds
D) 15 seconds",C
"What is the ultimate authority on the duration of a ten count in boxing?
A) The official timekeeper
B) The ringside judge
C) The referee's count
D) The fighter's ability to rise",C
