Question,Answer
"During a gymnastics routine on the rings, what must the gymnast control?
A) Only the movement of the rings
B) Only their body movements
C) Both the movement of the rings and their body movements
D) The music accompanying their routine",C
"The rings in a gymnastics apparatus are hung from which type of frame?
A) Wooden
B) Plastic
C) Metal
D) Composite",C
"In a rings routine, gymnasts are required to perform a swing to a held handstand, which is an example of a __________.
A) Static strength hold
B) Swing element
C) Aerial dismount
D) Strength element",B
"The Iron Cross on the rings requires the gymnast to hold their arms out from the sides of the body for a minimum of __________ seconds.
A) One
B) Two
C) Three
D) Four",B
"A more experienced gymnast on the rings may perform multiple strength elements by __________.
A) Swinging into hold positions
B) Only performing aerial dismounts
C) Avoiding swing elements
D) Performing only one hold position",A
"The Maltese cross is a move where the gymnast holds their body __________.
A) Perpendicular to the ground at ring height
B) Parallel to the ground at ring height
C) In a vertical handstand
D) In an inverted vertical position",B
"In the Code of Points, elements on the rings are __________.
A) Optional for the gymnast to perform
B) Suggested guidelines
C) Regulated
D) Considered only for exhibition",C
"Giant swings in a ring routine are performed __________.
A) Only in the front direction
B) From a static hold position
C) From handstand to handstand in both front and back directions
D) Without returning to a handstand",C
"A gymnast performing an international level rings routine must include which of the following element groups?
A) Kip and swing elements & swings through or to handstand
B) Strength elements and hold elements
C) Swings to strength hold elements
D) All of the above",D
"The rings are an apparatus in artistic gymnastics traditionally used only by _______, due to its extreme upper body strength requirements.
A) both male and female gymnasts
B) male gymnasts
C) children
D) coaches",B
"Gymnasts often wear _______ while performing on the rings to help maintain a better grip.
A) special shoes
B) helmets
C) ring grips
D) protective eyewear",C
"A back lever is categorized as what value skill on the Code of Points?
A) A
B) B
C) C
D) D",A
"When performing a back lever, the gymnast faces towards the _______.
A) Ceiling
B) Wall
C) Floor
D) Audience",C
"What is required to maintain the horizontal position in a back lever?
A) Flexibility in the legs
B) Balance on the beam
C) Core tension
D) Rhythmical movement",C
"In artistic gymnastics, how many variations of a planche are officially accredited?
A) One
B) Two
C) Three
D) Four",B
"What is the minimum duration a planche must be held to be recognized in a gymnastics event?
A) One second
B) Two seconds
C) Three seconds
D) Four seconds",B
"On gymnastic rings, what is the skill rating for a straddle planche?
A) A move
B) B move
C) C move
D) D move",B
"Which muscle is primarily used when performing a planche?
A) Pectoralis major
B) Anterior deltoid
C) Biceps brachii
D) Latissimus dorsi",B
"In the typical training progression for a planche, which position comes immediately after the advanced frog stand?
A) Tuck planche
B) Advanced tuck planche
C) Straddle planche
D) Full planche",A
"On the floor exercise, what is the skill rating for a full planche?
A) A move
B) B move
C) C move
D) D move",B
"During the execution of all positions in the planche progression, the arms should be:
A) Bent at the elbows
B) Locked at all times
C) Alternating between bent and straight
D) Relaxed",B
"In the gymnastics move known as the planche, which muscle is primarily responsible for stabilizing the shoulder joint?
A) Bicep femoris
B) Deltoid
C) Pectoralis major
D) Gluteus maximus",B
"When performing a planche, which of the following muscles is not directly involved in maintaining the position?
A) Serratus anterior
B) Soleus
C) Biceps
D) Quadriceps",D
"Gymnastics is a sport that requires a lot of strength and flexibility, which can sometimes lead to injuries. Which of the following is NOT a common injury associated with gymnastics?
A) Torn ligaments/tendons in arms
B) Wrist injury
C) Shoulder injury
D) Ankle sprain",D
"In artistic gymnastics, what is the primary purpose of a springboard?
A) To provide stability during routines
B) To propel a gymnast further than a fixed platform
C) To serve as a landing platform
D) To measure the gymnast's jump height",B
"The springboard is an essential equipment piece in which of the following gymnastics events?
A) Floor exercise
B) Vault event
C) Rhythmic gymnastics
D) Trampoline",B
"How is the springboard commonly utilized in events other than the vault?
A) For dismounting from the apparatus
B) To start the event by springing onto the apparatus
C) As a tool for judges to score performances
D) To adjust the height of the apparatus",B
"What factor determines the number of springs in a springboard?
A) The height of the apparatus
B) The weight of the gymnast
C) The preference of the coach
D) The gymnast's personal choice",D
"Which of the following statements is true regarding the bridging exercise in gymnastics?
A) There is a single standard variation of the bridge that is universally agreed upon.
B) The bridging exercise is a singular movement with no variations.
C) The bridging exercise includes a wide range of variations and progressions.
D) The bridging exercise is not a common bodyweight exercise and thus has no variations.",C
"What does the statement about the bridging exercise imply about its practice in gymnastics?
A) Practitioners must adhere to a strict standard when performing the bridging exercise.
B) Gymnasts have the flexibility to choose from different variations of the bridging exercise.
C) There are no progressions available for the bridging exercise.
D) The bridging exercise is considered an advanced movement with no entry-level variations.",B
"The stand-to-stand bridge variation is considered to be one of the most advanced because it requires significant ________.
A) flexibility
B) strength
C) balance
D) coordination",B
"What is the automatic deduction for a fall in levels 1-10 according to the 2009 FIG Code of Points?
A) 0.1 points
B) 0.5 points
C) 1 full point
D) 0.3 points",B
"If a gymnast performs an ""empty"" swing, what is this in reference to?
A) A swing that leads into another skill
B) An extra swing that does not lead into another skill
C) A swing with poor form
D) A swing with a pause",B
"During the 2008 Olympics bars qualifications, Beth Tweddle incurred a deduction for what reason?
A) Falling from the high bar
B) Taking a step on the dismount
C) Hitting the low bar with her foot
D) Pausing during her routine",C
"According to the Fédération Internationale de Gymnastique (FIG), what is the standard height of the high bar in gymnastics?
A) 170 centimetres
B) 240 centimetres
C) 250 centimetres
D) 190 centimetres",C
"What is the specified diameter of the gymnastics bar as per the Apparatus Norms brochure by FIG?
A) 1.6 centimetres
B) 4 centimetres
C) 130 centimetres
D) 240 centimetres",B
"The diagonal distance between the two bars in gymnastics can vary. What is the maximum distance allowed as per FIG standards?
A) 130 centimetres
B) 190 centimetres
C) 250 centimetres
D) 170 centimetres",B
"According to the International Gymnastics Federation Apparatus Norms brochure, what must uneven bars used in international gymnastics competitions conform to?
A) National guidelines
B) Manufacturer's preferences
C) Athlete's personal choices
D) Guidelines and specifications set forth by the Federation",D
"Which of the following companies is NOT mentioned as a manufacturer of uneven bars for gymnastics?
A) AAI
B) Jannsen and Fritsen
C) Acromat
D) Gymnova",D
"What is the purpose of having a single bar or a set of uneven bars over a loose foam pit or soft mat in many gyms?
A) To increase the difficulty of training
B) To provide an additional level of safety for learning new skills
C) To comply with international competition standards
D) To reduce the cost of equipment maintenance",B
"The uneven bars in gymnastics were originally what type of apparatus?
A) Men's high bar
B) Women's balance beam
C) Men's parallel bars
D) Women's vault",C
"In the early 1950s, uneven bars routines primarily consisted of:
A) Complex release moves
B) Simple circles and static holds
C) Advanced transition elements
D) High-flying dismounts",B
"What significant change occurred to the uneven bars in the late 1960s/early 1970s?
A) They were removed from competitions
B) They were made from a different material
C) They were manufactured as a separate specific apparatus
D) They were painted in different colors",C
"The redesign of the uneven bars included all of the following EXCEPT:
A) Adjustable height settings
B) Tension cables for stability
C) Increased distance between bars
D) Larger circumference of the bars",D
"The Korbut Flip, a high bar salto release move, was first performed by:
A) Nadia Comăneci
B) Olga Korbut
C) Simone Biles
D) Svetlana Khorkina",B
"In the mid-1980s, why were the uneven bars moved even farther apart?
A) To accommodate static holds
B) To reduce the difficulty of routines
C) To allow for more swing and release moves
D) To make the routines shorter",C
"Which of the following elements from the 1950s and 60s is now completely obsolete in uneven bars routines?
A) Giant swing
B) Hecht dismount
C) Comaneci salto
D) Pak salto",B
"In USAG levels 1–5, what type of routines do gymnasts perform?
A) Optional routines
B) Compulsory routines
C) Custom routines
D) Improvised routines",B
"At what USAG level do gymnasts start using both the low and high bar?
A) Level 1
B) Level 2
C) Level 3
D) Level 4",D
"In levels 6 through Elite in USAG, gymnasts:
A) Perform set routines
B) Create their own routines within specific requirements
C) Only use the low bar
D) Only use the high bar",B
"Gymnastics Australia levels 1-6 have routines that are scored out of how many points?
A) 5
B) 10
C) 15
D) 20",B
"In Gymnastics Australia, from levels 7-10 and elite, gymnasts perform:
A) Compulsory routines
B) Optional routines with set guidelines
C) Routines without any requirements
D) Routines based on audience choice",B
"Which move was pioneered by Nadia Comăneci at the 1976 Olympic Games?
A) The Korbut Flip
B) The Comaneci salto
C) The Pak salto
D) The giant swing",B
"The giant swing was adopted into the women's Code of Points from which men's apparatus?
A) Parallel bars
B) Pommel horse
C) Rings
D) High bar",D
"Which of the following is NOT permitted under the current Code of Points for uneven bars?
A) Giant swing
B) Comaneci salto
C) Korbut Flip
D) Pak salto",C
"The Pak salto is an example of a:
A) Release move
B) Static hold
C) Transition element
D) Dismount",C
"The trend toward fluid motion in uneven bars routines began in which decade?
A) 1940s
B) 1950s
C) 1960s
D) 1970s",B
"In gymnastics, what is a routine generally composed of?
A) A set of skills each worth a particular value
B) A series of random movements
C) A fixed number of identical jumps
D) A single strength element repeated throughout",A
"In an international level routine on the uneven bars, which of the following is NOT a required element?
A) Flight element from high bar to low bar and vice versa
B) At least three different grips
C) Non-flight with a turn on the bar
D) Dismount",B
"What type of element is compulsory on the same bar during an international level uneven bars routine?
A) Close bar circle element
B) Flight element
C) Non-flight without a turn
D) A static hold",B
"What material is commonly used to coat the fiberglass bars in the uneven bars apparatus?
A) Metal
B) Plastic
C) Wood
D) Rubber",C
"What is the purpose of adding white chalk to the hands of a gymnast before performing on the uneven bars?
A) To mark the bars for scoring
B) To improve their grip on the bars
C) For aesthetic purposes
D) To protect the bars from damage",B
"The uneven bars are also known by which of the following abbreviations?
A) UB or AB
B) US or AS
C) UB or AC
D) UA or AB",A
"Why are the bars placed at different heights and widths in the uneven bars event?
A) To challenge the gymnast's strength
B) To provide aesthetic variety
C) To allow transitions from bar to bar
D) For safety reasons",C
"Gymnasts are permitted to use _______ or hand guards on bars level 4 through elite.
A) tape
B) gloves
C) wristbands
D) arm sleeves",A
"Coaches are NOT allowed to _______ once the gymnast's routine has started.
A) chalk the bars
B) physically interfere with the athlete
C) stand on the mat
D) catch the gymnast if she falls",B
"To begin their routines on the uneven bars, gymnasts may NOT be _______.
A) lifted
B) running
C) using a springboard
D) performing a difficult skill",A
"If a gymnast falls from the apparatus, she has _______ seconds to re-mount.
A) 10
B) 20
C) 30
D) 60",C
"During release moves and dismounts, the coach is permitted to _______.
A) leave the competition floor
B) physically assist the gymnast
C) stand on the mat
D) signal the judges",C
"In the event of a fall, if a springboard was used for the mount, the coach must _______.
A) leave it in place
B) use it to lift the gymnast
C) quickly remove it
D) adjust it for the next attempt",C
"If necessary, after a fall, a gymnast is allowed to _______ before remounting the apparatus.
A) change her leotard
B) readjust her grips or chalk her hands
C) consult with a judge
D) take a drink of water",B
"A coach is allowed to catch the gymnast or break her fall if she falls on _______.
A) a running mount
B) release moves and dismounts
C) the initial mount
D) a non-acrobatic skill",B
"Gymnasts may mount the uneven bars with either a _______ skill.
A) simple or a difficult
B) team-approved
C) judge-approved
D) coach-assisted",A
"Judges may give a ten-second warning if a gymnast does not return to the bars within the 30-second time limit, especially if _______.
A) the routine was incomplete
B) the gymnast took a hard fall
C) the coach requests it
D) the audience is loud",B
"According to the 2009-2012 Code of Points, which of the following elements is NOT likely to be found in the document?
A) Scoring guidelines for gymnastic routines
B) Description of the required apparatus for competitions
C) A glossary of uneven bars skills
D) Regulations for gymnastics attire during competitions",C
"Where can one find detailed explanations and animations of basic bars skills that may be beneficial for understanding gymnastics techniques?
A) The Complete Book of Gymnastics by David Hunn
B) Apparatus description at the FIG website
C) US Gym Net's glossary of uneven bars skills
D) Animations and explanations of basic bars skills",D
"According to FIG rules, which gender exclusively competes in rhythmic gymnastics?
A) Men
B) Women
C) Both men and women
D) None of the above",B
"How many separate routines are performed in rhythmic gymnastics, each using a different apparatus?
A) Three
B) Four
C) Five
D) Six",C
"Which of the following is NOT one of the apparatus used in rhythmic gymnastics routines?
A) Ball
B) Ribbon
C) Beam
D) Clubs",C
"In rhythmic gymnastics, group routines consist of how many gymnasts?
A) 3
B) 4
C) 5
D) 6",C
"What is the maximum score for a rhythmic gymnastics routine?
A) 20 points
B) 25 points
C) 30 points
D) 35 points",C
"The score for a rhythmic gymnastics routine is a combination of which of the following aspects?
A) Execution and synchronization
B) Artistry and difficulty
C) Flexibility and presentation
D) Stamina and balance",B
"In Artistic Gymnastics, men compete in how many events?
A) Four
B) Five
C) Six
D) Seven",C
"What is the deduction for a fall, on or off the event, in elite level gymnastics?
A) 0.50
B) 0.80
C) 1.00
D) 1.20",C
"As of the 2006 FIG point system, the execution score in Artistic Gymnastics is out of how many points?
A) 9.00
B) 10.00
C) 15.00
D) No limit",B
"The difficulty score in Artistic Gymnastics is based on:
A) The number of elements performed
B) The artistic quality of the performance
C) The time of the routine
D) The elements performed and their connections",D
"Connection bonuses in Artistic Gymnastics are most commonly affected by:
A) The order of the skills performed
B) Deviation between intended and actual difficulty scores
C) The costumes of the gymnasts
D) The music selection for the routine",B
"What happens to a gymnast's difficulty score if they fail to connect a skill meant to be connected to another?
A) It remains the same
B) It is automatically doubled
C) It is subject to change
D) It is reduced by half",C
"In the new code of points, what is the maximum score for difficulty?
A) 10.00
B) 15.00
C) There is no maximum
D) 20.00",C
"The ability to connect multiple flight elements is often hindered by:
A) The complexity of the routine
B) The first skill not being performed correctly
C) The length of the gymnast's performance
D) The choice of music",B
"As of the 2002 update, approximately how many men's rhythmic gymnasts were there in Japan?
A) 500
B) 750
C) 1000
D) 1500",C
"When were the technical rules for the Japanese version of men's rhythmic gymnastics established?
A) 1960s
B) 1970s
C) 1980s
D) 1990s",B
"On what type of floor is tumbling performed in the Japanese version of men's rhythmic gymnastics?
A) Hardwood floor
B) Spring floor
C) Foam floor
D) Carpeted floor",B
"Which country hosted the first edition of the Men's Rhythmic Gymnastics World Championship?
A) China
B) Spain
C) Japan
D) United States",C
"In Junior Olympic gymnastics, what is the initial start value for routines at Levels below Level 9, assuming all event requirements are met?
A) 9.0
B) 9.5
C) 10.0
D) 8.5",C
"At what Levels do gymnasts start with a score below 10.0 and must earn bonus points to increase their start value to a 10.0?
A) Levels 9 and 10, and NCAA
B) Levels 8 and 9
C) Levels 10 and 11
D) NCAA only",A
"What types of errors can lead to a deduction of .05-.1 from a gymnast's score?
A) Incorrect attire
B) Steps on landings or flexed feet
C) Being late to the competition
D) Forgetting the routine",B
"During a gymnastics routine, if a gymnast performs with flawless technique, what is the highest possible score they could achieve in Levels 9 and 10, and NCAA before any bonus points are added?
A) 9.5
B) 9.0
C) 10.0
D) Below 10.0",D
"When performing a vault, gymnasts are allowed to choose their starting position on the runway. What is the maximum length of the runway?
A) 15 meters
B) 20 meters
C) 25 meters
D) 30 meters",C
"In a gymnastics vault, what body movement is used to punch the vaulting platform?
A) Hip thrust
B) Arm swing
C) Shoulder movement
D) Knee bend",C
"The success of a vault is NOT dependent on which of the following factors?
A) The speed of the run
B) The color of the outfit
C) The power generated from the legs
D) The kinesthetic awareness in the air",B
"What is added to a vault in advanced gymnastics to increase its difficulty?
A) A longer runway
B) Multiple twists and somersaults
C) A higher springboard
D) A louder audience",B
"In acrobatic gymnastics, groups can consist of how many acrobats?
A) One or two
B) Two or three
C) Two, three, or four
D) Three or five",C
"What is NOT allowed in the music selection for acrobatic gymnastics routines?
A) Instrumental music
B) Music with lyrics
C) Music chosen by the athletes
D) Music with a clear rhythm",B
"Which of the following age categories is NOT recognized in international acrobatic gymnastics competitions?
A) 11–16
B) 12–18
C) 13–19
D) 14–20",D
"What additional routine is required for the 12–18, 13–19, and Senior age categories in acrobatic gymnastics?
A) Balance routine
B) Dynamic routine
C) Combined routine
D) Artistic routine",C
"How is the difficulty score calculated in acrobatic gymnastics?
A) It is a fixed score for each routine
B) It is the sum of the difficulty values divided by 100
C) It is given by the judges out of 10.00
D) It is the average score of all judges",B
"What is the maximum score for execution in acrobatic gymnastics for juniors?
A) 10.00
B) 20.00
C) 30.00
D) It is unlimited",B
"Which of the following is NOT a competitive event category in acrobatic gymnastics?
A) Mixed Groups
B) Women's Pairs
C) Men's Pairs
D) Women's Groups",A
"Since what year have the World Championships in acrobatic gymnastics been held?
A) 1964
B) 1974
C) 1984
D) 1994",B
"In the Senior FIG level for acrobatic gymnastics, the difficulty score is:
A) Capped at a certain value
B) Marked out of 30.00
C) Unlimited
D) Doubled for emphasis",C
"General gymnastics, also known as __________, enables people of all ages and abilities to participate in performance groups.
A) Gymnastics for All
B) Artistic Gymnastics
C) Rhythmic Gymnastics
D) Aerobic Gymnastics",A
"In what year was Gymnastics for All officially recognized as a Sport Program by the FIG?
A) 1978
B) 1984
C) 1990
D) 2001",B
"How many participants worldwide are now involved in Gymnastics for All programs?
A) 10 million
B) 20 million
C) 30 million
D) 40 million",C
"Since what year has the ""open-end"" scoring method been in place?
A) 2004
B) 2006
C) 2008
D) 2010",B
"How often is the Code of Points for scoring a routine's difficulty and execution revised?
A) Every year
B) Every two years
C) Every four years
D) Every Olympics year",C
"What are the composition requirements based on?
A) The type of routine
B) The apparatus used
C) The level of the gymnast
D) The preference of the judges",B
"Before the ""open-end"" scoring method was introduced, what was the possible maximum score for a routine?
A) 9.0
B) 9.5
C) 10.0
D) 10.5",C
"On the uneven bars, what is the material used to cover the bars to prevent them from breaking?
A) Metal
B) Pure wood
C) Fiberglass covered in wood laminate
D) Plastic",C
"How much can the height of the uneven bars be adjusted to suit individual gymnasts' needs?
A) 10 cm
B) 5 cm
C) 15 cm
D) Not adjustable",B
"What is NOT allowed to be changed for individual gymnasts in elite competition?
A) The material of the bars
B) The height of the bars
C) The distance between the bars
D) The timing of the routine",C
"What must movements pass through at the Elite level on the uneven bars?
A) A full twist
B) The handstand
C) A somersault
D) The dismount",B
"What do gymnasts often use to mount the uneven bars?
A) A ladder
B) A trampoline
C) A springboard or a small mat
D) A rope",C
"What are ""grips"" used for in gymnastics?
A) To secure the bars to the floor
B) To protect hands and improve performance
C) To connect the two uneven bars
D) To adjust the height of the bars",B
"During which Summer Olympics did women's artistic gymnastics include the team portable apparatus event?
A) 1928 and 1936
B) 1936 and 1948
C) 1952 and 1956
D) 1948 and 1952",C
"In the US, the Junior Olympic (JO) Program for women's gymnastics starts at level __ and progresses to level 10.
A) 1
B) 2
C) 3
D) 4",A
"The Junior Olympic (JO) Program for women's gymnastics is divided into two kinds of levels, Compulsory and Optional. Compulsory levels are:
A) Levels 1-3
B) Levels 1-5
C) Levels 6-8
D) Levels 6-10",B
"Which level in the Junior Olympic (JO) Program for women's gymnastics is generally considered Olympic level?
A) Level 9
B) Level 10
C) Elite
D) Level 6",C
"As of 2015, which country has adopted the women’s JO Program with some modifications for use in their Provinces and Territories?
A) United States
B) Canada
C) United Kingdom
D) Australia",B
"Gymnastics requires physical exercises that demand balance, strength, flexibility, agility, coordination, and _______?
A) Speed
B) Endurance
C) Precision
D) Strategy",B
"The ancient Greeks used gymnastics exercises as a method to improve skills for _______ and dismounting a horse.
A) Running
B) Mounting
C) Jumping
D) Racing",B
"In artistic gymnastics, which event is exclusive to women (WAG)?
A) Vault
B) Uneven bars
C) Rings
D) Pommel horse",B
"The Fédération Internationale de Gymnastique (FIG) governs how many sports, including gymnastics?
A) Six
B) Seven
C) Eight
D) Nine",C
"Which of the following disciplines is NOT currently recognized by the FIG?
A) Rhythmic gymnastics
B) Trampolining
C) Wheel gymnastics
D) Aerobic gymnastics",C
"Artistic Gymnastics (AG) for men (MAG) includes all of the following events EXCEPT:
A) Floor
B) Vault
C) Beam
D) Horizontal bar",C
"What is the diameter of the bar used in the horizontal bar event?
A) 2.0 cm
B) 2.5 cm
C) 2.8 cm
D) 3.0 cm",C
"What equipment is commonly used by gymnasts to maintain their grip on the horizontal bar?
A) Chalk
B) Leather grips
C) Gloves
D) Wristbands",B
"What is the purpose of using straps during horizontal bar training?
A) To increase grip strength
B) To enhance wrist support
C) To prevent falling off the bar while learning new skills
D) To improve the aesthetics of the performance",C
"In a horizontal bar routine, releasing the bar at the proper point after giants allows gymnasts to:
A) Reduce the risk of injury
B) Decrease the routine's degree of difficulty
C) Achieve enough height for spectacular dismounts
D) Shorten the duration of the routine",C
"Which gymnast is often considered the greatest male gymnast of all time?
A) Vitaly Scherbo
B) Alexei Nemov
C) Kohei Uchimura
D) Yuri Chechi",C
"Who was the first American male gymnast to win the Olympic all-around title?
A) Bart Conner
B) Paul Hamm
C) Li Xiaopeng
D) Sawao Kato",B
"Yuri Chechi is known by which nickname due to his success in the rings event?
A) The Sultan of Swing
B) The King of the Floor
C) The Lord of the Rings
D) The Master of the Mat",C
"Sawao Kato is recognized as one of the most successful athletes in the history of the Olympics from which country?
A) China
B) Russia
C) Japan
D) Italy",C
"During a men's parallel bars routine, gymnasts perform a series of movements which do NOT typically include:
A) Swings
B) Balances
C) Releases
D) Tumbles",D
"The height of the parallel bars in men's gymnastics is usually set to:
A) 1.5m
B) 2m
C) 2.5m
D) 3m",B
"Who was the first gymnast to score a perfect 10 in the Olympics?
A) Simone Biles
B) Nadia Comăneci
C) Olga Korbut
D) Mary Lou Retton",B
"Which gymnast is known as the ""Sparrow from Minsk""?
A) Svetlana Khorkina
B) Gabby Douglas
C) Olga Korbut
D) Aly Raisman",C
"Who was the first American woman to win an Olympic all-around title?
A) Simone Biles
B) Mary Lou Retton
C) Gabby Douglas
D) Aly Raisman",B
"Which American gymnast won the individual all-around champion at the 2012 Olympics?
A) Simone Biles
B) Mary Lou Retton
C) Gabby Douglas
D) Aly Raisman",C
"In which year was the ""team horizontal bar and parallel bar"" event included in the men's artistic gymnastics at the Summer Olympics?
A) 1896
B) 1904
C) 1912
D) 1924",A
"Which of the following events was introduced to the men's artistic gymnastics during the 1924 Summer Olympics?
A) Tumbling
B) Side horse vault
C) Combined
D) Triathlon",B
"In aerobic gymnastics, routines performed by individuals, pairs, trios, and groups are primarily judged on:
A) Acrobatic skills
B) Balance skills
C) Strength, flexibility, and aerobic fitness
D) Choreography complexity",C
"What is the required floor size for senior trios and mixed pairs routines in aerobic gymnastics since 2009?
A) 7x7m
B) 10x10m
C) 12x12m
D) 8x8m",B
"How long do routines generally last in aerobic gymnastics?
A) 30–60 seconds
B) 60–90 seconds
C) 90–120 seconds
D) 120–150 seconds",B
"Since what year have the World Championships for aerobic gymnastics been held?
A) 1985
B) 1990
C) 1995
D) 2000",C
"Gymnastics is considered one of the most dangerous sports, particularly for girls in what age range?
A) 5 to 10
B) 11 to 18
C) 19 to 25
D) 26 to 32",B
"Certain gymnastic movements that were once permitted in competitions are now ________ due to safety concerns.
A) encouraged
B) modified
C) banned
D) required",C
"Gymnasts are at particular risk of injuries to which two parts of the body?
A) Knee and ankle
B) Shoulder and elbow
C) Foot and wrist
D) Hip and back",C
"What type of training is recommended to help prevent injuries in gymnasts?
A) Flexibility training
B) Cardiovascular training
C) Strength training
D) Balance training",C
"TeamGym competitions are divided into how many sections?
A) Two
B) Three
C) Four
D) Five",B
"Which of the following is NOT a discipline in TeamGym competitions?
A) Floor
B) Tumbling
C) Trampette
D) Vault",D
"Since when have the European Championships for TeamGym been held?
A) 1996
B) 2000
C) 2010
D) 2012",C
"In double-mini trampoline, how many scoring moves are performed per routine?
A) One
B) Two
C) Three
D) Four",B
"How long is the routine performed on the balance beam?
A) 30-60 seconds
B) 60-75 seconds
C) 70-90 seconds
D) 100-120 seconds",C
"What is the width of the balance beam?
A) 5 centimetres (2.00 in)
B) 8.89 centimetres (3.50 in)
C) 10.16 centimetres (4.00 in)
D) 15.24 centimetres (6.00 in)",C
"The balance beam is raised from the ground to a height of:
A) 100 centimetres (3 ft 3 in)
B) 125 centimetres (4 ft 1 in)
C) 150 centimetres (4 ft 11 in)
D) 175 centimetres (5 ft 9 in)",B
"Which of the following elements is NOT mentioned as a part of the gymnast's routine on the balance beam?
A) Leaps
B) Acrobatic skills
C) Somersaults
D) Swings",D
"In ancient Greece, the original term for the practice of gymnastics comes from a Greek verb that translates as ""to train ______.""
A) with equipment
B) clothed
C) naked or nude
D) outdoors",C
"Gymnastics exercises in ancient Greece were documented by ______.
A) Aristotle
B) Plato
C) Socrates
D) Philostratus",D
"The German Friedrich Ludwig Jahn is credited with starting the German gymnastics movement and the invention of several gymnastics apparatuses in ______.
A) 1750
B) 1811
C) 1865
D) 1900",B
"The Federation of International Gymnastics (FIG) was founded in the city of ______ in 1881.
A) Paris
B) Liege
C) Berlin
D) Athens",B
"The first modern Olympic Games, which included men's gymnastics competition, took place in ______.
A) 1896
B) 1900
C) 1912
D) 1924",A
"The Women's League of Health and Beauty, a mass movement organization of women in gymnastics, was founded in London in ______.
A) 1920
B) 1930
C) 1940
D) 1950",B
"In 2006, a new points system for Artistic gymnastics was introduced with the A Score (or D score) being based on the top ______ high scoring elements in a routine (excluding Vault).
A) 5
B) 6
C) 7
D) 8",D
"The B Score (or E Score) in Artistic gymnastics is given for ______.
A) the difficulty of the routine
B) the creativity of the performance
C) how well the skills are performed
D) the complexity of the apparatus",C
"Don Francisco Amorós y Ondeano introduced educative gymnastics in France and was born in the city of ______.
A) Madrid
B) Valencia
C) Barcelona
D) Seville",B
"The first gymnasium in the United States was opened in 1825 at the Round Hill School located in ______.
A) Northampton, Massachusetts
B) New York, New York
C) Philadelphia, Pennsylvania
D) Richmond, Virginia",A
"The first women's Olympic competition in gymnastics was limited to synchronized calisthenics and track and field, which took place in the year ______.
A) 1912
B) 1924
C) 1928
D) 1932",C
"Soviet gymnasts set a precedent with highly disciplined and difficult performances around the time of ______.
A) 1910
B) 1920
C) 1930
D) 1940",C
"The modern format of Olympic Games apparatus and events for both men and women was standardized in ______.
A) 1950
B) 1954
C) 1958
D) 1960",B
"Television has helped to publicize and initiate a modern age of gymnastics starting approximately in the ______.
A) 1940s
B) 1950s
C) 1960s
D) 1970s",B
