Question,Answer
"After the initial Grand Prix test, how many competitors move on to perform the Grand Prix Special?
A) 13
B) 25
C) Top 25
D) Top 13",C
"What two elements does the Grand Prix Special emphasize?
A) Canter and trot
B) Piaffe and passage
C) Renvers and traverse
D) Jumping and vaulting",B
"Which of the following is no longer included in the Grand Prix and Grand Prix Special Classes?
A) Piaffe
B) Passage
C) Renvers
D) Freestyle",C
"During the 1948 London Olympics, what new movement was included in the dressage tests?
A) Piaffe
B) Half-pass at the trot
C) Flying change
D) Extended trot",B
"At the 1920 Games, how wide could the water obstacles be at maximum?
A) 2 meters
B) 3 meters
C) 4 meters
D) 5 meters",C
"How many obstacles were included in the course of the 1924 Paris Olympics?
A) 14 obstacles
B) 15 obstacles
C) 16 obstacles
D) 17 obstacles",B
"What was the main reason for introducing the ""short format"" in Equestrian Endurance test at the 2004 Olympics?
A) To make the competition more challenging
B) To reduce the amount of space needed for the event
C) To increase the number of participants
D) To shorten the duration of the Olympics",B
"The removal of which phase was NOT part of the transition to the ""short format"" in the 2004 Olympics Equestrian Endurance test?
A) Roads and tracks
B) Steeplechase
C) Cross-country
D) None of the above",C
"What was a notable change in the format for the 1920 Olympics equestrian events?
A) Addition of a dressage test
B) Removal of the dressage test
C) Introduction of a new jumping course
D) Decrease in the number of competing nations",B
"How long was the roads and tracks test on Day 1 of the 1920 Olympics?
A) 20 km
B) 45 km
C) 5 km
D) 4,000 meters",B
"During the 1920 Olympics, how many points were riders penalized for each second under the time in the steeplechase?
A) 0.5 points
B) 1 point
C) 1.5 points
D) 2 points",B
"What was the new rule instituted regarding refusals, run-outs, or falls during the 1920 Olympics?
A) Riders were given a warning
B) Riders were penalized 2 points
C) Riders were eliminated after three incidents
D) Riders were required to restart the course",C
"What was the maximum height of the obstacles in the jumping test during the 1920 Olympics?
A) 1.15 meters
B) 1.20 meters
C) 1.25 meters
D) 1.30 meters",C
"What was the attire requirement for all riders in the 1920 Olympics?
A) Cream breeches and top hats
B) Cream breeches and silk hats
C) Any breeches and silk hats
D) Any breeches and top hats",B
"During the 1932 Los Angeles Olympics, how many nations were represented in the equestrian events?
A) 3
B) 4
C) 5
D) 6",B
"By how much did the maximum width of the water jump increase for the 1932 Los Angeles Olympics equestrian course?
A) 0.5 meters
B) 1 meter
C) 1.5 meters
D) 2 meters",B
"What is the speed of the course in Round 1 of the competition?
A) 300 mpm
B) 400 mpm
C) 500 mpm
D) 600 mpm",B
"In the individual medal final, how do riders begin Round 2?
A) With the penalties from Round 1
B) With half of the penalties from Round 1
C) With double the penalties from Round 1
D) With zero penalties",D
"What happens if there is a tie for any medal in the team competition?
A) A tie-breaker round is held
B) The team with the best time wins
C) A jump-off is held for all members in the teams
D) The medal is shared between the teams",C
"What is the maximum height allowed for obstacles on today's course?
A) 1.55 meters
B) 1.60 meters
C) 1.65 meters
D) 1.70 meters",C
"What is the maximum width for water jumps in today's competition?
A) 3.5 meters
B) 4.0 meters
C) 4.5 meters
D) 5.0 meters",C
"How many faults are assessed for a knockdown during the competition?
A) 2
B) 3
C) 4
D) 5",C
"What penalty is incurred for the first disobedience of a horse during the competition?
A) 2 faults
B) 3 faults
C) 4 faults
D) Elimination",B
"What is the result of a second disobedience by a horse in the competition?
A) 2 faults
B) 3 faults
C) 4 faults
D) Elimination",D
"What was the maximum time limit for the dressage test during the 1924 Paris Olympics?
A) 8 minutes
B) 9 minutes
C) 10 minutes
D) 10 minutes 30 seconds",D
"Which of the following equipment was newly required in the dressage test at the 1924 Paris Olympics?
A) Martingales
B) Double bridle
C) Bandages
D) Bearing reins",B
"During the 1924 Paris Olympics, riders were allowed to wear hunt caps in addition to which other headgear?
A) Bowler hats
B) Silk hats
C) Baseball caps
D) Top hats",B
"The cross-country test on Day 3 of the 1924 Paris Olympics was similar to the modern ""long format"" and took how long to complete?
A) 1 hour, 47 minutes
B) 2 hours, 1 minute, 47 seconds
C) 2 hours, 30 minutes
D) 3 hours",B
"How many phases were there in the cross-country test during the 1924 Paris Olympics?
A) 3
B) 4
C) 5
D) 6",C
"What was the speed of Phase A in the cross-country test at the 1924 Paris Olympics?
A) 220 mpm
B) 240 mpm
C) 450 mpm
D) 550 mpm",B
"Which phase was abolished in 1967 from the format used in the 1924 Paris Olympics?
A) Phase A
B) Phase B
C) Phase C
D) Phase E",D
"On the 4th day of the 1924 Paris Olympics, what type of test was held?
A) Dressage test
B) Cross-country test
C) Jumping test
D) Endurance test",C
"What was the size of the arena for the dressage competition at the 1920 Antwerp Olympic Games?
A) 40m by 20m
B) 60m by 30m
C) 50m by 20m
D) 45m by 25m",C
"During the 1920 Antwerp Olympics, the term ""Slow"" was replaced with which of the following on the test sheet?
A) Extended
B) Collected
C) Counter-Canter
D) Flying Change",B
"Which new movement was introduced at the 1920 Antwerp Olympics that required riders to perform at the canter?
A) 10-loop serpentine
B) 3-loop serpentine
C) 5-loop serpentine
D) 7-loop serpentine",C
"At the 1928 Amsterdam Olympics, how many points were deducted for each second over the time allowed for the test?
A) 1 point
B) 2 points
C) 3 points
D) 4 points",B
"What was the new time limit for the dressage test at the 1928 Amsterdam Olympics?
A) 10 minutes
B) 11 minutes
C) 12 minutes
D) 13 minutes",D
"In equestrian sports, a yellow card may be issued for which of the following reasons?
A) Incorrect attire during the event
B) Riding an obviously lame horse
C) Winning three consecutive events
D) Failing to salute the judges",B
"What is the potential consequence if a rider chooses not to accept a yellow card during FEI sanctioned events?
A) The rider receives a trophy
B) The rider is automatically qualified for the next event
C) The rider may face a disciplinary hearing
D) The rider is given a commendation",C
"Which of the following is NOT listed as a form of horse abuse that may result in the issuance of a yellow card?
A) Excessive use of whip or spurs
B) Feeding the horse an inadequate diet
C) Riding an exhausted horse
D) Dangerous riding",B
"What is the maximum number of sections that can be composed entirely of artificial elements?
A) One
B) Two
C) Three
D) Four",B
"What is the maximum obstacle jump height for the highest category?
A) 0.60 metres
B) 1.00 metres
C) 1.50 metres
D) 1.80 metres",D
"Which of the following is NOT a reason for issuing a yellow card during FEI sanctioned events?
A) Riding an obviously lame horse
B) Riding an exhausted horse
C) Feeding the horse a treat
D) Excessive use of whip or spurs",C
"What is the potential outcome for a rider who receives a yellow card for abuse of a horse or incorrect behavior towards an official?
A) The rider is promoted to the next level of competition
B) The rider can be disqualified and subsequently fined or suspended
C) The rider is awarded extra points for the event
D) The rider is given a verbal warning only",B
"In equestrian sports, what may be a reason for a rider to receive a yellow card during FEI sanctioned events?
A) Riding an obviously lame horse
B) Winning a competition
C) Feeding the horse
D) Arriving late to the event",A
"Which of the following actions does NOT constitute abuse of the horse in equestrian sports according to FEI regulations?
A) Excessive use of whip
B) Riding an exhausted horse
C) Dangerous riding
D) Riding with appropriate safety gear",D
"What type of competition is a jump-off?
A) A timed competition
B) A sudden death competition
C) A best of three competition
D) A points-based competition",B
"How did the 2009 rule-change affect the outcome of the tie in the jump-off?
A) It made the jump-off mandatory
B) It eliminated the jump-off
C) It allowed athletes to share the first place by agreement
D) It introduced additional rounds in the jump-off",C
"In polo, a goal is scored only if the ball passes completely between the goal posts. If the ball passes directly over a goal post, what is the result?
A) A goal is scored
B) A penalty is awarded
C) The ball is out of play
D) No goal is scored",D
"How far apart are the goal posts in a standard polo goal structure?
A) 6 yards
B) 8 yards
C) 10 yards
D) 12 yards",B
"What is the minimum height for the goal posts in polo?
A) 8 feet
B) 10 feet
C) 12 feet
D) There is no minimum height",B
"Is there a limit to the height at which a goal may be scored in polo?
A) Yes, the ball must be below 10 feet
B) Yes, the ball must be below the height of the goal posts
C) No, the height at which a goal may be scored is infinite
D) No, but the ball must be below 15 feet",C
